advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	spend_code_filter	spend_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
CDU	CDU	78502295414	Facebook	0_50	0 - 50	DE	Germany	3087	1	34560005	8446626	304661	0
SPD	SPD	47930567748	Facebook	0_50	0 - 50	DE	Germany	8520	1	22588078	3989278	840710	0
FDP	FDP	21289227249	Facebook	0_50	0 - 50	DE	Germany	2020	1	19076311	4556164	199268	0
Greenpeace Deutschland		22541752487	Facebook	0_50	0 - 50	DE	Germany	381	1	5411847	1369169	37235	0
Initiative Neue Soziale Marktwirtschaft (INSM)	Initiative Neue Soziale Marktwirtschaft (INSM)	121678260974	Facebook	0_50	0 - 50	DE	Germany	693	1	4531933	1019770	68392	0
Partei der Humanisten	Partei der Humanisten	499613946840551	Facebook	0_50	0 - 50	DE	Germany	333	1	4348073	1039749	32864	0
BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	0_50	0 - 50	DE	Germany	314	1	4213036	1029676	30977	0
Katarina Barley	SPD	1522202731410785	Facebook	0_50	0 - 50	DE	Germany	312	1	3404525	822312	30788	0
DIE LINKE	DIE LINKE	47694585682	Facebook	0_50	0 - 50	DE	Germany	234	1	3074713	761516	23087	0
Danke, Freihandel.	VDMA	226651401514704	Facebook	0_50	0 - 50	DE	Germany	222	1	1946680	430651	21909	0
Sozialdemokratische Partei Europas	Sozialdemokratische Partei Europas	338549033673221	Facebook	0_50	0 - 50	DE	Germany	61	1	1743508	472763	5926	0
FDP Bremen	FDP Bremen	152934608113175	Facebook	0_50	0 - 50	DE	Germany	269	1	1612695	405733	26548	0
Avocadostore		312453876194	Facebook	0_50	0 - 50	DE	Germany	55	1	1565026	360866	5427	0
Klang der Solidarität		385076005313967	Facebook	0_50	0 - 50	DE	Germany	70	1	1453020	551816	3158	0
SPD-Bundestagsfraktion	SPD-Bundestagsfraktion	144380008933707	Facebook	0_50	0 - 50	DE	Germany	58	1	1430471	335950	5724	0
Kialo		729627343834501	Facebook	0_50	0 - 50	DE	Germany	127	1	1345159	298650	4034	0
Verband der Chemischen Industrie e.V.	Chemie Wirtschaftsförderungs GmbH	921326477983554	Facebook	0_50	0 - 50	DE	Germany	769	1	1251259	124608	75888	0
Social Media Ads	Alexander Dietrich	561953460655717	Facebook	0_50	0 - 50	DE	Germany	42	1	1038067	252031	4142	0
Reservix	Reservix GmbH	135158439833197	Facebook	0_50	0 - 50	DE	Germany	45	1	974911	221309	4441	0
Dungeon Defenders		107960282569653	Facebook	0_50	0 - 50	DE	Germany	255	1	922818	352269	3249	0
Arbeitgeberverband Gesamtmetall		169367889785454	Facebook	0_50	0 - 50	DE	Germany	119	1	846238	219315	11744	0
CDU CSU Europa	CDU/CSU-Gruppe in der EVP-Fraktion im Europäischen Parlament	1790920000965539	Facebook	0_50	0 - 50	DE	Germany	85	1	822347	173458	8388	0
SPD Land Bremen	SPD Land Bremen 	524965010906886	Facebook	0_50	0 - 50	DE	Germany	119	1	777453	182430	11744	0
Hochschulinitiative Deutschland		883028475156898	Facebook	0_50	0 - 50	DE	Germany	53	1	765817	173303	5222	0
Ökologisch-Demokratische Partei (ÖDP)	Ökologisch-Demokratische Partei (ÖDP)	120655374567	Facebook	0_50	0 - 50	DE	Germany	37	1	655670	151477	3650	0
