advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Centerpartiet	Centerpartiet	12690894340	Facebook	d126	2019-05-06	SE	Sweden	85	1	378704	137168	3727	918
Facebook Nordic	Facebook	334318366655425	Facebook	d126	2019-05-06	SE	Sweden	5	1	272892	120797	1912	385
Liberalerna	Liberalerna	132266740623	Facebook	d126	2019-05-06	SE	Sweden	70	1	267436	84807	1592	413
Socialdemokraterna	Socialdemokraterna	8040892957	Facebook	d126	2019-05-06	SE	Sweden	68	1	206779	52917	1943	465
Plan International Sverige		382243262003	Facebook	d126	2019-05-06	SE	Sweden	147	1	167169	59858	925	294
Kristdemokraterna	Kristdemokraterna	115198178364	Facebook	d126	2019-05-06	SE	Sweden	14	1	129368	26510	1080	228
EU-kommissionen i Sverige		155824787799	Facebook	d126	2019-05-06	SE	Sweden	18	1	125425	60534	563	149
Uppsala kommun	Uppsala kommun	104760926229060	Facebook	d126	2019-05-06	SE	Sweden	54	1	100131	22781	621	148
Ebba Busch Thor		661702230515862	Facebook	d126	2019-05-06	SE	Sweden	10	1	80198	16415	708	147
Moderaterna	Moderaterna	7719591155	Facebook	d126	2019-05-06	SE	Sweden	3	1	79997	17499	370	115
Saco	Saco	133910158381	Facebook	d126	2019-05-06	SE	Sweden	15	1	77492	15498	458	111
Feministiskt initiativ	Feministiskt initiativ	112513375470294	Facebook	d126	2019-05-06	SE	Sweden	11	1	74583	17916	603	160
Kristdemokraterna Stockholm	Kristdemokraterna Stockholm	176875999028086	Facebook	d126	2019-05-06	SE	Sweden	9	1	72495	16000	601	217
Valmyndigheten		1737852076287450	Facebook	d126	2019-05-06	SE	Sweden	1	1	71428	28571	661	132
Sara Skyttedal	Sara Skyttedal	249195615122371	Facebook	d126	2019-05-06	SE	Sweden	11	1	70129	19886	556	172
Henrik Sundström - M		180745369170	Facebook	d126	2019-05-06	SE	Sweden	2	1	59998	15000	555	138
Sverigedemokraterna Värmlands län		336384546384299	Facebook	d126	2019-05-06	SE	Sweden	10	1	57088	12389	528	114
Operation Smile Sverige	Operation Smile Sverige	161213770567846	Facebook	d126	2019-05-06	SE	Sweden	2	1	41665	8333	385	77
Linköpingsmoderaterna	Moderaterna Linköping	108239705998001	Facebook	d126	2019-05-06	SE	Sweden	4	1	39999	7999	36	7
Moderaterna i Västra Götaland	Moderaterna i Västra Götaland	295727652090	Facebook	d126	2019-05-06	SE	Sweden	10	1	32835	7717	421	89
Centerpartiet i Stockholm	Centerpartiet i Stockholm	170211353124087	Facebook	d126	2019-05-06	SE	Sweden	4	1	31451	12351	197	39
Heléne Fritzon	Socialdemokraterna	767749640051136	Facebook	d126	2019-05-06	SE	Sweden	5	1	29999	9000	231	46
Tomas Tobé	Moderaterna	1829725353928210	Facebook	d126	2019-05-06	SE	Sweden	5	1	29365	5833	271	54
Said till Europaparlamentet		1509050235995572	Facebook	d126	2019-05-06	SE	Sweden	5	1	26461	7992	214	49
LO Sverige		163820136238	Facebook	d126	2019-05-06	SE	Sweden	2	1	24285	12142	178	89
