week_code	week_label	first_day	last_day	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
w020	Week 20	2019-05-13	2019-05-13	HU	Hungary	471	137	4263965	1680146	7093	2369
w019	Week 19	2019-05-06	2019-05-12	HU	Hungary	1327	463	51942291	21495549	113005	43962
w018	Week 18	2019-04-29	2019-05-05	HU	Hungary	1214	469	35577617	15184571	81726	33902
w017	Week 17	2019-04-22	2019-04-28	HU	Hungary	1054	340	21315159	8341235	43411	14193
w016	Week 16	2019-04-15	2019-04-21	HU	Hungary	840	287	16232272	6693774	34379	11514
w015	Week 15	2019-04-08	2019-04-14	HU	Hungary	987	407	14902551	6414986	28153	8437
w014	Week 14	2019-04-01	2019-04-07	HU	Hungary	783	342	8044926	3238649	24105	5280
w013	Week 13	2019-03-25	2019-03-31	HU	Hungary	493	236	2884894	1153844	9550	3173
w012	Week 12	2019-03-18	2019-03-24	HU	Hungary	458	197	4807279	1940781	18276	4515
w011	Week 11	2019-03-11	2019-03-17	HU	Hungary	277	120	3953538	1528710	10196	2607
w010	Week 10	2019-03-04	2019-03-10	HU	Hungary	278	119	1708116	614620	6176	1035
w009	Week 9	2019-02-25	2019-03-03	HU	Hungary	168	81	2136148	788145	5057	686
w008	Week 8	2019-02-18	2019-02-24	HU	Hungary	105	58	473510	177516	1262	282
w007	Week 7	2019-02-11	2019-02-17	HU	Hungary	74	49	520348	180251	1165	204
w006	Week 6	2019-02-04	2019-02-10	HU	Hungary	63	38	1084643	446715	2208	805
w005	Week 5	2019-01-28	2019-02-03	HU	Hungary	88	31	461154	169920	1626	142
w004	Week 4	2019-01-21	2019-01-27	HU	Hungary	58	27	52485	17128	273	23
w003	Week 3	2019-01-14	2019-01-20	HU	Hungary	73	33	192345	55706	568	66
w002	Week 2	2019-01-07	2019-01-13	HU	Hungary	51	27	1135572	554811	1474	530
w001	Week 1	2019-01-01	2019-01-06	HU	Hungary	33	16	31229	13044	293	16
