spend_code	spend_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
0_50	0 - 50	DK	Denmark	8374	1360	27031193	6295536	210868	25180
50_100	50 - 100	DK	Denmark	5509	1177	15346959	3943111	87226	29000
100_1k	100 - 1k	DK	Denmark	2379	538	61996653	19384342	570191	146485
1k_5k	1k - 5k	DK	Denmark	224	68	17377018	7996411	225829	65344
5k_10k	5k - 10k	DK	Denmark	39	20	2483267	1129163	48863	9797
10k_50k	10k - 50k	DK	Denmark	1	1	10888	5444	484	96
