country_code_filter	country_name_filter	region_code	region_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
SK	Slovakia	bratislava_region	Bratislava Region	5910	684	6051234	1925507	48188	5188
SK	Slovakia	presov	Presov	4966	573	3974793	1318716	22874	2508
SK	Slovakia	kosice_region	Košice Region	5728	601	3834873	1210330	25524	1806
SK	Slovakia	zilina_region	Žilina Region	4793	541	2859170	861463	20394	1820
SK	Slovakia	nitra_region	Nitra Region	5505	602	2486059	781451	27760	1117
SK	Slovakia	banska_bystrica_region	Banská Bystrica Region	5479	577	2337471	735226	17437	1197
SK	Slovakia	trnava_region	Trnava Region	5541	582	2089546	670841	21661	1113
SK	Slovakia	trencin_region	Trenčín Region	4856	542	1539146	485843	10857	814
