spend_code_filter	spend_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
5k_10k	5k - 10k	EE	Estonia	Game of Sultans		185311195624361	Facebook	2	1	3005	1466	124	26
5k_10k	5k - 10k	EE	Estonia	Kialo		729627343834501	Facebook	2	1	1287	643	11	5
5k_10k	5k - 10k	EE	Estonia	Pologize Fashion		274227073497806	Facebook	1	1	86	43	0	0
5k_10k	5k - 10k	EE	Estonia	Gaia		182073298490036	Facebook	1	1	82	41	0	0
5k_10k	5k - 10k	EE	Estonia	5Pillars	5 Pillars	490858150969676	Facebook	1	1	32	16	0	0
