advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	spend_code_filter	spend_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Urmas Paet	Paet Urmas	223092011815453	Facebook	100_1k	100 - 1k	EE	Estonia	23	1	1199977	269999	11477	2300
Раймонд Кальюлайд	Raimond Kaljulaid	1535510530084119	Facebook	100_1k	100 - 1k	EE	Estonia	10	1	659990	225000	5490	1399
European Parliament	European Parliament	178362315106	Facebook	100_1k	100 - 1k	EE	Estonia	8	1	599991	239999	3991	799
Raimond Kaljulaid	Raimond Kaljulaid	1084372461606422	Facebook	100_1k	100 - 1k	EE	Estonia	7	1	359992	104999	3493	700
Isamaa erakond	Isamaa erakond	321163977576	Facebook	100_1k	100 - 1k	EE	Estonia	4	1	309995	154999	1995	399
ResPublica	Isamaa erakond	124913684200476	Facebook	100_1k	100 - 1k	EE	Estonia	2	1	299998	150000	998	200
Marina Kaljurand	Marina Kaljurand	651496914998204	Facebook	100_1k	100 - 1k	EE	Estonia	4	1	249995	79999	1995	399
European Commission	European Commission	107898832590939	Facebook	100_1k	100 - 1k	EE	Estonia	18	1	135095	66187	535	112
European Greens	European Greens	141366725876424	Facebook	100_1k	100 - 1k	EE	Estonia	1	1	99999	50000	499	100
Reformierakond	Reformierakond	80124492882	Facebook	100_1k	100 - 1k	EE	Estonia	2	1	99998	20000	998	200
Urmas Reinsalu	Isamaa erakond	503635753156660	Facebook	100_1k	100 - 1k	EE	Estonia	1	1	99998	49999	498	99
Airis Meier Page	Reformierakond	250646808998831	Facebook	100_1k	100 - 1k	EE	Estonia	2	1	99998	20000	998	200
Anti Poolamets - EKRE kandidaat Europarlamenti	Anti Poolamets	1532805486974348	Facebook	100_1k	100 - 1k	EE	Estonia	2	1	99997	19999	997	199
Sotsiaaldemokraatlik Erakond	Sotsiaaldemokraatlik Erakond	123310201026539	Facebook	100_1k	100 - 1k	EE	Estonia	1	1	49999	10000	499	100
Kalle Palling	Reformierakond	100991613317228	Facebook	100_1k	100 - 1k	EE	Estonia	1	1	49999	10000	499	100
Taavi Rõivas	Roivas Taavi	1033457073332454	Facebook	100_1k	100 - 1k	EE	Estonia	1	1	49998	9999	498	99
Kõigi Eesti		432490497520356	Facebook	100_1k	100 - 1k	EE	Estonia	1	1	49998	10000	498	99
Партия Реформ	Reformierakond	243365865708649	Facebook	100_1k	100 - 1k	EE	Estonia	1	1	49998	9999	498	99
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	100_1k	100 - 1k	EE	Estonia	11	1	5574	2421	9	4
ALDE Party – Liberals and Democrats for Europe	ALDE Party – Liberals and Democrats for Europe	262681199589	Facebook	100_1k	100 - 1k	EE	Estonia	2	1	3225	1506	7	2
European Committee of the Regions	European Committee of the Regions	527351247377965	Facebook	100_1k	100 - 1k	EE	Estonia	1	1	711	355	1	0
Socialists and Democrats Group in the European Parliament	Socialists and Democrats Group in the European Parliament	127925800618165	Facebook	100_1k	100 - 1k	EE	Estonia	1	1	250	125	1	0
Alliance of Conservatives and Reformists in Europe	ACRE 	134931073377586	Facebook	100_1k	100 - 1k	EE	Estonia	1	1	167	33	1	0
ETUC		129041250601685	Facebook	100_1k	100 - 1k	EE	Estonia	1	1	55	11	0	0
Big News Buzz		125179374733697	Facebook	100_1k	100 - 1k	EE	Estonia	1	1	20	10	0	0
Fatim Diarra	Fatim Diarra	1357638954294467	Facebook	100_1k	100 - 1k	EE	Estonia	1	1	1	0	0	0
