week_code	week_label	first_day	last_day	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
w019	Week 19	2019-05-06	2019-05-07	DK	Denmark	1307	232	2857620	816999	25291	5164
w018	Week 18	2019-04-29	2019-05-05	DK	Denmark	2354	365	13256733	4028553	115148	26642
w017	Week 17	2019-04-22	2019-04-28	DK	Denmark	2066	362	10400667	3081204	91348	22768
w016	Week 16	2019-04-15	2019-04-21	DK	Denmark	1721	366	7222687	2235436	73341	18150
w015	Week 15	2019-04-08	2019-04-14	DK	Denmark	1611	457	4863517	1516754	45307	9681
w014	Week 14	2019-04-01	2019-04-07	DK	Denmark	1094	401	3701564	1061947	45485	9517
w013	Week 13	2019-03-25	2019-03-31	DK	Denmark	790	307	4007346	1324549	38588	8655
w012	Week 12	2019-03-18	2019-03-24	DK	Denmark	706	294	2870663	907795	30407	6088
w011	Week 11	2019-03-11	2019-03-17	DK	Denmark	589	256	3203518	1049353	30895	6815
w010	Week 10	2019-03-04	2019-03-10	DK	Denmark	635	246	4124502	1276224	39179	8096
w009	Week 9	2019-02-25	2019-03-03	DK	Denmark	257	127	1187665	350678	13253	3148
w008	Week 8	2019-02-18	2019-02-24	DK	Denmark	191	81	651970	226084	5053	905
w007	Week 7	2019-02-11	2019-02-17	DK	Denmark	156	67	659362	222932	6254	878
w006	Week 6	2019-02-04	2019-02-10	DK	Denmark	102	54	496274	186294	3467	728
w005	Week 5	2019-01-28	2019-02-03	DK	Denmark	122	49	396559	135028	4001	916
w004	Week 4	2019-01-21	2019-01-27	DK	Denmark	85	41	413548	123140	2978	692
w003	Week 3	2019-01-14	2019-01-20	DK	Denmark	89	39	428281	175698	3257	1047
w002	Week 2	2019-01-07	2019-01-13	DK	Denmark	69	36	246366	74524	1783	419
w001	Week 1	2019-01-01	2019-01-06	DK	Denmark	50	29	153722	48967	1097	215
