advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	week_code_filter	week_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
LSAP	Lëtzebuerger Sozialistesch Aarbechterpartei	47216059667	Facebook	w018	Week 18	LU	Luxembourg	39	1	1242014	418475	5174	549
European Parliament		178362315106	Facebook	w018	Week 18	LU	Luxembourg	24	1	701649	271083	3632	475
Greenpeace Luxembourg		67370457805	Facebook	w018	Week 18	LU	Luxembourg	32	1	430720	122499	3745	200
DP - Demokratesch Partei	DP - Demokratesch Partei	280875378609326	Facebook	w018	Week 18	LU	Luxembourg	8	1	175432	42077	697	0
déi Lénk	déi Lénk	120444648033670	Facebook	w018	Week 18	LU	Luxembourg	2	1	53076	17538	174	23
déi gréng	déi gréng	21710789873	Facebook	w018	Week 18	LU	Luxembourg	2	1	50270	25135	155	23
JDL Jonk Demokraten		141096935941189	Facebook	w018	Week 18	LU	Luxembourg	1	1	49998	10000	98	0
CSV	CSV	56016549775	Facebook	w018	Week 18	LU	Luxembourg	15	1	46238	14853	479	0
Piraten Lëtzebuerg		183148710560	Facebook	w018	Week 18	LU	Luxembourg	5	1	44398	11405	265	0
déi jonk gréng	Déi jonk gréng	197451906960613	Facebook	w018	Week 18	LU	Luxembourg	5	1	20097	3899	222	0
Chris Bernard		764820513891336	Facebook	w018	Week 18	LU	Luxembourg	7	1	17708	3524	357	0
Piraten Bezierk Osten		141480992729926	Facebook	w018	Week 18	LU	Luxembourg	1	1	11458	2291	114	22
Julia Elisabetta Pitterman		2235333396715580	Facebook	w018	Week 18	LU	Luxembourg	4	1	11185	2158	74	0
DP-Norden	DP-Norden	133967696651305	Facebook	w018	Week 18	LU	Luxembourg	2	1	10985	5000	196	0
CSJ - Chrëschtlech-Sozial Jugend	CSJ - Chrëschtlech-Sozial Jugend	118614251515164	Facebook	w018	Week 18	LU	Luxembourg	1	1	9999	4999	98	0
VMware		6975960973	Facebook	w018	Week 18	LU	Luxembourg	3	1	5745	2872	15	3
Européens Sans Frontières		668031516635463	Facebook	w018	Week 18	LU	Luxembourg	7	1	5033	2064	9	2
Roy Reding		734660406636837	Facebook	w018	Week 18	LU	Luxembourg	1	1	4999	1000	99	0
YEPP		183848034963974	Facebook	w018	Week 18	LU	Luxembourg	1	1	4998	1000	99	0
Klang der Solidarität		385076005313967	Facebook	w018	Week 18	LU	Luxembourg	12	1	4509	1777	9	0
Pirate Gemeng Munneref		1635877273225433	Facebook	w018	Week 18	LU	Luxembourg	2	1	3961	772	86	0
KPL - d'Kommunisten		131505753713387	Facebook	w018	Week 18	LU	Luxembourg	1	1	3181	636	63	0
European Laurel		322124128611587	Facebook	w018	Week 18	LU	Luxembourg	1	1	3155	631	6	0
Kialo		729627343834501	Facebook	w018	Week 18	LU	Luxembourg	33	1	2684	771	12	1
Europa-Union Luxemburg		387000121769174	Facebook	w018	Week 18	LU	Luxembourg	1	1	2264	452	44	0
MasterClass		687589164666184	Facebook	w018	Week 18	LU	Luxembourg	1	1	1909	955	8	1
VoteWatch Europe		355087424564148	Facebook	w018	Week 18	LU	Luxembourg	6	1	1857	831	3	1
Feminn		1831978070233335	Facebook	w018	Week 18	LU	Luxembourg	4	1	1335	162	102	0
Guardian Weekly		64525551258	Facebook	w018	Week 18	LU	Luxembourg	8	1	843	272	2	0
Luxembourg in Transition		361665277356388	Facebook	w018	Week 18	LU	Luxembourg	1	1	599	0	59	0
European Youth		130456876990360	Facebook	w018	Week 18	LU	Luxembourg	1	1	506	253	1	0
Berlin International University of Applied Sciences		753347444715991	Facebook	w018	Week 18	LU	Luxembourg	1	1	495	247	2	0
Touche pas à ma planète		2174582836142717	Facebook	w018	Week 18	LU	Luxembourg	33	1	399	77	8	0
Gaia		182073298490036	Facebook	w018	Week 18	LU	Luxembourg	4	1	367	171	3	1
Parti Socialiste (PS)	Parti Socialiste (PS)	518402351504731	Facebook	w018	Week 18	LU	Luxembourg	7	1	346	153	4	1
Basmah		137973986840264	Facebook	w018	Week 18	LU	Luxembourg	20	1	333	70	3	0
Foodpowerr		625107021262384	Facebook	w018	Week 18	LU	Luxembourg	1	1	278	55	2	0
éditions markus haller		74203385744	Facebook	w018	Week 18	LU	Luxembourg	2	1	263	52	0	0
I Love Crowdfunding Projects		112683756154005	Facebook	w018	Week 18	LU	Luxembourg	5	1	254	76	1	0
Talking Europe		316028505828375	Facebook	w018	Week 18	LU	Luxembourg	2	1	253	125	1	0
Jonk Piraten		194441573983035	Facebook	w018	Week 18	LU	Luxembourg	1	1	241	0	23	0
Comité international de la Croix-Rouge		540364216018969	Facebook	w018	Week 18	LU	Luxembourg	1	1	188	94	0	0
Piraten Bezierk Süden		659368007411223	Facebook	w018	Week 18	LU	Luxembourg	1	1	166	0	16	0
Best Tech Crowdfunding Videos		615071652029076	Facebook	w018	Week 18	LU	Luxembourg	11	1	124	0	10	0
pro aurum Kilchberg ZH		258246284700914	Facebook	w018	Week 18	LU	Luxembourg	3	1	124	24	2	0
Marie-Paule Dondelinger		2252124668379482	Facebook	w018	Week 18	LU	Luxembourg	1	1	99	0	9	0
Feel Slovenia		144098725952	Facebook	w018	Week 18	LU	Luxembourg	6	1	88	18	4	0
