week_code	week_label	first_day	last_day	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
w019	Week 19	2019-05-06	2019-05-07	BE	Belgium	2152	282	17976550	6585035	122375	17401
w018	Week 18	2019-04-29	2019-05-05	BE	Belgium	3031	444	66225060	25821262	419311	75885
w017	Week 17	2019-04-22	2019-04-28	BE	Belgium	2652	472	44607763	17362536	310334	54550
w016	Week 16	2019-04-15	2019-04-21	BE	Belgium	2383	525	29719291	11307148	212514	34339
w015	Week 15	2019-04-08	2019-04-14	BE	Belgium	2090	666	20275493	7532635	131710	21160
w014	Week 14	2019-04-01	2019-04-07	BE	Belgium	1610	633	11425111	4120415	77476	10345
w013	Week 13	2019-03-25	2019-03-31	BE	Belgium	1157	474	7402997	2614589	43423	5929
w012	Week 12	2019-03-18	2019-03-24	BE	Belgium	1030	429	7971100	2989202	49958	7094
w011	Week 11	2019-03-11	2019-03-17	BE	Belgium	704	317	4018376	1383006	31649	4446
w010	Week 10	2019-03-04	2019-03-10	BE	Belgium	547	239	5907415	2334212	44940	7801
w009	Week 9	2019-02-25	2019-03-03	BE	Belgium	252	123	949883	331798	9162	1833
w008	Week 8	2019-02-18	2019-02-24	BE	Belgium	206	95	721844	228947	4165	437
w007	Week 7	2019-02-11	2019-02-17	BE	Belgium	127	78	358970	103343	2258	298
w006	Week 6	2019-02-04	2019-02-10	BE	Belgium	127	69	1181266	447244	8884	1622
w005	Week 5	2019-01-28	2019-02-03	BE	Belgium	139	58	861356	356042	8226	1639
w004	Week 4	2019-01-21	2019-01-27	BE	Belgium	112	46	473426	167209	3203	740
w003	Week 3	2019-01-14	2019-01-20	BE	Belgium	108	39	411244	164649	1904	553
w002	Week 2	2019-01-07	2019-01-13	BE	Belgium	99	37	446827	149964	2184	303
w001	Week 1	2019-01-01	2019-01-06	BE	Belgium	73	28	1397401	690415	7103	1656
