advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	gender_code_filter	gender_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Avaaz	Avaaz	8340223883	Facebook	f	female	ES	Spain	9	1	1284185	504077	2129	569
PSOE Aragón	PSOE Aragón	170970449608409	Facebook	f	female	ES	Spain	621	1	653664	8546	61389	0
European Parliament	European Parliament	178362315106	Facebook	f	female	ES	Spain	1	1	377015	150806	753	377
Reacciona y Actúa	Actúa 	1916676245053161	Facebook	f	female	ES	Spain	15	1	246396	70872	834	0
Podemos Comunidad de Madrid	Unidas Podemos Izquierda Unida Madrid en Pie	261762710669900	Facebook	f	female	ES	Spain	1	1	246224	98490	2461	492
Partido Socialista de la Región de Murcia (PSRM-PSOE)	Partido Socialista de la Región de Murcia 	154616807805	Facebook	f	female	ES	Spain	20	1	218349	49268	1233	100
Compromís	Compromís	194053080624605	Facebook	f	female	ES	Spain	49	1	175705	39767	2862	34
Izquierda Unida de Castilla y León	Izquierda Unida de Castilla y León	315922371074	Facebook	f	female	ES	Spain	6	1	164935	34394	1096	157
Podemos Aragón	Podemos Equo	570770963015441	Facebook	f	female	ES	Spain	2	1	117994	58997	335	56
Ahora Repúblicas	Esquerra Republicana de Catalunya	578942235869606	Facebook	f	female	ES	Spain	1	1	117553	58777	293	58
PACMA - Partido Animalista	PACMA - Partido Animalista	72181181684	Facebook	f	female	ES	Spain	2	1	109780	47755	261	42
Podemos Castilla-La Mancha	UNIDAS PODEMOS - IZQUIERDA UNIDA - EQUO CLM	624403874292676	Facebook	f	female	ES	Spain	8	1	97200	25641	427	0
Esquerra Republicana de Catalunya	Esquerra Republicana de Catalunya	150234575797	Facebook	f	female	ES	Spain	18	1	92601	38075	1225	56
EAJ-PNV	EAJ-PNV	26830001203	Facebook	f	female	ES	Spain	5	1	87934	36665	445	54
Markel Olano	EAJ-PNV	898191063533170	Facebook	f	female	ES	Spain	5	1	79965	30912	416	44
Marea Atlántica	Marea Atlántica	836117153066747	Facebook	f	female	ES	Spain	4	1	58343	11669	195	0
Podem Illes Balears	Podem Illes Balears	779897522101509	Facebook	f	female	ES	Spain	3	1	53538	10601	157	0
En Comú Podem	En Comú Podem	463627663844039	Facebook	f	female	ES	Spain	2	1	52322	10464	522	104
Otra Parla Es Posible	Esther Torija Alonso	876560969172203	Facebook	f	female	ES	Spain	14	1	44386	7734	835	0
Barcelona en Comú	Barcelona en Comú	247118052078814	Facebook	f	female	ES	Spain	3	1	39986	11086	398	59
Federación Socialista Asturiana FSA-PSOE	Federación Socialista Asturiana FSA-PSOE	48426568814	Facebook	f	female	ES	Spain	2	1	37694	9362	375	63
Adrián Barbón	Federación Socialista Asturiana FSA-PSOE	281802578697399	Facebook	f	female	ES	Spain	2	1	35263	8919	119	0
Podemos Torrejón de Ardoz	Podemos Torrejón de Ardoz	394489317377199	Facebook	f	female	ES	Spain	5	1	35158	6711	321	0
Todos a una per L'Hospitalet	PSC Partit dels  Socialistes de Catalunya	946528468690932	Facebook	f	female	ES	Spain	2	1	32090	8000	105	0
Esquerra Barcelona	Esquerra Barcelona	374070875952519	Facebook	f	female	ES	Spain	4	1	31630	9384	181	0
PSOE de Castilla-La Mancha	PSOE de Castilla-La Mancha	310081965717560	Facebook	f	female	ES	Spain	2	1	31026	6205	105	0
PSIB	PSIB-PSOE	182797475074265	Facebook	f	female	ES	Spain	1	1	23832	4766	47	0
Guillermo Fernández Vara	Guillermo Fernández Vara	56504926071	Facebook	f	female	ES	Spain	3	1	21700	4340	120	0
