advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Приоритети	БЗНС	1163987410423594	Facebook	d135	2019-05-15	BG	Bulgaria	26	1	331720	106275	649	21
Демократична България	Демократична България	995342840629890	Facebook	d135	2019-05-15	BG	Bulgaria	8	1	320678	144509	440	111
Valeri Simeonov		1967166133516609	Facebook	d135	2019-05-15	BG	Bulgaria	5	1	159834	64637	245	39
Радан Кънев	Радан Кънев	1461853244069926	Facebook	d135	2019-05-15	BG	Bulgaria	3	1	109366	24684	290	0
Петър Клисаров	ПП Пряка Демокрация	2041389956077700	Facebook	d135	2019-05-15	BG	Bulgaria	8	1	103914	23322	272	0
Лиляна Павлова	Лиляна Павлова	119576588238010	Facebook	d135	2019-05-15	BG	Bulgaria	28	1	97403	26747	690	0
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	d135	2019-05-15	BG	Bulgaria	22	1	79402	28857	157	6
Ваня Григорова - независим кандидат за евродепутат	Vanya Grigorova 	344617396401957	Facebook	d135	2019-05-15	BG	Bulgaria	6	1	76838	18561	203	0
Стефан Тафров	Стефан Тафров	233810563693016	Facebook	d135	2019-05-15	BG	Bulgaria	6	1	71858	32345	218	38
European Greens		141366725876424	Facebook	d135	2019-05-15	BG	Bulgaria	8	1	59028	22773	169	36
Път на младите	Път на младите	2051476654950711	Facebook	d135	2019-05-15	BG	Bulgaria	4	1	52833	25698	163	21
Кристиян Шкварек	Oblakov Nikolay	651747871952382	Facebook	d135	2019-05-15	BG	Bulgaria	10	1	47983	14967	136	0
За Петър Чобанов	Chobanov Petar	762986410409232	Facebook	d135	2019-05-15	BG	Bulgaria	6	1	38214	9393	140	0
Партия на ЗЕЛЕНИТЕ	Mitrakiev Boyan	1438204226503681	Facebook	d135	2019-05-15	BG	Bulgaria	10	1	37559	7512	95	0
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	d135	2019-05-15	BG	Bulgaria	4	1	37321	14238	40	6
Българска Социалистическа Партия	Българска Социалистическа Партия	1367672173297067	Facebook	d135	2019-05-15	BG	Bulgaria	4	1	31467	6853	102	0
Росен Богомилов	Ivanov Hristo	1183492355137046	Facebook	d135	2019-05-15	BG	Bulgaria	1	1	30807	15403	153	30
European Parliament		178362315106	Facebook	d135	2019-05-15	BG	Bulgaria	4	1	21261	8417	56	21
informo.bg	informo.bg	262524054082832	Facebook	d135	2019-05-15	BG	Bulgaria	2	1	20796	4159	36	0
Тома Белев/ Toma Belev	Ivanov Hristo	772069009528514	Facebook	d135	2019-05-15	BG	Bulgaria	1	1	16174	3234	32	0
БСП - област Варна	Aleksandrova Yana	455026288638982	Facebook	d135	2019-05-15	BG	Bulgaria	1	1	12437	2487	24	0
Български Успешен Модел		505458439599358	Facebook	d135	2019-05-15	BG	Bulgaria	1	1	11005	2201	19	0
ПП Глас народен	ПП Глас народен	127457487402289	Facebook	d135	2019-05-15	BG	Bulgaria	1	1	8851	1770	17	0
Ангел Джамбазки	Войчин Мирчо	139581756144530	Facebook	d135	2019-05-15	BG	Bulgaria	4	1	8058	2185	79	0
Бареков и Байрактаров без цензура - ТВ предаване		405986069871245	Facebook	d135	2019-05-15	BG	Bulgaria	1	1	7037	3518	6	0
Карлос Контрера	Войчин Мирчо	734105799990582	Facebook	d135	2019-05-15	BG	Bulgaria	3	1	6943	1388	87	0
Ilhan Kyuchyuk	Ilhan Kyuchyuk	1637403469881344	Facebook	d135	2019-05-15	BG	Bulgaria	1	1	6528	1305	12	0
Консерваторъ	Oblakov Nikolay	1840027882991452	Facebook	d135	2019-05-15	BG	Bulgaria	1	1	6514	1302	12	0
България на Труда и Разума - БТР		709384432421964	Facebook	d135	2019-05-15	BG	Bulgaria	1	1	6303	3151	13	2
Централна Избирателна Комисия		136255256529200	Facebook	d135	2019-05-15	BG	Bulgaria	1	1	5978	1195	11	0
Емил А. Георгиев	Georgiev Emil	1228198117206814	Facebook	d135	2019-05-15	BG	Bulgaria	4	1	3215	629	69	0
Пламена Заячка	Zayachka Plamena	265202954078265	Facebook	d135	2019-05-15	BG	Bulgaria	2	1	1860	286	63	0
Емил Стоименов	Stoimenov Emil	964108183935122	Facebook	d135	2019-05-15	BG	Bulgaria	2	1	1666	333	33	0
Младежка Организация на БСП - гр. Дългопол	Aleksandrova Yana	117143495044937	Facebook	d135	2019-05-15	BG	Bulgaria	1	1	1644	329	32	0
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	d135	2019-05-15	BG	Bulgaria	1	1	1602	320	3	0
Himalaya Bulgaria		127107544047519	Facebook	d135	2019-05-15	BG	Bulgaria	1	1	1249	250	24	0
Любомира Ганчева	Gancheva Lyubomira	483954725396036	Facebook	d135	2019-05-15	BG	Bulgaria	3	1	1043	0	92	0
ALDE Group – Liberals and Democrats in the European Parliament	ALDE Group in the European Parliament. 	123910440019	Facebook	d135	2019-05-15	BG	Bulgaria	2	1	1021	204	2	0
Постоянна ромска конференция	Roma Standing Conference	2169116143357997	Facebook	d135	2019-05-15	BG	Bulgaria	1	1	885	0	87	0
Karaci Tours Medical		408232079212353	Facebook	d135	2019-05-15	BG	Bulgaria	1	1	694	138	1	0
Пряка демокрация (direct democracy) - правата и как да си ги вземем		240258259381838	Facebook	d135	2019-05-15	BG	Bulgaria	2	1	580	116	10	0
ETUC		129041250601685	Facebook	d135	2019-05-15	BG	Bulgaria	1	1	505	252	1	0
Guardian Weekly		64525551258	Facebook	d135	2019-05-15	BG	Bulgaria	4	1	466	93	1	0
Περιφέρεια σε Δράση - Κωστής Σιμιτσής	Κωστής Σιμιτσής	527150297793347	Facebook	d135	2019-05-15	BG	Bulgaria	10	1	286	96	0	0
Bologna Business School		32776988074	Facebook	d135	2019-05-15	BG	Bulgaria	3	1	259	58	0	0
Climate-KIC		403370709744295	Facebook	d135	2019-05-15	BG	Bulgaria	1	1	231	115	0	0
TransformingTransport		1635700990066863	Facebook	d135	2019-05-15	BG	Bulgaria	1	1	211	42	0	0
Greens/EFA in the European Parliament		150527751674751	Facebook	d135	2019-05-15	BG	Bulgaria	1	1	196	39	3	0
Talking Europe		316028505828375	Facebook	d135	2019-05-15	BG	Bulgaria	1	1	187	37	0	0
Transportal.BG		228495260665621	Facebook	d135	2019-05-15	BG	Bulgaria	1	1	178	0	15	0
Tuunes		992176580926495	Facebook	d135	2019-05-15	BG	Bulgaria	7	1	162	38	0	0
Младежка ЛГБТ организация "Действие"		245822645027	Facebook	d135	2019-05-15	BG	Bulgaria	1	1	124	0	11	0
European Committee of the Regions		527351247377965	Facebook	d135	2019-05-15	BG	Bulgaria	1	1	104	52	1	0
RSM MBA		110428762358678	Facebook	d135	2019-05-15	BG	Bulgaria	3	1	66	30	0	0
FT Content Solutions		1220981994590364	Facebook	d135	2019-05-15	BG	Bulgaria	2	1	53	10	0	0
NewsMavens		145218379355757	Facebook	d135	2019-05-15	BG	Bulgaria	1	1	50	10	0	0
Européens Sans Frontières		668031516635463	Facebook	d135	2019-05-15	BG	Bulgaria	7	1	49	20	0	0
Academic Stories		1462157503898233	Facebook	d135	2019-05-15	BG	Bulgaria	2	1	45	9	0	0
Ανεξάρτητοι 'Ελληνες	Start Business Hellas	343233902394715	Facebook	d135	2019-05-15	BG	Bulgaria	6	1	41	18	0	0
EURACTIV		15299247059	Facebook	d135	2019-05-15	BG	Bulgaria	1	1	40	8	0	0
Alpine Garden Society		239451772739772	Facebook	d135	2019-05-15	BG	Bulgaria	1	1	19	9	0	0
Open Society Foundations		18983389920	Facebook	d135	2019-05-15	BG	Bulgaria	5	1	17	1	0	0
