impression_code_filter	impression_label_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
1m_10m	1m - 10m	CDA Doetinchem		AR453512812329697280	Google	6	1	1806179	180617	361	30
1m_10m	1m - 10m	Suomen Sosialidemokraattinen Puolue - Finlands Socialdemokratiska  Parti r.p.		AR525570406367625216	Google	6	1	1806179	180617	54185	903
1m_10m	1m - 10m	EVOLVEDREAMSOFT SRL		AR495298652231696384	Google	5	1	1505149	150514	481	45
1m_10m	1m - 10m	UAB "BPN LT"		AR135010682042056704	Google	4	1	1204119	120411	331	30
1m_10m	1m - 10m	Venstres Landsorganisation		AR283015942256984064	Google	4	1	1204119	120411	36123	602
1m_10m	1m - 10m	Cink, s.r.o.		AR361287976015101952	Google	4	1	1204119	120411	331	30
1m_10m	1m - 10m	SoftCream Longina Śniecikowska BAreńska		AR39744596565032960	Google	4	1	1204119	120411	602	60
1m_10m	1m - 10m	Sozialdemokratische Partei Österreichs (SPÖ)		AR520910676089110528	Google	4	1	1204119	120411	27243	466
1m_10m	1m - 10m	Perussuomalaiset r.p., Sannfinländarna r.p.		AR535217521389731840	Google	4	1	1204119	120411	27243	466
1m_10m	1m - 10m	KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ		AR237340030215913472	Google	3	1	903089	90308	180	15
1m_10m	1m - 10m	Rumilus Design Oy		AR391102333313875968	Google	3	1	903089	90308	45	0
1m_10m	1m - 10m	Socialdemokratiet Sønderborg kreds		AR556939473108074496	Google	3	1	903089	90308	451	45
1m_10m	1m - 10m	Česká Produkční Social Media s.r.o.		AR561937852967944192	Google	3	1	903089	90308	451	45
1m_10m	1m - 10m	DOPRAVA		AR56197688563073024	Google	3	1	903089	90308	18212	316
1m_10m	1m - 10m	Párbeszéd Magyarországért		AR567356246269624320	Google	3	1	903089	90308	451	45
1m_10m	1m - 10m	Fianna Fáil		AR101183107301900288	Google	2	1	602059	60205	165	15
1m_10m	1m - 10m	Saku Petteri Räty		AR196651502918434816	Google	2	1	602059	60205	18061	301
1m_10m	1m - 10m	Jukka Kopra		AR232680299937398784	Google	2	1	602059	60205	18061	301
1m_10m	1m - 10m	Petteri Rädyn tukiyhdistys ry		AR427131130332839936	Google	2	1	602059	60205	18061	301
1m_10m	1m - 10m	Sozialdemokratische Partei Österreich		AR89974685768351744	Google	2	1	602059	60205	18061	301
1m_10m	1m - 10m	Start Business Hellas Single Member P.C.		AR513164341793521664	Google	2	1	602059	60205	18061	301
1m_10m	1m - 10m	CDU-Kreisverband Neustadt		AR152876371603881984	Google	2	1	602059	60205	301	30
1m_10m	1m - 10m	SPD Berlin		AR257142234632159232	Google	1	1	301029	30102	150	15
1m_10m	1m - 10m	Teknologia ja tulevaisuus ry		AR340766690994290688	Google	1	1	301029	30102	150	15
1m_10m	1m - 10m	Pirkanmaan Kokoomus ry		AR571246318408695808	Google	1	1	301029	30102	150	15
1m_10m	1m - 10m	Kresťanská únia		AR358916054556082176	Google	1	1	301029	30102	150	15
