audience_code	audience_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
f65_	female (65+)	SE	Sweden	202	96	251511	81256	3036	692
m25_34	male (25-34)	SE	Sweden	213	104	239624	76616	2645	581
m45_54	male (45-54)	SE	Sweden	208	98	205411	70351	2698	620
m65_	male (65+)	SE	Sweden	189	89	202671	65166	2637	634
m18_24	male (18-24)	SE	Sweden	194	97	196621	57722	2062	454
m55_64	male (55-64)	SE	Sweden	200	94	178781	59752	2442	569
m35_44	male (35-44)	SE	Sweden	211	103	176310	59286	2068	468
f25_34	female (25-34)	SE	Sweden	215	107	163885	44040	1513	343
f55_64	female (55-64)	SE	Sweden	208	101	152356	49319	1753	399
f18_24	female (18-24)	SE	Sweden	195	99	146332	35215	1354	285
f45_54	female (45-54)	SE	Sweden	214	106	134399	40375	1466	326
f35_44	female (35-44)	SE	Sweden	221	112	117513	32922	1147	259
f13_17	female (13-17)	SE	Sweden	29	15	7070	1124	59	8
m13_17	male (13-17)	SE	Sweden	27	15	6088	1097	58	9
u35_44	unknown (35-44)	SE	Sweden	148	75	6070	1795	60	13
u45_54	unknown (45-54)	SE	Sweden	134	66	4932	1600	57	13
u65_	unknown (65+)	SE	Sweden	126	62	4604	1637	53	14
u25_34	unknown (25-34)	SE	Sweden	126	65	4528	1310	42	9
u55_64	unknown (55-64)	SE	Sweden	135	66	4110	1457	52	13
u18_24	unknown (18-24)	SE	Sweden	78	40	1005	257	9	2
u13_17	unknown (13-17)	SE	Sweden	9	5	43	8	0	0
