advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	platform_code_filter	platform_name_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	f	Facebook	PL	Poland	48	1	10314217	4704102	19675	5279
Platforma Obywatelska	KKW Koalicja Europejska PO PSL SLD .N Zieloni	102931488739	Facebook	f	Facebook	PL	Poland	437	1	7472416	2739716	26040	4790
Gazeta Wyborcza		63563473556	Facebook	f	Facebook	PL	Poland	305	1	7003085	2599574	15514	2228
Wiosna Biedronia	KW Wiosna Roberta Biedronia	2246647628925721	Facebook	f	Facebook	PL	Poland	13	1	5366685	2538349	7809	1627
Kialo		729627343834501	Facebook	f	Facebook	PL	Poland	372	1	3526463	1439381	22402	5258
Greenpeace Polska		32104614789	Facebook	f	Facebook	PL	Poland	61	1	3274202	1344550	7028	1707
Krzysztof Hetman	Krzysztof Hetman	1607487699534202	Facebook	f	Facebook	PL	Poland	45	1	3051955	1222000	6046	1230
Amnesty International Polska		57544755889	Facebook	f	Facebook	PL	Poland	59	1	2466146	864382	8703	2394
Prawo i Sprawiedliwość	Komitet Wyborczy Prawo i Sprawiedliwość	157458232131	Facebook	f	Facebook	PL	Poland	10	1	2205271	1069202	2691	510
European Commission		107898832590939	Facebook	f	Facebook	PL	Poland	21	1	1733852	835460	7259	1405
Polska Fundacja im. Roberta Schumana		150617698324166	Facebook	f	Facebook	PL	Poland	33	1	1535818	372930	2714	488
Razem	KKW Lewica Razem - Razem, Unia Pracy, RSS	430323810469014	Facebook	f	Facebook	PL	Poland	34	1	1468338	592316	2780	627
Paweł Bejda	Bejda Paweł 	587380481330698	Facebook	f	Facebook	PL	Poland	51	1	1360472	389515	3220	469
Paweł Kobyliński - Poseł na Sejm RP, Kandydat do Parlamentu Europejskiego	Paweł Kobyliński, kandydat Koalicji Europejskiej do Europarlamentu	1576591379231457	Facebook	f	Facebook	PL	Poland	30	1	1360188	425687	3573	860
Maciej Gdula	KW Wiosna Roberta Biedronia	831495030528894	Facebook	f	Facebook	PL	Poland	3	1	1149997	560000	1395	279
Parlament Europejski - Biuro w Polsce		405326618416	Facebook	f	Facebook	PL	Poland	12	1	1138740	483454	2174	322
Akcja Demokracja		277892342334350	Facebook	f	Facebook	PL	Poland	65	1	1132283	313782	2240	186
Łukasz Kohut	KW Wiosna Roberta Biedronia 	1465965073732774	Facebook	f	Facebook	PL	Poland	6	1	1120994	530000	1464	279
Marek Balt	KKW Koalicja Europejska PO PSL SLD  .N Zieloni	398824790221548	Facebook	f	Facebook	PL	Poland	13	1	1119984	386999	2276	442
Satronik - Pompy Ciepła		276627982527247	Facebook	f	Facebook	PL	Poland	6	1	1106906	453749	660	132
Sylwia Spurek		1967695263556184	Facebook	f	Facebook	PL	Poland	2	1	1049998	510000	1279	255
You Vote EU Polska		1923072537771358	Facebook	f	Facebook	PL	Poland	3	1	1003825	400531	1095	199
ADAR		175390195814995	Facebook	f	Facebook	PL	Poland	1	1	954696	477348	2220	1110
Kospel S.A.		105979422814402	Facebook	f	Facebook	PL	Poland	3	1	899254	399669	3485	697
Partia Zieloni	KKW Koalicja Europejska PO PSL SLD .N Zieloni	48391402694	Facebook	f	Facebook	PL	Poland	18	1	810186	164837	1994	395
