advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	location_code_filter	location_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	karlovac_county_HR	Karlovac County, Croatia	29	1	172467	80523	551	127
SDP Hrvatske	SDP Hrvatske	129634970518	Facebook	karlovac_county_HR	Karlovac County, Croatia	57	1	97712	39531	175	10
Možemo - politička platforma	Možemo - politička platforma	1064762700374086	Facebook	karlovac_county_HR	Karlovac County, Croatia	21	1	47686	17807	112	15
Građani za Mislava Kolakušića	Kolakusic Mislav	374159272978399	Facebook	karlovac_county_HR	Karlovac County, Croatia	21	1	40144	14966	66	4
MOST nezavisnih lista	MOST nezavisnih lista	388550077899912	Facebook	karlovac_county_HR	Karlovac County, Croatia	38	1	38463	13556	121	11
Ruža Tomašić		1434305366791182	Facebook	karlovac_county_HR	Karlovac County, Croatia	37	1	36842	8895	96	0
pametno.org	pametno.org	144815235686385	Facebook	karlovac_county_HR	Karlovac County, Croatia	21	1	30668	10599	54	2
Kialo		729627343834501	Facebook	karlovac_county_HR	Karlovac County, Croatia	300	1	26397	11073	116	29
Saša Poljanec-Borić	Hrvatska socijalno liberalna stranka	1914254365351413	Facebook	karlovac_county_HR	Karlovac County, Croatia	19	1	22175	6351	67	7
European Greens	European Greens	141366725876424	Facebook	karlovac_county_HR	Karlovac County, Croatia	11	1	20620	9038	67	19
Eclectica		1379977375431894	Facebook	karlovac_county_HR	Karlovac County, Croatia	1	1	18907	9454	84	16
Karlo Ressler	HDZ - Hrvatska demokratska zajednica	272201060331942	Facebook	karlovac_county_HR	Karlovac County, Croatia	39	1	16754	3725	99	2
GLAS Građansko-liberalni savez	GLAS Građansko-liberalni savez	231052047413325	Facebook	karlovac_county_HR	Karlovac County, Croatia	1	1	15511	6204	13	2
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	karlovac_county_HR	Karlovac County, Croatia	40	1	14180	6652	34	9
Hrvatska narodna stranka - liberalni demokrati (HNS)	Hrvatska narodna stranka - liberalni demokrati (HNS)	139606619434725	Facebook	karlovac_county_HR	Karlovac County, Croatia	8	1	14115	4639	34	2
Valter Flego	Valter Flego	441675022557503	Facebook	karlovac_county_HR	Karlovac County, Croatia	7	1	13704	5402	32	3
Zoran Bahtijarević		2195720960680577	Facebook	karlovac_county_HR	Karlovac County, Croatia	4	1	13583	6393	38	7
Nikolina Brnjac	HDZ - Hrvatska demokratska zajednica	287054392229717	Facebook	karlovac_county_HR	Karlovac County, Croatia	7	1	12759	5999	118	0
Electrolux Hrvatska		1229501663771543	Facebook	karlovac_county_HR	Karlovac County, Croatia	3	1	12463	6231	9	0
Jozo Radoš	Jozo Radoš	446717938731095	Facebook	karlovac_county_HR	Karlovac County, Croatia	15	1	12372	3542	89	7
Dr. sc. Tomislav Sokol	HDZ - Hrvatska demokratska zajednica	136900153422435	Facebook	karlovac_county_HR	Karlovac County, Croatia	6	1	11984	4224	26	2
Ivana Nikolić Popović	Nikolić Popović Ivana	160505204050427	Facebook	karlovac_county_HR	Karlovac County, Croatia	16	1	9833	2187	32	0
Greenpeace Hrvatska	Greenpeace Hrvatska	359170097532754	Facebook	karlovac_county_HR	Karlovac County, Croatia	10	1	8127	3085	28	1
Ranko Ostojić		414575348695604	Facebook	karlovac_county_HR	Karlovac County, Croatia	12	1	6050	1486	37	0
Miro Bulj	MOST nezavisnih lista	1252295741481540	Facebook	karlovac_county_HR	Karlovac County, Croatia	3	1	5413	1933	7	0
