advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	location_code_filter	location_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
România în primul rând	Future Innovation	770704223323599	Facebook	iasi_county_RO	Iași County, Romania	69	1	1751641	765801	2534	608
Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	iasi_county_RO	Iași County, Romania	161	1	1231564	553308	3453	768
Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	iasi_county_RO	Iași County, Romania	79	1	1073109	473021	2401	682
Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	iasi_county_RO	Iași County, Romania	125	1	919571	389366	1472	378
European Parliament		178362315106	Facebook	iasi_county_RO	Iași County, Romania	78	1	479206	216978	2394	433
Uniunea Salvați România - USR	Uniunea Salvați România - USR	1058116737612843	Facebook	iasi_county_RO	Iași County, Romania	78	1	434256	189609	1593	377
European Commission		107898832590939	Facebook	iasi_county_RO	Iași County, Romania	11	1	284312	141542	728	194
ALDE - Partidul Alianta Liberalilor si Democratilor	EvolveDreamSoft	1445317929104549	Facebook	iasi_county_RO	Iași County, Romania	36	1	261695	119931	361	102
Romania #nuepsd	Future Innovation	293215748279337	Facebook	iasi_county_RO	Iași County, Romania	11	1	260268	121716	138	48
Fără Penali în Funcții Publice	Uniunea Salvați România - USR	275621429636078	Facebook	iasi_county_RO	Iași County, Romania	36	1	245808	112672	751	190
Marius Bodea	Marius Bodea	1514760912172050	Facebook	iasi_county_RO	Iași County, Romania	13	1	204684	59280	418	52
Cosette Chichirău	Uniunea Salvați România - USR	329619180721358	Facebook	iasi_county_RO	Iași County, Romania	4	1	199996	40000	167	21
USR Iași	Uniunea Salvați România - USR	1792449434342411	Facebook	iasi_county_RO	Iași County, Romania	11	1	164989	45000	312	21
George Simion		2212856535602171	Facebook	iasi_county_RO	Iași County, Romania	25	1	160406	64252	336	82
Kialo		729627343834501	Facebook	iasi_county_RO	Iași County, Romania	256	1	154759	61772	833	190
ALDE Iasi		1447073538898175	Facebook	iasi_county_RO	Iași County, Romania	2	1	99998	20000	125	21
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	iasi_county_RO	Iași County, Romania	43	1	99728	46677	211	56
PNL IASI	PNL IASI	185088338177066	Facebook	iasi_county_RO	Iași County, Romania	10	1	96990	25000	292	21
Silvia Dinică		1128229287275038	Facebook	iasi_county_RO	Iași County, Romania	20	1	94020	37568	165	39
Departamentul pentru Agricultură și Dezvoltare Rurală al PSD	Partidul Social Democrat	339365506708219	Facebook	iasi_county_RO	Iași County, Romania	13	1	93870	40938	109	21
Litere.net	litere.net	1504323906337545	Facebook	iasi_county_RO	Iași County, Romania	13	1	88186	42418	112	23
Viorel Catarama	Dreapta Liberală - DL	795022763862618	Facebook	iasi_county_RO	Iași County, Romania	20	1	87652	40568	83	15
Gregoriana Tudoran		1985293741779690	Facebook	iasi_county_RO	Iași County, Romania	25	1	86443	20336	88	9
Politice.net	politice.net	2546711162025064	Facebook	iasi_county_RO	Iași County, Romania	12	1	86123	41619	89	17
George Simion Unire		294035851052538	Facebook	iasi_county_RO	Iași County, Romania	19	1	81349	20146	149	24
