advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	location_code_filter	location_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Dominic Hannigan	Dominic Hannigan	210059959032336	Facebook	roscommon_IE	Roscommon, Ireland	102	1	107754	37906	509	96
Referendum Commission		580832208630212	Facebook	roscommon_IE	Roscommon, Ireland	17	1	72387	29797	650	144
European Parliament		178362315106	Facebook	roscommon_IE	Roscommon, Ireland	99	1	60935	25950	404	72
Fine Gael	Fine Gael	264172043210	Facebook	roscommon_IE	Roscommon, Ireland	5	1	45882	18513	140	53
Matt Carthy	Carthy Matt	580216935345125	Facebook	roscommon_IE	Roscommon, Ireland	21	1	39616	10255	138	14
Luke 'Ming' Flanagan MEP	Luke 'Ming' Flanagan MEP	182354901841834	Facebook	roscommon_IE	Roscommon, Ireland	3	1	24835	12417	117	23
Anne Rabbitte TD	Rabbitte Anne Marie	1426461550915658	Facebook	roscommon_IE	Roscommon, Ireland	7	1	21716	7643	77	10
Michael  O'Dowd for Europe	O'Dowd Michael Joseph	878147035569806	Facebook	roscommon_IE	Roscommon, Ireland	9	1	17151	3596	68	3
Fianna Fáil	Fianna Fáil	222629035132	Facebook	roscommon_IE	Roscommon, Ireland	28	1	15817	4369	57	8
European Greens	European Greens	141366725876424	Facebook	roscommon_IE	Roscommon, Ireland	13	1	6821	3384	61	18
Maria Walsh	Maria Walsh	883806764992893	Facebook	roscommon_IE	Roscommon, Ireland	4	1	5544	1266	105	0
Kialo		729627343834501	Facebook	roscommon_IE	Roscommon, Ireland	241	1	5236	2311	27	7
Pro Life Campaign Ireland		224615650378	Facebook	roscommon_IE	Roscommon, Ireland	4	1	5145	2428	34	14
Leo Varadkar T.D.	Fine Gael	178974912140818	Facebook	roscommon_IE	Roscommon, Ireland	2	1	4331	2165	21	10
Department of Foreign Affairs and Trade		449282445418073	Facebook	roscommon_IE	Roscommon, Ireland	1	1	4087	1635	40	8
Students for Life Ireland		252011928285955	Facebook	roscommon_IE	Roscommon, Ireland	6	1	2747	549	20	3
Guy Verhofstadt		99985820015	Facebook	roscommon_IE	Roscommon, Ireland	2	1	2687	1046	5	2
Paddy Power		108803784913	Facebook	roscommon_IE	Roscommon, Ireland	4	1	2495	1029	23	4
Oxfam		201612129410	Facebook	roscommon_IE	Roscommon, Ireland	4	1	2395	1182	10	4
merrionstreet.ie		116635611711738	Facebook	roscommon_IE	Roscommon, Ireland	2	1	2338	1169	8	1
People Before Profit - Longford Branch	People Before Profit - Longford Branch	152188851992894	Facebook	roscommon_IE	Roscommon, Ireland	3	1	2332	432	59	0
Malachy Hand - FF Local Election Candidate for South Roscommon		949185501928800	Facebook	roscommon_IE	Roscommon, Ireland	1	1	2143	1071	21	0
InterTradeIreland		141609685900366	Facebook	roscommon_IE	Roscommon, Ireland	2	1	1887	793	9	1
Cyril Brennan - People Before Profit		164750800796944	Facebook	roscommon_IE	Roscommon, Ireland	8	1	1838	503	35	0
Saoirse McHugh for MEP	Green Party Ireland	2242183922693730	Facebook	roscommon_IE	Roscommon, Ireland	2	1	1792	339	13	0
