week_code	week_label	first_day	last_day	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
w019	Week 19	2019-05-06	2019-05-07	AT	Austria	3087	157	7082513	2252971	93931	6398
w018	Week 18	2019-04-29	2019-05-05	AT	Austria	4353	267	35552077	12252777	365160	50597
w017	Week 17	2019-04-22	2019-04-28	AT	Austria	3184	276	22068057	7719597	211285	31230
w016	Week 16	2019-04-15	2019-04-21	AT	Austria	2184	327	11146451	3790832	89757	12098
w015	Week 15	2019-04-08	2019-04-14	AT	Austria	1816	489	8549732	2913212	67777	9763
w014	Week 14	2019-04-01	2019-04-07	AT	Austria	1404	476	6047932	2023165	52704	7070
w013	Week 13	2019-03-25	2019-03-31	AT	Austria	1127	362	5509985	1942261	47536	6682
w012	Week 12	2019-03-18	2019-03-24	AT	Austria	954	316	4376392	1484229	39096	4157
w011	Week 11	2019-03-11	2019-03-17	AT	Austria	675	234	4220118	1560495	37475	5314
w010	Week 10	2019-03-04	2019-03-10	AT	Austria	472	140	1636576	588640	14999	1827
w009	Week 9	2019-02-25	2019-03-03	AT	Austria	341	95	1720651	650328	12112	1771
w008	Week 8	2019-02-18	2019-02-24	AT	Austria	242	84	844654	297708	10839	1581
w007	Week 7	2019-02-11	2019-02-17	AT	Austria	171	71	698940	256098	4164	413
w006	Week 6	2019-02-04	2019-02-10	AT	Austria	159	62	529228	177424	3934	369
w005	Week 5	2019-01-28	2019-02-03	AT	Austria	204	57	511559	148349	6341	847
w004	Week 4	2019-01-21	2019-01-27	AT	Austria	149	46	437880	138168	4714	544
w003	Week 3	2019-01-14	2019-01-20	AT	Austria	131	49	443181	149464	3949	583
w002	Week 2	2019-01-07	2019-01-13	AT	Austria	85	38	218164	74502	1583	211
w001	Week 1	2019-01-01	2019-01-06	AT	Austria	76	29	241040	64125	1952	155
