advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Silvio Berlusconi	Silvio Berlusconi	116716651695782	Facebook	IT	Italy	398	1	29700600	12213999	140701	26799
Partito Democratico		77034286895	Facebook	IT	Italy	191	1	26818548	11869896	98908	22099
Matteo Salvini	Lega - Salvini Premier	252306033154	Facebook	IT	Italy	31	1	18999954	8799993	52468	13799
European Parliament		178362315106	Facebook	IT	Italy	184	1	15231041	6528131	47761	8608
Save the Children Italia		46590675335	Facebook	IT	Italy	49	1	13336939	5912994	54350	14599
Greenpeace Italia	Greenpeace Italia	35346524498	Facebook	IT	Italy	93	1	11587849	4804973	31206	6099
WeWorld Onlus		299584710061488	Facebook	IT	Italy	374	1	10764534	4143963	61925	7699
Dipartimento per le politiche giovanili e il servizio civile universale – Presidenza del Consiglio dei Ministri	Dipartimento per le politiche giovanili e il servizio civile universale – Presidenza del Consiglio dei Ministri	353868374653514	Facebook	IT	Italy	64	1	9374931	4131997	21335	5399
European Greens		141366725876424	Facebook	IT	Italy	51	1	9128624	4144244	41418	9918
Kialo		729627343834501	Facebook	IT	Italy	398	1	8509058	3412186	43278	10085
Fratelli d'Italia	Fratelli d'Italia	355710427861591	Facebook	IT	Italy	99	1	7097863	2845987	37700	8999
Roberto Rosso	Roberto Rosso	1735684256653359	Facebook	IT	Italy	49	1	6278614	2725979	34934	8496
Ufficio d'informazione in Italia del Parlamento europeo		143544514130	Facebook	IT	Italy	41	1	5895492	2582814	7658	899
Giorgia Meloni	Fratelli d'Italia	38919827644	Facebook	IT	Italy	43	1	5481930	2258990	13256	3899
Lara Comi	Lara Comi	155619044465389	Facebook	IT	Italy	91	1	4610907	1408999	16308	3199
Medici Senza Frontiere		65737832194	Facebook	IT	Italy	26	1	4476972	1880999	17873	5799
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	IT	Italy	51	1	4044721	1712008	11215	2738
Stefano Maullu		150618724962388	Facebook	IT	Italy	35	1	3686890	1457970	9564	1799
Petizioni.it		1410474395723679	Facebook	IT	Italy	32	1	3664966	1663999	23667	4999
Amref Health Africa - Italia		48677844864	Facebook	IT	Italy	103	1	3494886	1228996	12996	699
Matteo Gazzini	Matteo Gazzini	204493693449796	Facebook	IT	Italy	90	1	3434642	1036323	21168	3075
Oxfam Italia		150200761667597	Facebook	IT	Italy	280	1	3240671	942980	35919	2599
Antonio Tajani	Antonio Tajani	506531149512596	Facebook	IT	Italy	63	1	3188817	1119975	12836	2199
Angelo Ciocca	Angelo Ciocca	479212098810360	Facebook	IT	Italy	38	1	3048961	1346999	12861	3099
Giosi Ferrandino	Giosi Ferrandino	141856142632410	Facebook	IT	Italy	79	1	3045901	1019209	8757	300
Riparte il futuro		476098022442147	Facebook	IT	Italy	40	1	2772929	1094988	7959	999
Capire il cambiamento climatico		340472676679938	Facebook	IT	Italy	10	1	2449936	1129978	9589	2199
Forza Italia		172265396249029	Facebook	IT	Italy	15	1	2411970	911994	21884	4199
Massimiliano Smeriglio	Massimiliano Smeriglio	182266801912488	Facebook	IT	Italy	65	1	2395934	772999	10434	999
Aboca		295129913955200	Facebook	IT	Italy	56	1	2384943	707999	5543	0
Nicola Danti	Nicola Danti	241424056063716	Facebook	IT	Italy	62	1	2380938	692000	13038	2000
Partito del Socialismo Europeo	Partito del Socialismo Europeo	1891926127734235	Facebook	IT	Italy	46	1	2300941	750997	5753	299
VICE Italia		1392630034386716	Facebook	IT	Italy	4	1	2299978	1149991	1595	299
Francesca Puglisi	Francesca Puglisi	196965250328047	Facebook	IT	Italy	37	1	2256960	958999	4062	100
CIWF Italia		576664002355828	Facebook	IT	Italy	25	1	2254970	947998	16974	3999
Enel Energia		1589410777971706	Facebook	IT	Italy	5	1	2109940	954972	20094	3999
Adesso Basta		1062452300584762	Facebook	IT	Italy	2	1	1999997	999999	9997	1999
Fabrizio Marrazzo		174478206566341	Facebook	IT	Italy	50	1	1871923	538990	6949	499
Michela Giuffrida	Michela Giuffrida	656848937718109	Facebook	IT	Italy	49	1	1754950	562999	7251	600
Treedom		316091912308	Facebook	IT	Italy	38	1	1699961	600999	5362	400
European Commission		107898832590939	Facebook	IT	Italy	9	1	1683935	761965	6567	1577
Antonio Silvio Calò	Antonio Silvio Calò	740380199679755	Facebook	IT	Italy	28	1	1664909	564786	7969	1299
Achille Variati	Achille Variati	478212418874107	Facebook	IT	Italy	35	1	1605964	525999	6264	700
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	IT	Italy	48	1	1580426	740520	3572	862
ISPI - Istituto per gli studi di politica internazionale	ISPI - Istituto per gli studi di politica internazionale	171795872872353	Facebook	IT	Italy	20	1	1530967	671993	3179	300
Virginia Puzzolo	Virginia Puzzolo	1950051888380307	Facebook	IT	Italy	102	1	1515817	364983	11697	400
Save the Planet		1682886968609155	Facebook	IT	Italy	42	1	1500956	487999	4957	200
Rosanna Conte	Rosanna Conte - Candidata della Lega	1035757379850845	Facebook	IT	Italy	127	1	1485873	388000	12973	100
Elena Gentile	Elena Gentile	1426435657576038	Facebook	IT	Italy	44	1	1478955	435999	4355	0
Andrea Cozzolino	Andrea Cozzolino	1449151341981719	Facebook	IT	Italy	17	1	1457983	541000	4583	1000
Cécile  Kyenge Kashetu	Cécile  Kyenge Kashetu	191585464317302	Facebook	IT	Italy	29	1	1419971	458000	4171	600
Carmine Pacente	Carmelo Iannicelli	218066501942820	Facebook	IT	Italy	72	1	1361917	289997	7527	100
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	IT	Italy	62	1	1356342	601063	6911	1476
Feudo Arancio		1430685883840905	Facebook	IT	Italy	4	1	1349996	660000	5696	1100
Orlando Amodeo per Europa Verde	Orlando Amodeo	397286324156859	Facebook	IT	Italy	26	1	1340974	484000	5374	700
ActionAid Italia		73493613024	Facebook	IT	Italy	8	1	1310989	521998	1991	299
Nicola Fratoianni	Nicola Fratoianni	116181541819083	Facebook	IT	Italy	13	1	1309986	484999	1676	100
Nicola Caputo	Nicola Caputo	1439514556290274	Facebook	IT	Italy	94	1	1293905	405999	9706	100
Marco Zanni - Candidato Lega Circoscrizione NordOvest al Parlamento Europe	Marco Zanni	1441172666130044	Facebook	IT	Italy	20	1	1274415	526753	5677	1199
Luciano Nobili	Luciano Nobili	406187203142799	Facebook	IT	Italy	43	1	1213957	284000	4257	0
Daniela Santanchè	Daniela Garnero Santanchè	56413702888	Facebook	IT	Italy	25	1	1194972	367999	4474	500
Francesco Galtieri	Francesco Galtieri	176134109106348	Facebook	IT	Italy	14	1	1149985	514999	4585	799
Deputati PD	Deputati PD	104652392900508	Facebook	IT	Italy	27	1	1139972	236999	2672	0
Valori.it		112777008752391	Facebook	IT	Italy	100	1	1119895	294999	9899	0
Antonio Visconti		311170115667526	Facebook	IT	Italy	2	1	1099990	549996	1497	599
Per l'Italia con l'Europa		316094962276913	Facebook	IT	Italy	4	1	1099735	419895	1595	299
Greens/EFA in the European Parliament		150527751674751	Facebook	IT	Italy	42	1	1077481	478839	1875	599
Rivista Il Borghese		232017336910584	Facebook	IT	Italy	8	1	1065991	465999	2891	799
Carlo Calenda	Siamo Europei	131887960826264	Facebook	IT	Italy	6	1	1059993	464999	7093	1399
Michela Sciurpa	Michela Sciurpa tramite mandatario elettorale Gian Luca Laurenzi, nato a Perugia il 21.09.1964 LRNGLC64P21G478O con nomina ed accettazione depositata il data 09.04.2019 alla Corte d’Appello di Perugia	317033212339928	Facebook	IT	Italy	33	1	1050966	319999	4066	200
SicheConviene		391770197992824	Facebook	IT	Italy	2	1	1049975	509988	5497	1099
Più Europa	Più Europa	126662574668084	Facebook	IT	Italy	5	1	1049951	459991	2694	1100
Evitas.it		663358997180553	Facebook	IT	Italy	3	1	1009936	404975	6096	1499
Il Primato Nazionale	Il Primato Nazionale	587689174620699	Facebook	IT	Italy	21	1	1001256	332638	2835	191
Manometal		165855190799208	Facebook	IT	Italy	1	1	1000000	500001	499	100
Sportello Amianto Nazionale		1354625791215832	Facebook	IT	Italy	2	1	999995	399998	997	199
Anna Maria Bernini	Anna Maria Bernini	146169045979888	Facebook	IT	Italy	85	1	970915	282000	9215	200
SiViaggia		762240900455909	Facebook	IT	Italy	4	1	949987	409995	2495	799
Andrea Acconcia		428605070873992	Facebook	IT	Italy	22	1	916977	347999	4177	499
Videodrome		1773694896182795	Facebook	IT	Italy	30	1	911969	262999	3369	99
Daniele Viotti		138574576313444	Facebook	IT	Italy	40	1	901960	201000	3960	0
Pina Picierno	SocialCom	212896992084952	Facebook	IT	Italy	68	1	898815	264942	7131	99
ARTE in italiano		1820709954654528	Facebook	IT	Italy	10	1	871984	336997	1669	189
Sergio Berlato	Sergio Berlato	227284747464295	Facebook	IT	Italy	13	1	859987	322000	4587	1100
Alberto Cirio	RedAbissi	1391061901114543	Facebook	IT	Italy	31	1	856969	219000	5069	499
Patrizia Toia	Patrizia Ferma Francesca Toia	519219611453854	Facebook	IT	Italy	26	1	852973	256999	4573	499
Bananamia		185686561464778	Facebook	IT	Italy	9	1	849988	409998	890	0
Andrea Caroppo	Andrea Caroppo	381061375420543	Facebook	IT	Italy	31	1	827969	252000	3469	99
Firmiamo.it		280104908718244	Facebook	IT	Italy	12	1	822988	407000	8588	1900
Federica Picchi	Federica Picchi	362494797700891	Facebook	IT	Italy	54	1	790946	209000	7746	600
UNICEF Italia		40433567307	Facebook	IT	Italy	9	1	784991	296000	1691	200
The Fetzer Institute		115153903038	Facebook	IT	Italy	11	1	780602	321861	4147	814
Passaggio al Bosco Edizioni		1942760395965996	Facebook	IT	Italy	26	1	778969	202999	2573	0
Gun Rights		782628375218149	Facebook	IT	Italy	7	1	759993	255000	2793	800
Simona Bonafè	Simona Bonafè	145437958954905	Facebook	IT	Italy	45	1	727954	183999	4454	0
Avaaz	Avaaz	8340223883	Facebook	IT	Italy	8	1	710594	328728	2335	613
Easyavvisi.com		249781995046176	Facebook	IT	Italy	20	1	696979	273000	2379	100
Matteo Biffoni	Comitato elettorale Matteo Biffoni Sindaco.	1447603378788857	Facebook	IT	Italy	50	1	672930	162993	4949	0
Angela Russo	Angela Russo 	1624334387651107	Facebook	IT	Italy	21	1	670978	152000	2478	100
Assomobilità		1352277208143943	Facebook	IT	Italy	6	1	669994	267000	594	0
