advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	impression_code_filter	impression_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Greenpeace España	Greenpeace España	133044800622	Facebook	100k_200k	100k - 200k	4	1	799996	400000	2496	800
Dúró Dóra		191946490841225	Facebook	100k_200k	100k - 200k	4	1	799996	400000	2166	1083
Giosi Ferrandino	Giosi Ferrandino	141856142632410	Facebook	100k_200k	100k - 200k	4	1	799996	400000	396	0
Greenpeace UK	Greenpeace UK 	9250349228	Facebook	100k_200k	100k - 200k	4	1	799996	400000	2888	925
Parti Populaire - Le Peuple	Parti Populaire - Le Peuple	482811111771571	Facebook	100k_200k	100k - 200k	4	1	799996	400000	3496	1600
BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	100k_200k	100k - 200k	4	1	799996	400000	2996	1200
WWF Scotland	WWF Scotland	143664152344192	Facebook	100k_200k	100k - 200k	4	1	799996	400000	4045	1851
Greenpeace Greece	Greenpeace Greece	31324524225	Facebook	100k_200k	100k - 200k	4	1	799996	400000	1996	400
IKEA	IKEA	112961202185776	Facebook	100k_200k	100k - 200k	4	1	799996	400000	2496	800
Ioannis Vardakastanis		195643347979465	Facebook	100k_200k	100k - 200k	4	1	799996	400000	1996	400
Johann Gudenus		104145976305577	Facebook	100k_200k	100k - 200k	4	1	799996	400000	2496	800
Dominic Hannigan	Dominic Hannigan	210059959032336	Facebook	100k_200k	100k - 200k	4	1	799996	400000	2996	1200
Stichting De Noordzee		128160633899802	Facebook	100k_200k	100k - 200k	4	1	799996	400000	2496	800
Vihreät - De Gröna		33722070600	Facebook	100k_200k	100k - 200k	4	1	799996	400000	2996	1200
Agence Isolation Pour Tous		568528630290119	Facebook	100k_200k	100k - 200k	4	1	799996	400000	15996	3500
España Ciudadana		349800235527721	Facebook	100k_200k	100k - 200k	4	1	799996	400000	2496	800
Scientists for EU	Scientists for EU	642444842524195	Facebook	100k_200k	100k - 200k	4	1	799996	400000	7517	1504
Unis pour les Droits Humains		1642871805813802	Facebook	100k_200k	100k - 200k	4	1	799996	400000	352	0
Greenpeace Polska		32104614789	Facebook	100k_200k	100k - 200k	4	1	799996	400000	3721	814
Franc Bogovič		288826994603012	Facebook	100k_200k	100k - 200k	4	1	799996	400000	1996	400
Ufficio d'informazione in Italia del Parlamento europeo		143544514130	Facebook	100k_200k	100k - 200k	4	1	799996	400000	1196	200
Stop Cambio Climático		124967441456981	Facebook	100k_200k	100k - 200k	4	1	799996	400000	1996	400
African Union USA		507866149701811	Facebook	100k_200k	100k - 200k	4	1	799996	400000	1420	267
National Geographic		106750996025532	Facebook	100k_200k	100k - 200k	4	1	799996	400000	1996	400
Eco-systèmes		180995598634858	Facebook	100k_200k	100k - 200k	4	1	799996	400000	3996	2000
WWF España		57973661707	Facebook	100k_200k	100k - 200k	4	1	799996	400000	2496	800
Instant PPI UK		616112792139038	Facebook	100k_200k	100k - 200k	4	1	799996	400000	10677	2670
Nomada Stowarzyszenie		114318528622863	Facebook	100k_200k	100k - 200k	3	1	599997	300000	255	46
Partido Socialista Europeu	Partido Socialista Europeu	126509981274614	Facebook	100k_200k	100k - 200k	3	1	599997	300000	297	0
Save the Children España	Save the Children España	57845333112	Facebook	100k_200k	100k - 200k	3	1	599997	300000	2497	1100
Gyöngyösi Márton	Országgyűlés Hivatala Jobbik Frakció	781030738624077	Facebook	100k_200k	100k - 200k	3	1	599997	300000	1238	619
Parti Socialiste (PS)	Parti Socialiste (PS)	518402351504731	Facebook	100k_200k	100k - 200k	3	1	599997	300000	6497	1600
Antonio Tajani		506531149512596	Facebook	100k_200k	100k - 200k	3	1	599997	300000	2497	1100
Stefano Maullu		150618724962388	Facebook	100k_200k	100k - 200k	3	1	599997	300000	1997	700
ALDE - Partidul Alianta Liberalilor si Democratilor	EvolveDreamSoft	1445317929104549	Facebook	100k_200k	100k - 200k	3	1	599997	300000	1365	336
Lietuvos socialdemokratų partija - LSDP	Lietuvos socialdemokratų partija - LSDP	202360056491831	Facebook	100k_200k	100k - 200k	3	1	599997	300000	1097	200
Krzysztof Hetman	Krzysztof Hetman	1607487699534202	Facebook	100k_200k	100k - 200k	3	1	599997	300000	1230	316
Greenpeace Österreich	Greenpeace Österreich	32984679070	Facebook	100k_200k	100k - 200k	3	1	599997	300000	1497	300
Alfred Sant	Alfred Sant	537789116260209	Facebook	100k_200k	100k - 200k	3	1	599997	300000	1497	300
LO Sverige		163820136238	Facebook	100k_200k	100k - 200k	3	1	599997	300000	6482	1852
Oxfam Novib		115289021825188	Facebook	100k_200k	100k - 200k	3	1	599997	300000	6497	1600
Dominik Nepp	FPÖ-Wien	135953609780627	Facebook	100k_200k	100k - 200k	3	1	599997	300000	1997	700
Sotsiaaldemokraatlik Erakond	Sotsiaaldemokraatlik Erakond	123310201026539	Facebook	100k_200k	100k - 200k	3	1	599997	300000	1497	300
Μιχαλίτσης Κωνσταντίνος		760837734005868	Facebook	100k_200k	100k - 200k	3	1	599997	300000	297	0
Ben Houchen - Tees Valley Mayor	Ben Houchen	1934566156780439	Facebook	100k_200k	100k - 200k	3	1	599997	300000	3468	1735
Asthma UK	Asthma UK	40952091012	Facebook	100k_200k	100k - 200k	3	1	599997	300000	7518	1851
Verband der Chemischen Industrie e.V.	Chemie Wirtschaftsförderungs GmbH	921326477983554	Facebook	100k_200k	100k - 200k	3	1	599997	300000	10997	2500
Ádám Kósa Mep	Adam Kosa, Member of the European Parliament	237088069704442	Facebook	100k_200k	100k - 200k	3	1	599997	300000	2087	1044
International Animal Rescue	International Animal Rescue 	8539814909	Facebook	100k_200k	100k - 200k	3	1	599997	300000	2310	810
SPOLU - občianska demokracia	SPOLU - občianska demokracia	1057020590987528	Facebook	100k_200k	100k - 200k	3	1	599997	300000	2497	1100
Fratelli d'Italia	Fratelli d'Italia	355710427861591	Facebook	100k_200k	100k - 200k	3	1	599997	300000	1997	700
Roberts Zīle		508959865842254	Facebook	100k_200k	100k - 200k	3	1	599997	300000	1097	200
IG Metall	IG Metall	249296718436	Facebook	100k_200k	100k - 200k	3	1	599997	300000	1997	700
CIWF France	CIWF France	335868279790722	Facebook	100k_200k	100k - 200k	3	1	599997	300000	2997	1500
Ujhelyi István dr.	MSZP	734217673259088	Facebook	100k_200k	100k - 200k	3	1	599997	300000	1392	649
Ministerie van Binnenlandse Zaken en Koninkrijksrelaties	Ministerie van Binnenlandse Zaken en Koninkrijksrelaties	326441484085577	Facebook	100k_200k	100k - 200k	3	1	599997	300000	1497	300
Coalicion Canaria	Coalicion Canaria	1499578240271320	Facebook	100k_200k	100k - 200k	3	1	599997	300000	1997	700
Partidul Social Democrat Departamentul pentru Politici Fiscal Bugetare		2006803969624108	Facebook	100k_200k	100k - 200k	3	1	599997	300000	314	63
PSD Galati	Partidul Social Democrat Galati	1585170161775563	Facebook	100k_200k	100k - 200k	3	1	599997	300000	3150	630
Toroczkai László		151665991681369	Facebook	100k_200k	100k - 200k	3	1	599997	300000	619	216
National Education Union	National Education Union	241312696375349	Facebook	100k_200k	100k - 200k	3	1	599997	300000	7518	1851
Europäische Kommission - Vertretung in Österreich		187626534620326	Facebook	100k_200k	100k - 200k	3	1	599997	300000	1097	200
Calin Popescu Tariceanu		227922987222524	Facebook	100k_200k	100k - 200k	3	1	599997	300000	419	147
Winkler Gyula		1560147330888040	Facebook	100k_200k	100k - 200k	3	1	599997	300000	629	315
Viorel Catarama	Dreapta Liberală - DL	795022763862618	Facebook	100k_200k	100k - 200k	3	1	599997	300000	314	63
Entega		198244400189055	Facebook	100k_200k	100k - 200k	3	1	599997	300000	14997	3000
Primes écologique		152399322377561	Facebook	100k_200k	100k - 200k	3	1	599997	300000	14997	3000
Aides énergétiques pour tous		789578834730248	Facebook	100k_200k	100k - 200k	3	1	599997	300000	10997	2500
WeWorld Onlus		299584710061488	Facebook	100k_200k	100k - 200k	3	1	599997	300000	2497	1100
Hochschulinitiative Deutschland		883028475156898	Facebook	100k_200k	100k - 200k	3	1	599997	300000	1497	300
Covestro		150793518281117	Facebook	100k_200k	100k - 200k	3	1	599997	300000	2497	1100
UNICEF France		173159234432	Facebook	100k_200k	100k - 200k	3	1	599997	300000	2497	1100
Oxfam Italia		150200761667597	Facebook	100k_200k	100k - 200k	3	1	599997	300000	2497	1100
The Bamboo Brush Society		1152885191422950	Facebook	100k_200k	100k - 200k	3	1	599997	300000	1497	300
Saine Abondance		2106701562887023	Facebook	100k_200k	100k - 200k	3	1	599997	300000	6997	2000
Pompes à Chaleur		464568377211278	Facebook	100k_200k	100k - 200k	3	1	599997	300000	6997	2000
WWF Suomi		119054448115588	Facebook	100k_200k	100k - 200k	3	1	599997	300000	1997	700
SeeMore		1546319045688366	Facebook	100k_200k	100k - 200k	3	1	599997	300000	2310	810
Your Everyday Korean		1446749008800347	Facebook	100k_200k	100k - 200k	3	1	599997	300000	297	0
The Palestine Institute for Public Diplomacy		158233651450504	Facebook	100k_200k	100k - 200k	3	1	599997	300000	1332	267
Capire il cambiamento climatico		340472676679938	Facebook	100k_200k	100k - 200k	3	1	599997	300000	1497	300
Tikaboo Romania		617570241716349	Facebook	100k_200k	100k - 200k	3	1	599997	300000	3150	630
eToro		105255116217636	Facebook	100k_200k	100k - 200k	3	1	599997	300000	13349	2670
Chartipedia		866201743548232	Facebook	100k_200k	100k - 200k	3	1	599997	300000	169	34
The Migrant Project in France - Arabic		325776038032841	Facebook	100k_200k	100k - 200k	3	1	599997	300000	185	0
CIWF Italia		576664002355828	Facebook	100k_200k	100k - 200k	3	1	599997	300000	2997	1500
Trades Union Congress (TUC)	Trades Union Congress	124295177616347	Facebook	100k_200k	100k - 200k	3	1	599997	300000	3201	1602
La Prime Énergie		336155273400553	Facebook	100k_200k	100k - 200k	3	1	599997	300000	2997	1500
NT Live	NT Live	107334993856	Facebook	100k_200k	100k - 200k	3	1	599997	300000	1732	347
Politictee Correct		292246704741314	Facebook	100k_200k	100k - 200k	3	1	599997	300000	2889	1272
Matthew Hussey		525275707491504	Facebook	100k_200k	100k - 200k	3	1	599997	300000	9788	2225
Accademia Perosi		355899761109377	Facebook	100k_200k	100k - 200k	3	1	599997	300000	1097	200
LMP - Lehet Más a Politika	LMP - Lehet Más a Politika	47198507012	Facebook	100k_200k	100k - 200k	2	1	399998	200000	464	185
SPÖ Kärnten	SPÖ Kärnten	10150145829810364	Facebook	100k_200k	100k - 200k	2	1	399998	200000	1498	600
Slovenská národná strana	Slovenská národná strana	121130481252381	Facebook	100k_200k	100k - 200k	2	1	399998	200000	998	200
Eva Kaili	Eva Kaili	13721812367	Facebook	100k_200k	100k - 200k	2	1	399998	200000	998	200
Centerpartiet	Centerpartiet	12690894340	Facebook	100k_200k	100k - 200k	2	1	399998	200000	9260	1852
Razem	KKW Lewica Razem - Razem, Unia Pracy, RSS	430323810469014	Facebook	100k_200k	100k - 200k	2	1	399998	200000	348	139
Γιώργος Χατζημάρκος	Γιώργος Χατζημάρκος	2128150737398149	Facebook	100k_200k	100k - 200k	2	1	399998	200000	998	200
VVD		121264564551002	Facebook	100k_200k	100k - 200k	2	1	399998	200000	998	200
Kostas Dervos	Kostas Dervos	1970779819866623	Facebook	100k_200k	100k - 200k	2	1	399998	200000	198	0
Roberto Rosso		1735684256653359	Facebook	100k_200k	100k - 200k	2	1	399998	200000	1498	600
Νότης Μαριάς, Ανεξάρτητος Ευρωβουλευτής		337788662974718	Facebook	100k_200k	100k - 200k	2	1	399998	200000	598	100
Sozialdemokratische Partei Europas	Sozialdemokratische Partei Europas	338549033673221	Facebook	100k_200k	100k - 200k	2	1	399998	200000	998	200
Bana Tibor	Országgyűlés Hivatala Jobbik Frakció	184890488198962	Facebook	100k_200k	100k - 200k	2	1	399998	200000	619	309
Dr. Tóth Bertalan	MSZP	1425355697692924	Facebook	100k_200k	100k - 200k	2	1	399998	200000	928	464
Anna Fotyga - Biuro Poselskie	KW Prawo i Sprawiedliwość	1467418970166506	Facebook	100k_200k	100k - 200k	2	1	399998	200000	2325	465
Jakab Péter	Országgyűlés Hivatala Jobbik Frakció	781150971947219	Facebook	100k_200k	100k - 200k	2	1	399998	200000	619	309
Parlament Europejski - Biuro w Polsce		405326618416	Facebook	100k_200k	100k - 200k	2	1	399998	200000	998	200
GroenLinks	GroenLinks	175740570505	Facebook	100k_200k	100k - 200k	2	1	399998	200000	1498	600
sp.a West-Vlaanderen	sp.a West-Vlaanderen	269157793205215	Facebook	100k_200k	100k - 200k	2	1	399998	200000	998	200
Groen	Groen	84920854319	Facebook	100k_200k	100k - 200k	2	1	399998	200000	998	200
RMDSZ	RMDSZ	102601499822802	Facebook	100k_200k	100k - 200k	2	1	399998	200000	419	210
John Crombez	sp.a	264131406977201	Facebook	100k_200k	100k - 200k	2	1	399998	200000	998	200
Katarina Barley	SPD	1522202731410785	Facebook	100k_200k	100k - 200k	2	1	399998	200000	998	200
ISPI - Istituto per gli studi di politica internazionale	ISPI - Istituto per gli studi di politica internazionale	171795872872353	Facebook	100k_200k	100k - 200k	2	1	399998	200000	598	100
LSAP	Lëtzebuerger Sozialistesch Aarbechterpartei	47216059667	Facebook	100k_200k	100k - 200k	2	1	399998	200000	998	200
Lara Comi	Lara Comi	155619044465389	Facebook	100k_200k	100k - 200k	2	1	399998	200000	1998	1000
Cyrus Engerer	Cyrus Engerer	212468218793878	Facebook	100k_200k	100k - 200k	2	1	399998	200000	998	200
Venstre, Danmarks Liberale Parti	Venstre, Danmarks Liberale Parti	21465928829	Facebook	100k_200k	100k - 200k	2	1	399998	200000	8033	2008
Dr. Brenner Koloman	Országgyűlés Hivatala Jobbik Frakció	180924612473518	Facebook	100k_200k	100k - 200k	2	1	399998	200000	619	309
Karol Karski	Komitet Wyborczy Prawa i Sprawiedliwości 	612725748801524	Facebook	100k_200k	100k - 200k	2	1	399998	200000	464	232
Κατερίνα Κούτρη - Katerina Koutri	Aikaterini Koutri	314010635931171	Facebook	100k_200k	100k - 200k	2	1	399998	200000	198	0
Pernille Weiss	Det Konservative Folkeparti	2071183673144991	Facebook	100k_200k	100k - 200k	2	1	399998	200000	13389	2677
Alternativ för Sverige	Alternativ för Sverige	270592853332987	Facebook	100k_200k	100k - 200k	2	1	399998	200000	9260	1852
GRUNDIG		1508163162762486	Facebook	100k_200k	100k - 200k	2	1	399998	200000	1488	297
