advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	impression_code_filter	impression_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Wacky Politicians	Ladbrokes Belgium	325449998160769	Facebook	50k_100k	50k - 100k	9	1	899991	450000	891	0
PACMA - Partido Animalista	PACMA - Partido Animalista	72181181684	Facebook	50k_100k	50k - 100k	9	1	899991	450000	4491	900
Esquerra Republicana de Catalunya	Esquerra Republicana de Catalunya	150234575797	Facebook	50k_100k	50k - 100k	9	1	899991	450000	4491	900
London Labour Party	The London Labour Party 	474613052643462	Facebook	50k_100k	50k - 100k	9	1	899991	450000	6469	2314
Andy Street	The Conservative Party	625464517632792	Facebook	50k_100k	50k - 100k	9	1	899991	450000	5196	1041
VB - nos gens d'abord	Vlaams Belang	816130908786112	Facebook	50k_100k	50k - 100k	8	1	799992	400000	5492	2000
Matteo Gazzini	Matteo Gazzini	204493693449796	Facebook	50k_100k	50k - 100k	8	1	799992	400000	3882	778
Fratelli d'Italia	Fratelli d'Italia	355710427861591	Facebook	50k_100k	50k - 100k	8	1	799992	400000	3992	800
Petizioni.it		1410474395723679	Facebook	50k_100k	50k - 100k	8	1	799992	400000	3992	800
Unionen		175656912484553	Facebook	50k_100k	50k - 100k	8	1	799992	400000	6018	2593
Coalicion Canaria	Coalicion Canaria	1499578240271320	Facebook	50k_100k	50k - 100k	8	1	799992	400000	1992	300
Bananamia		185686561464778	Facebook	50k_100k	50k - 100k	8	1	799992	400000	792	0
Greenpeace Polska		32104614789	Facebook	50k_100k	50k - 100k	8	1	799992	400000	1393	558
Respeto LGTB		2315084548728652	Facebook	50k_100k	50k - 100k	8	1	799992	400000	3592	700
Dan Lok		998837360158985	Facebook	50k_100k	50k - 100k	8	1	799992	400000	28476	6230
Josef Caruana		166617437361908	Facebook	50k_100k	50k - 100k	7	1	699993	350000	3493	700
Roberto Rosso		1735684256653359	Facebook	50k_100k	50k - 100k	7	1	699993	350000	3493	700
Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	50k_100k	50k - 100k	7	1	699993	350000	1238	340
Greenpeace Italia	Greenpeace Italia	35346524498	Facebook	50k_100k	50k - 100k	7	1	699993	350000	1893	300
Make.org	Make.org	122037308191612	Facebook	50k_100k	50k - 100k	7	1	699993	350000	3993	1100
FPÖ	FPÖ	169051073236170	Facebook	50k_100k	50k - 100k	7	1	699993	350000	4493	1500
Peter Mertens	PVDA	236485149843971	Facebook	50k_100k	50k - 100k	7	1	699993	350000	3493	700
Oxfam Novib		115289021825188	Facebook	50k_100k	50k - 100k	7	1	699993	350000	8493	2000
Plan International Sverige		382243262003	Facebook	50k_100k	50k - 100k	7	1	699993	350000	4629	1759
CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	50k_100k	50k - 100k	7	1	699993	350000	3093	600
SPOLU - občianska demokracia	SPOLU - občianska demokracia	1057020590987528	Facebook	50k_100k	50k - 100k	7	1	699993	350000	2693	500
Greenpeace France		39435457457	Facebook	50k_100k	50k - 100k	7	1	699993	350000	3493	700
Property & Business Info		562032903912680	Facebook	50k_100k	50k - 100k	7	1	699993	350000	7513	3587
Greenpeace Belgium		73232790238	Facebook	50k_100k	50k - 100k	7	1	699993	350000	3493	700
Podem	Unides Podem-Esquerra Unida	792238440859918	Facebook	50k_100k	50k - 100k	7	1	699993	350000	4993	1900
Alberto Garzón Espinosa	Izquierda Unida	180609005365213	Facebook	50k_100k	50k - 100k	7	1	699993	350000	4493	1500
Lilian Marijnissen	SP	844559615710915	Facebook	50k_100k	50k - 100k	7	1	699993	350000	3993	1100
Riparte il futuro		476098022442147	Facebook	50k_100k	50k - 100k	7	1	699993	350000	2693	500
Ayuda LGTB		315021912539118	Facebook	50k_100k	50k - 100k	7	1	699993	350000	3493	700
George Simion		2212856535602171	Facebook	50k_100k	50k - 100k	7	1	699993	350000	1364	651
Europäisches Parlament Österreich		124468054313069	Facebook	50k_100k	50k - 100k	7	1	699993	350000	4093	1400
Right To Vote	Right to Vote	408236463256774	Facebook	50k_100k	50k - 100k	7	1	699993	350000	6935	3124
SOS-Kinderdörfer weltweit		56497026719	Facebook	50k_100k	50k - 100k	7	1	699993	350000	3493	700
NT Live	NT Live	107334993856	Facebook	50k_100k	50k - 100k	7	1	699993	350000	4042	810
Save the Children España	Save the Children España	57845333112	Facebook	50k_100k	50k - 100k	6	1	599994	300000	2994	600
Kostas Dervos	Kostas Dervos	1970779819866623	Facebook	50k_100k	50k - 100k	6	1	599994	300000	594	0
Parti Socialiste (PS)	Parti Socialiste (PS)	518402351504731	Facebook	50k_100k	50k - 100k	6	1	599994	300000	3094	900
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	50k_100k	50k - 100k	6	1	599994	300000	1794	300
ALDE - Partidul Alianta Liberalilor si Democratilor	EvolveDreamSoft	1445317929104549	Facebook	50k_100k	50k - 100k	6	1	599994	300000	629	126
EDS - EURÓPSKA DEMOKRATICKÁ STRANA	Európska Demokratická Strana	161166119377	Facebook	50k_100k	50k - 100k	6	1	599994	300000	2594	500
Vágó Gábor	LMP - Lehet Más a Politika	453253875264	Facebook	50k_100k	50k - 100k	6	1	599994	300000	928	185
Change UK - The Independent Group	The Independent Group (TIG) Ltd, company number 11770529, a registered company in England and Wales.	395151614382309	Facebook	50k_100k	50k - 100k	6	1	599994	300000	8209	1620
Ιωάννης Πάιδας-Υποψήφιος Ευρωβουλευτής Νέας Δημοκρατίας		312321199470594	Facebook	50k_100k	50k - 100k	6	1	599994	300000	594	0
Pernille Weiss	Det Konservative Folkeparti	2071183673144991	Facebook	50k_100k	50k - 100k	6	1	599994	300000	6024	2410
Julia Herr	Sozialistische Jugend Österreich	345172509462824	Facebook	50k_100k	50k - 100k	6	1	599994	300000	3494	1000
Dominik Nepp	FPÖ-Wien	135953609780627	Facebook	50k_100k	50k - 100k	6	1	599994	300000	4494	1800
Dipartimento per le politiche giovanili e il servizio civile universale – Presidenza del Consiglio dei Ministri	Dipartimento per le politiche giovanili e il servizio civile universale – Presidenza del Consiglio dei Ministri	353868374653514	Facebook	50k_100k	50k - 100k	6	1	599994	300000	2594	500
Campact e.V.		82734241364	Facebook	50k_100k	50k - 100k	6	1	599994	300000	2994	600
Fundación Anesvad	Jose Manuel Bran Garcia	131231529742	Facebook	50k_100k	50k - 100k	6	1	599994	300000	2794	1100
Òmnium International		2177632682563843	Facebook	50k_100k	50k - 100k	6	1	599994	300000	2994	600
Entega		198244400189055	Facebook	50k_100k	50k - 100k	6	1	599994	300000	13494	3600
Banque mondiale		155174084508744	Facebook	50k_100k	50k - 100k	6	1	599994	300000	528	0
Scientists for EU	Scientists for EU	642444842524195	Facebook	50k_100k	50k - 100k	6	1	599994	300000	3464	694
Humble Household		1746853745395190	Facebook	50k_100k	50k - 100k	6	1	599994	300000	5635	1526
The Bamboo Brush Society		1152885191422950	Facebook	50k_100k	50k - 100k	6	1	599994	300000	2194	400
The Week UK	The Week	177855115588808	Facebook	50k_100k	50k - 100k	6	1	599994	300000	9250	2198
Marco Antonio Orsini		395865050792874	Facebook	50k_100k	50k - 100k	6	1	599994	300000	528	0
Red Barnet		67571270393	Facebook	50k_100k	50k - 100k	6	1	599994	300000	12719	4150
Òmnium Cultural		161916260510295	Facebook	50k_100k	50k - 100k	6	1	599994	300000	2994	600
The Fetzer Institute		115153903038	Facebook	50k_100k	50k - 100k	6	1	599994	300000	2665	534
Le HCR, l'Agence des Nations Unies pour les Réfugiés		112542522148670	Facebook	50k_100k	50k - 100k	6	1	599994	300000	2994	600
Michal Šimečka • Progresívne Slovensko		194278021265803	Facebook	50k_100k	50k - 100k	5	1	499995	250000	1695	300
Razem	KKW Lewica Razem - Razem, Unia Pracy, RSS	430323810469014	Facebook	50k_100k	50k - 100k	5	1	499995	250000	696	209
Gazeta Wyborcza		63563473556	Facebook	50k_100k	50k - 100k	5	1	499995	250000	696	209
Vlaams Belang Brussel	Vlaams Belang	499682940133305	Facebook	50k_100k	50k - 100k	5	1	499995	250000	4495	2100
Antonio Tajani		506531149512596	Facebook	50k_100k	50k - 100k	5	1	499995	250000	2495	500
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	50k_100k	50k - 100k	5	1	499995	250000	2095	400
Die Grünen	Die Grünen	21759893033	Facebook	50k_100k	50k - 100k	5	1	499995	250000	2495	500
Nicola Danti		241424056063716	Facebook	50k_100k	50k - 100k	5	1	499995	250000	2495	500
RMDSZ	RMDSZ	102601499822802	Facebook	50k_100k	50k - 100k	5	1	499995	250000	524	105
Katarina Barley	SPD	1522202731410785	Facebook	50k_100k	50k - 100k	5	1	499995	250000	2495	500
HC Strache	FPÖ	74865038590	Facebook	50k_100k	50k - 100k	5	1	499995	250000	2495	500
London Gov	the Greater London Authority	713179875369048	Facebook	50k_100k	50k - 100k	5	1	499995	250000	3002	925
Νίκος Ανδρουλάκης		216089191899991	Facebook	50k_100k	50k - 100k	5	1	499995	250000	1295	200
Česká pirátská strana		109323929038	Facebook	50k_100k	50k - 100k	5	1	499995	250000	815	174
Peter Gillo	Peter Gillo	578310722649724	Facebook	50k_100k	50k - 100k	5	1	499995	250000	2495	500
Párbeszéd Magyarországért	Párbeszéd Magyarországért	113684438795574	Facebook	50k_100k	50k - 100k	5	1	499995	250000	649	139
Save the Children Italia		46590675335	Facebook	50k_100k	50k - 100k	5	1	499995	250000	2495	500
Στηρίζουμε Μαρίνο Κλεάνθους για την Ευρωβουλή		831939610501208	Facebook	50k_100k	50k - 100k	5	1	499995	250000	1695	300
Guardian Weekly		64525551258	Facebook	50k_100k	50k - 100k	5	1	499995	250000	2887	578
Sverigedemokraterna	Sverigedemokraterna	676246449160270	Facebook	50k_100k	50k - 100k	5	1	499995	250000	2314	463
Ujhelyi István dr.	MSZP	734217673259088	Facebook	50k_100k	50k - 100k	5	1	499995	250000	1238	526
Labour Party		164027949687	Facebook	50k_100k	50k - 100k	5	1	499995	250000	2495	500
Yeovil Conservatives	The Yeovil Constituency Conservative Association of 17 The Park, Yeovil, Somerset, BA20 1DN.	1597713690525854	Facebook	50k_100k	50k - 100k	5	1	499995	250000	4044	1504
Vihreät - De Gröna		33722070600	Facebook	50k_100k	50k - 100k	5	1	499995	250000	2495	500
EAJ-PNV	EAJ-PNV	26830001203	Facebook	50k_100k	50k - 100k	5	1	499995	250000	2495	500
Izquierda Unida	Izquierda Unida	74858103866	Facebook	50k_100k	50k - 100k	5	1	499995	250000	2995	900
Amnesty International Polska		57544755889	Facebook	50k_100k	50k - 100k	5	1	499995	250000	2790	628
European Greens		141366725876424	Facebook	50k_100k	50k - 100k	5	1	499995	250000	11995	2700
Vattenfall Sverige		608975645850217	Facebook	50k_100k	50k - 100k	5	1	499995	250000	7871	2407
2 Min Ecologie		433170297221149	Facebook	50k_100k	50k - 100k	5	1	499995	250000	3495	1300
World Bank		153371894688575	Facebook	50k_100k	50k - 100k	5	1	499995	250000	1152	178
Carlos Coelho		306796832807017	Facebook	50k_100k	50k - 100k	5	1	499995	250000	2495	500
UNICEF France		173159234432	Facebook	50k_100k	50k - 100k	5	1	499995	250000	2495	500
Amref Health Africa - Italia		48677844864	Facebook	50k_100k	50k - 100k	5	1	499995	250000	2095	400
Oxfam Great Britain	Oxfam GB	7214031395	Facebook	50k_100k	50k - 100k	5	1	499995	250000	9251	2545
Stop Impôt		1538720933075616	Facebook	50k_100k	50k - 100k	5	1	499995	250000	3495	1300
Stop Cambio Climático		124967441456981	Facebook	50k_100k	50k - 100k	5	1	499995	250000	2495	500
The Palestine Institute for Public Diplomacy		158233651450504	Facebook	50k_100k	50k - 100k	5	1	499995	250000	1864	356
Nous Immigrés de France  NIF		711940762157638	Facebook	50k_100k	50k - 100k	5	1	499995	250000	495	0
ÖGPP - Österr. Gesellschaft für Politikberatung und Politikentwicklung		345168305518984	Facebook	50k_100k	50k - 100k	5	1	499995	250000	2495	500
Conseil Solaire		1329380840472696	Facebook	50k_100k	50k - 100k	5	1	499995	250000	3995	1700
Lingokids		497983453648415	Facebook	50k_100k	50k - 100k	5	1	499995	250000	1152	178
Andrea Acconcia		428605070873992	Facebook	50k_100k	50k - 100k	5	1	499995	250000	2495	500
SECIB Immobilier		378027698975144	Facebook	50k_100k	50k - 100k	5	1	499995	250000	4995	2500
Facebook Brussels	Facebook	287739491272583	Facebook	50k_100k	50k - 100k	4	1	399996	200000	7496	2100
LMP - Lehet Más a Politika	LMP - Lehet Más a Politika	47198507012	Facebook	50k_100k	50k - 100k	4	1	399996	200000	773	247
DIE LINKE	DIE LINKE	47694585682	Facebook	50k_100k	50k - 100k	4	1	399996	200000	1596	300
Initiative Neue Soziale Marktwirtschaft (INSM)	Initiative Neue Soziale Marktwirtschaft (INSM)	121678260974	Facebook	50k_100k	50k - 100k	4	1	399996	200000	1196	200
TheArticle	TheArticle	607840469632004	Facebook	50k_100k	50k - 100k	4	1	399996	200000	2888	925
Stefano Maullu		150618724962388	Facebook	50k_100k	50k - 100k	4	1	399996	200000	1996	400
Litere.net	litere.net	1504323906337545	Facebook	50k_100k	50k - 100k	4	1	399996	200000	335	63
MSZP	MSZP	115388925185513	Facebook	50k_100k	50k - 100k	4	1	399996	200000	619	123
Ökopolisz Alapítvány	Ökopolisz Alapítvány	244669668913278	Facebook	50k_100k	50k - 100k	4	1	399996	200000	928	371
Progresívne Slovensko	Progresívne Slovensko	557862947737785	Facebook	50k_100k	50k - 100k	4	1	399996	200000	2996	1200
Colores Contra la Violencia		491948314339036	Facebook	50k_100k	50k - 100k	4	1	399996	200000	396	0
Socialdemokratiet		41459763029	Facebook	50k_100k	50k - 100k	4	1	399996	200000	4016	1606
Greenpeace Österreich	Greenpeace Österreich	32984679070	Facebook	50k_100k	50k - 100k	4	1	399996	200000	1996	400
România în primul rând	Future Innovation	770704223323599	Facebook	50k_100k	50k - 100k	4	1	399996	200000	419	84
ISPI - Istituto per gli studi di politica internazionale	ISPI - Istituto per gli studi di politica internazionale	171795872872353	Facebook	50k_100k	50k - 100k	4	1	399996	200000	396	0
Lara Comi	Lara Comi	155619044465389	Facebook	50k_100k	50k - 100k	4	1	399996	200000	1596	300
Nikos Papandreou		2245032148843299	Facebook	50k_100k	50k - 100k	4	1	399996	200000	1196	200
Ανεξάρτητοι 'Ελληνες	Start Business Hellas	343233902394715	Facebook	50k_100k	50k - 100k	4	1	399996	200000	1196	200
Демократична България	Демократична България	995342840629890	Facebook	50k_100k	50k - 100k	4	1	399996	200000	352	0
D66	D66	52985377549	Facebook	50k_100k	50k - 100k	4	1	399996	200000	2996	1200
OÖVP - die Oberösterreichische Volkspartei	Oberösterreichische Volkspartei	289163077789256	Facebook	50k_100k	50k - 100k	4	1	399996	200000	1196	200
Página Miguel Viegas		194651341130667	Facebook	50k_100k	50k - 100k	4	1	399996	200000	1996	400
George Kyrtsos - Γιώργος Κύρτσος	DigitalWise Agency 	1413834448867079	Facebook	50k_100k	50k - 100k	4	1	399996	200000	796	100
SP	SP	128393027527	Facebook	50k_100k	50k - 100k	4	1	399996	200000	2496	800
Antanas Guoga	Lietuvos Centro Partijos rinkimų sąskaita	18276748821	Facebook	50k_100k	50k - 100k	4	1	399996	200000	1596	300
Greenpeace Greece	Greenpeace Greece	31324524225	Facebook	50k_100k	50k - 100k	4	1	399996	200000	1596	300
EU-kommissionen i Sverige		155824787799	Facebook	50k_100k	50k - 100k	4	1	399996	200000	1851	370
Roberts Zīle		508959865842254	Facebook	50k_100k	50k - 100k	4	1	399996	200000	1596	300
Prof. Dr. Niyazi Kızılyürek		878208312216203	Facebook	50k_100k	50k - 100k	4	1	399996	200000	1196	200
Johann Gudenus		104145976305577	Facebook	50k_100k	50k - 100k	4	1	399996	200000	1996	400
InFacts	InFacts	678120165658753	Facebook	50k_100k	50k - 100k	4	1	399996	200000	2888	925
JW3	JW3	6587671199	Facebook	50k_100k	50k - 100k	4	1	399996	200000	2888	925
Mayor Kate Allsop - Manifesto and Election	Mayor Kate Allsop	320364355338661	Facebook	50k_100k	50k - 100k	4	1	399996	200000	2309	462
Jeremy Corbyn	The Labour Party	330250343871	Facebook	50k_100k	50k - 100k	4	1	399996	200000	2309	462
Ana Oramas	Coalicion Canaria	1616759808576461	Facebook	50k_100k	50k - 100k	4	1	399996	200000	1196	200
Dan Barna	Uniunea Salvați România - USR	207255636351408	Facebook	50k_100k	50k - 100k	4	1	399996	200000	839	420
César Sánchez Pérez	Andres De España Serrano	296979917059627	Facebook	50k_100k	50k - 100k	4	1	399996	200000	1596	300
Junts per Catalunya	Junts per Catalunya	386166375144833	Facebook	50k_100k	50k - 100k	4	1	399996	200000	1596	300
Mónica Oltra	Compromís	81107269227	Facebook	50k_100k	50k - 100k	4	1	399996	200000	1596	300
Joe Sammut		433245190070343	Facebook	50k_100k	50k - 100k	4	1	399996	200000	1996	400
Winkler Gyula		1560147330888040	Facebook	50k_100k	50k - 100k	4	1	399996	200000	419	84
CDU CSU Europa	CDU/CSU-Gruppe in der EVP-Fraktion im Europäischen Parlament	1790920000965539	Facebook	50k_100k	50k - 100k	4	1	399996	200000	1996	400
Viorel Catarama	Dreapta Liberală - DL	795022763862618	Facebook	50k_100k	50k - 100k	4	1	399996	200000	419	84
Agence Isolation Pour Tous		568528630290119	Facebook	50k_100k	50k - 100k	4	1	399996	200000	3996	2000
Primes écologique		152399322377561	Facebook	50k_100k	50k - 100k	4	1	399996	200000	3496	1600
Sverige för UNHCR		643137272398136	Facebook	50k_100k	50k - 100k	4	1	399996	200000	1898	657
Perussuomalaiset	Perussuomalaiset	181106108341	Facebook	50k_100k	50k - 100k	4	1	399996	200000	2496	800
Scottish Labour Party	Scottish Labour	310039442421596	Facebook	50k_100k	50k - 100k	4	1	399996	200000	2888	925
Ufficio d'informazione in Italia del Parlamento europeo		143544514130	Facebook	50k_100k	50k - 100k	4	1	399996	200000	396	0
Budapest 10-es Választókerület		757956501234552	Facebook	50k_100k	50k - 100k	4	1	399996	200000	619	123
ExxonMobil		925007000949719	Facebook	50k_100k	50k - 100k	4	1	399996	200000	3111	1424
Labour Future	Labour Future	112846662487263	Facebook	50k_100k	50k - 100k	4	1	399996	200000	2309	462
Women for a People's Vote	Women for a People's Vote	235989320458995	Facebook	50k_100k	50k - 100k	4	1	399996	200000	2888	925
UK-Cyprus Enterprise Council	UK-Cyprus Enterprise Council 	1837120569879342	Facebook	50k_100k	50k - 100k	4	1	399996	200000	921	115
Keyron Italia		1473993739561073	Facebook	50k_100k	50k - 100k	4	1	399996	200000	1596	300
Primavera Sound	Influence Digital Ltd	156656398155	Facebook	50k_100k	50k - 100k	4	1	399996	200000	1383	231
e.on		369122343101775	Facebook	50k_100k	50k - 100k	4	1	399996	200000	2361	1027
National Theatre		9212864972	Facebook	50k_100k	50k - 100k	4	1	399996	200000	2888	925
Labour East	The Labour Party	407402162736656	Facebook	50k_100k	50k - 100k	4	1	399996	200000	13881	3471
Tuxy		870667836405958	Facebook	50k_100k	50k - 100k	4	1	399996	200000	2319	1061
Matthew Hussey		525275707491504	Facebook	50k_100k	50k - 100k	4	1	399996	200000	10232	2314
