day_code_filter	day_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
d128	2019-05-08	EE	Estonia	Anti Poolamets - EKRE kandidaat Europarlamenti	Anti Poolamets	1532805486974348	Facebook	12	1	184987	41999	1188	0
d128	2019-05-08	EE	Estonia	Isamaa erakond	Isamaa erakond	321163977576	Facebook	9	1	183974	76071	716	236
d128	2019-05-08	EE	Estonia	Igor Gräzin	Igor Gräzin	339367456669277	Facebook	28	1	168732	64055	611	72
d128	2019-05-08	EE	Estonia	Jaak Madison	Madison Jaak	536519246456733	Facebook	7	1	113573	22945	690	109
d128	2019-05-08	EE	Estonia	Sotsiaaldemokraatlik Erakond	Sotsiaaldemokraatlik Erakond	123310201026539	Facebook	20	1	60543	18301	262	25
d128	2019-05-08	EE	Estonia	European Parliament		178362315106	Facebook	3	1	36363	18181	136	27
d128	2019-05-08	EE	Estonia	Taavi Rõivas	Roivas Taavi	1033457073332454	Facebook	12	1	33908	11563	219	20
d128	2019-05-08	EE	Estonia	Marina Kaljurand	Marina Kaljurand	651496914998204	Facebook	6	1	33042	7208	114	0
d128	2019-05-08	EE	Estonia	Urmas Paet	Paet Urmas	223092011815453	Facebook	7	1	23516	4636	154	12
d128	2019-05-08	EE	Estonia	Triin Saag	Saag Triin	2012394932389774	Facebook	26	1	20154	6922	335	0
d128	2019-05-08	EE	Estonia	Toitumisnõustaja Erik Orgu		592673214085550	Facebook	7	1	19555	7222	82	11
d128	2019-05-08	EE	Estonia	Raimond Kaljulaid	Raimond Kaljulaid	1084372461606422	Facebook	7	1	18596	3699	153	0
d128	2019-05-08	EE	Estonia	Социал-демократическая партия	Sotsiaaldemokraatlik Erakond	383403508369488	Facebook	3	1	15713	3571	99	14
d128	2019-05-08	EE	Estonia	Kalle Laanet Page	Reformierakond	141202956796859	Facebook	1	1	8333	1666	16	0
d128	2019-05-08	EE	Estonia	Airis Meier Page	Reformierakond	250646808998831	Facebook	1	1	8333	1666	16	0
d128	2019-05-08	EE	Estonia	Раймонд Кальюлайд	Raimond Kaljulaid	1535510530084119	Facebook	3	1	6206	1000	218	0
d128	2019-05-08	EE	Estonia	Noored Otsustajad	Eesti Noorteühenduste Liit (ENL)	205597239493153	Facebook	1	1	4166	833	8	0
d128	2019-05-08	EE	Estonia	Yoko Alender		709212302463805	Facebook	3	1	1360	243	38	0
d128	2019-05-08	EE	Estonia	Okupatsioonide ja vabaduse muuseum Vabamu		392862200823977	Facebook	1	1	714	142	14	0
d128	2019-05-08	EE	Estonia	Compara		383769122391278	Facebook	1	1	249	49	4	0
d128	2019-05-08	EE	Estonia	VoteWatch Europe		355087424564148	Facebook	4	1	168	74	0	0
d128	2019-05-08	EE	Estonia	Miapetra Kumpula-Natri	Euroopassa Suomen tähden  / Miapetra Kumpula-Natri	922311201130062	Facebook	1	1	113	22	1	0
d128	2019-05-08	EE	Estonia	Talking Europe		316028505828375	Facebook	2	1	80	37	0	0
d128	2019-05-08	EE	Estonia	Guardian Weekly		64525551258	Facebook	4	1	75	14	0	0
d128	2019-05-08	EE	Estonia	Basmah		137973986840264	Facebook	20	1	32	7	0	0
