audience_code	audience_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
m25_34	male (25-34)	DE	Germany	34237	4308	80160741	26411254	814227	85278
m18_24	male (18-24)	DE	Germany	32470	3995	71125186	22808636	750343	61695
f18_24	female (18-24)	DE	Germany	32923	4033	64048434	20302117	656582	51297
f25_34	female (25-34)	DE	Germany	34704	4380	54800977	17574760	551072	51797
m35_44	male (35-44)	DE	Germany	32431	4219	45721437	14930621	473702	49924
m45_54	male (45-54)	DE	Germany	31439	4043	39698229	12621276	474300	49947
f35_44	female (35-44)	DE	Germany	32988	4281	32626208	10355054	345333	32324
f45_54	female (45-54)	DE	Germany	31754	4092	28481205	8793836	341366	29953
m55_64	male (55-64)	DE	Germany	29500	3790	23769770	7226701	334382	29140
f55_64	female (55-64)	DE	Germany	29801	3834	20341709	5949241	290062	20931
m65_	male (65+)	DE	Germany	26957	3407	13204622	3944734	205309	16159
f65_	female (65+)	DE	Germany	27066	3437	11036054	3142325	179317	11389
f13_17	female (13-17)	DE	Germany	4600	1205	6389181	2224651	42467	2376
m13_17	male (13-17)	DE	Germany	4884	1192	5699433	1959633	43064	2332
u25_34	unknown (25-34)	DE	Germany	17426	3352	645265	212506	6717	725
u35_44	unknown (35-44)	DE	Germany	16795	3348	553802	181448	5892	668
u45_54	unknown (45-54)	DE	Germany	14358	3053	286812	91248	3478	382
u18_24	unknown (18-24)	DE	Germany	12390	2580	225969	73729	2342	214
u65_	unknown (65+)	DE	Germany	10146	2366	152032	47353	1995	178
u55_64	unknown (55-64)	DE	Germany	10176	2487	123409	38288	1676	166
u13_17	unknown (13-17)	DE	Germany	1882	678	24784	8567	189	10
