advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Venstre, Danmarks Liberale Parti	Venstre, Danmarks Liberale Parti	21465928829	Facebook	rd5	Last 5 days	DK	Denmark	83	1	2844001	1176526	18127	5259
Det Konservative Folkeparti	Det Konservative Folkeparti	39233495912	Facebook	rd5	Last 5 days	DK	Denmark	127	1	1968359	520128	21373	5121
Mette Frederiksen	Socialdemokratiet	57497067718	Facebook	rd5	Last 5 days	DK	Denmark	14	1	1884965	874495	48034	9888
Socialdemokratiet	Socialdemokratiet	41459763029	Facebook	rd5	Last 5 days	DK	Denmark	56	1	1429370	501715	22115	5099
Facebook Nordic	Facebook	334318366655425	Facebook	rd5	Last 5 days	DK	Denmark	4	1	1428568	571428	19128	3825
Liberal Alliance	Liberal Alliance	106952222676974	Facebook	rd5	Last 5 days	DK	Denmark	613	1	1085049	230161	8818	1513
Lizette Risgaard		547601668763372	Facebook	rd5	Last 5 days	DK	Denmark	32	1	1013128	432516	6572	1967
Alternativet	Alternativet	676061179094769	Facebook	rd5	Last 5 days	DK	Denmark	5	1	953322	414663	14924	3284
Oxfam IBIS	Oxfam IBIS	144965885963	Facebook	rd5	Last 5 days	DK	Denmark	29	1	676386	234995	6232	1706
Mona Juul	Mona Juul	2079067062409423	Facebook	rd5	Last 5 days	DK	Denmark	44	1	540631	123499	5190	1122
Morten Dahlin	Morten Dahlin	577345799101307	Facebook	rd5	Last 5 days	DK	Denmark	118	1	495045	118587	1831	467
Enhedslisten	Enhedslisten	223040066022	Facebook	rd5	Last 5 days	DK	Denmark	26	1	411961	119663	3933	758
Troels Lund Poulsen	Poulsen Troels Lund	139443622778678	Facebook	rd5	Last 5 days	DK	Denmark	26	1	391894	91791	4634	1102
Mai Mercado	Mai Mercado	397094903687472	Facebook	rd5	Last 5 days	DK	Denmark	204	1	383290	46777	3542	342
SF	SF	74796954245	Facebook	rd5	Last 5 days	DK	Denmark	25	1	378975	102000	3397	749
Søren Pape Poulsen	Søren Pape Poulsen	952334508116178	Facebook	rd5	Last 5 days	DK	Denmark	12	1	355156	73833	3649	767
Pia Olsen Dyhr	SF	49348971479	Facebook	rd5	Last 5 days	DK	Denmark	16	1	322986	96966	3350	1213
Klaus Riskær Pedersen	Parti Klaus Riskær Pedersen	728307113871618	Facebook	rd5	Last 5 days	DK	Denmark	308	1	315691	1999	4189	26
Sophie Løhde	Sophie Løhde	699619700116377	Facebook	rd5	Last 5 days	DK	Denmark	19	1	305262	98141	4181	874
Morten Klessen	Socialdemokratiet i Nordjylland	1039840406189567	Facebook	rd5	Last 5 days	DK	Denmark	39	1	304025	77345	1374	384
Nikolaj Bøgh	Nikolaj Bøgh	674034729594774	Facebook	rd5	Last 5 days	DK	Denmark	16	1	297986	79000	1868	446
Morten Østergaard	Radikale Venstre	252520351444054	Facebook	rd5	Last 5 days	DK	Denmark	30	1	285674	65964	2863	596
Christel Schaldemose	Christel Schaldemose	424159230945271	Facebook	rd5	Last 5 days	DK	Denmark	92	1	285042	78500	1348	119
Lars Løkke Rasmussen	Venstre, Danmarks Liberale Parti	58140803787	Facebook	rd5	Last 5 days	DK	Denmark	6	1	277137	108571	2524	705
Dansk Folkeparti	Dansk Folkeparti	520449347983427	Facebook	rd5	Last 5 days	DK	Denmark	6	1	243327	61666	2654	705
Red Barnet		67571270393	Facebook	rd5	Last 5 days	DK	Denmark	9	1	229325	48666	3016	638
Alex Vanopslagh	Alex Vanopslagh	671022293105597	Facebook	rd5	Last 5 days	DK	Denmark	26	1	210608	65166	2017	586
Marie Bjerre	Marie Bjerre	242091299473046	Facebook	rd5	Last 5 days	DK	Denmark	12	1	181990	55500	1023	214
Ali Aminali		1452133531486822	Facebook	rd5	Last 5 days	DK	Denmark	2	1	179166	69166	2398	479
Fagbevægelsens Hovedorganisation	Fagbevægelsens Hovedorganisation	261599053881378	Facebook	rd5	Last 5 days	DK	Denmark	18	1	176478	38199	680	159
Tommy Ahlers	Ahlers Tommy	2121857298076689	Facebook	rd5	Last 5 days	DK	Denmark	19	1	169981	36000	2220	468
Christina Egelund	Liberal Alliance	684016791662654	Facebook	rd5	Last 5 days	DK	Denmark	42	1	168639	35158	1793	408
Europa-Parlamentet i Danmark	Europa-Parlamentet i Danmark	128700897207990	Facebook	rd5	Last 5 days	DK	Denmark	20	1	168213	39246	1299	244
Mellemfolkeligt Samvirke	Mellemfolkeligt Samvirke	5624899398	Facebook	rd5	Last 5 days	DK	Denmark	20	1	157935	35170	1085	291
Nick Zimmermann - Dansk Folkeparti	Zimmermann Nick	331034483992282	Facebook	rd5	Last 5 days	DK	Denmark	18	1	154289	42802	940	275
Dan Jørgensen	Socialdemokratiet	46151445835	Facebook	rd5	Last 5 days	DK	Denmark	6	1	153327	33666	1931	383
Andreas Steenberg	Streenberg Andreas Frost	132364993978468	Facebook	rd5	Last 5 days	DK	Denmark	19	1	150766	29147	1369	295
Zetland	Zetland	341299649231023	Facebook	rd5	Last 5 days	DK	Denmark	2	1	149998	49999	334	147
Kristian Thulesen Dahl	Dansk Folkeparti	531761723507375	Facebook	rd5	Last 5 days	DK	Denmark	3	1	149996	30000	1405	281
Benny Engelbrecht		270431402967189	Facebook	rd5	Last 5 days	DK	Denmark	9	1	137380	31077	615	209
Zenia Stampe	Zenia Stampe	127344360615074	Facebook	rd5	Last 5 days	DK	Denmark	4	1	137209	57392	1167	232
Skole og Forældre	Skole og Forældre	113241872062337	Facebook	rd5	Last 5 days	DK	Denmark	2	1	133927	66964	896	179
SodaStream DK		384777156382	Facebook	rd5	Last 5 days	DK	Denmark	1	1	133289	66644	446	89
