advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
HDZ - Hrvatska demokratska zajednica	HDZ - Hrvatska demokratska zajednica	406059206159790	Facebook	d137	2019-05-17	HR	Croatia	8	1	122379	59047	451	119
Valter Flego	IDS - Istarski Demokratski Sabor	441675022557503	Facebook	d137	2019-05-17	HR	Croatia	3	1	66665	23333	99	0
Građani za Mislava Kolakušića	Kolakusic Mislav	374159272978399	Facebook	d137	2019-05-17	HR	Croatia	2	1	59997	14999	197	0
Mladež HDZ	HDZ - Hrvatska demokratska zajednica	426737060720348	Facebook	d137	2019-05-17	HR	Croatia	2	1	28332	6666	82	0
Ruža Kovačević Bilić	Hrvatska narodna stranka - liberalni demokrati (HNS)	2268602929863854	Facebook	d137	2019-05-17	HR	Croatia	2	1	24999	4999	49	0
HKS - Hrvatska konzervativna stranka	HKS - Hrvatska konzervativna stranka	789855157727222	Facebook	d137	2019-05-17	HR	Croatia	1	1	19999	10000	19	0
Dubravka Suica	HDZ - Hrvatska demokratska zajednica	195096520662445	Facebook	d137	2019-05-17	HR	Croatia	1	1	12499	6250	12	0
Ivana Nikolić Popović	Hrvatska narodna stranka - liberalni demokrati (HNS)	160505204050427	Facebook	d137	2019-05-17	HR	Croatia	2	1	12499	2500	24	0
Ruža Tomašić	Tomasic Ruza	1434305366791182	Facebook	d137	2019-05-17	HR	Croatia	1	1	9999	1999	19	0
Stjepan Ribić	HDZ - Hrvatska demokratska zajednica	451335681696047	Facebook	d137	2019-05-17	HR	Croatia	1	1	3326	1663	32	0
Hrvatskadanas	Hrvatskadanas	140693889702485	Facebook	d137	2019-05-17	HR	Croatia	1	1	2499	499	49	0
European Committee of the Regions	European Committee of the Regions	527351247377965	Facebook	d137	2019-05-17	HR	Croatia	1	1	1206	603	3	0
European Commission	European Commission	107898832590939	Facebook	d137	2019-05-17	HR	Croatia	2	1	947	473	2	0
Greens/EFA in the European Parliament	Greens/EFA in the European Parliament	150527751674751	Facebook	d137	2019-05-17	HR	Croatia	1	1	416	83	0	0
Greenpeace Hrvatska	Greenpeace Hrvatska	359170097532754	Facebook	d137	2019-05-17	HR	Croatia	1	1	99	0	8	0
Franc Bogovič	Slovenska ljudska stranka (SLS)	288826994603012	Facebook	d137	2019-05-17	HR	Croatia	1	1	7	1	0	0
Socialni demokrati (SD)	Socialni demokrati (SD)	12676777580	Facebook	d137	2019-05-17	HR	Croatia	2	1	3	1	0	0
