day_code	day_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
d146	2019-05-26	HR	Croatia	45	23	696558	316437	2169	512
d145	2019-05-25	HR	Croatia	68	36	832271	373269	2485	595
d144	2019-05-24	HR	Croatia	340	91	5533517	2114521	18579	3520
d143	2019-05-23	HR	Croatia	400	91	5514601	2117888	19603	3233
d142	2019-05-22	HR	Croatia	409	92	5362799	2058414	18170	2714
d141	2019-05-21	HR	Croatia	354	86	4006519	1481356	14524	1914
d140	2019-05-20	HR	Croatia	270	75	2963505	1092053	9939	1040
d139	2019-05-19	HR	Croatia	140	50	1612677	648286	5197	758
d138	2019-05-18	HR	Croatia	104	37	1275089	466662	3851	374
d137	2019-05-17	HR	Croatia	32	17	365881	133124	1054	120
