advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Mladež HDZ	HDZ - Hrvatska demokratska zajednica	426737060720348	Facebook	d138	2019-05-18	HR	Croatia	10	1	227896	57952	846	14
Valter Flego	IDS - Istarski Demokratski Sabor	441675022557503	Facebook	d138	2019-05-18	HR	Croatia	7	1	193330	78666	680	99
SDP Hrvatske	SDP Hrvatske	129634970518	Facebook	d138	2019-05-18	HR	Croatia	7	1	178570	87142	156	14
HDZ - Hrvatska demokratska zajednica	HDZ - Hrvatska demokratska zajednica	406059206159790	Facebook	d138	2019-05-18	HR	Croatia	9	1	142379	69047	550	139
European Parliament	European Parliament	178362315106	Facebook	d138	2019-05-18	HR	Croatia	1	1	99999	49999	249	49
Možemo - politička platforma	Možemo - politička platforma	1064762700374086	Facebook	d138	2019-05-18	HR	Croatia	5	1	54127	21071	206	28
Hrvatska narodna stranka - liberalni demokrati (HNS)	Hrvatska narodna stranka - liberalni demokrati (HNS)	139606619434725	Facebook	d138	2019-05-18	HR	Croatia	1	1	49999	10000	98	0
Jozo Radoš	Jozo Radoš	446717938731095	Facebook	d138	2019-05-18	HR	Croatia	5	1	49998	9999	98	0
Karlo Ressler	HDZ - Hrvatska demokratska zajednica	272201060331942	Facebook	d138	2019-05-18	HR	Croatia	7	1	38570	8571	99	0
Miro Bulj	MOST nezavisnih lista	1252295741481540	Facebook	d138	2019-05-18	HR	Croatia	4	1	35713	11428	101	12
Ruža Kovačević Bilić	Hrvatska narodna stranka - liberalni demokrati (HNS)	2268602929863854	Facebook	d138	2019-05-18	HR	Croatia	3	1	33332	6666	66	0
MOST nezavisnih lista	MOST nezavisnih lista	388550077899912	Facebook	d138	2019-05-18	HR	Croatia	1	1	28571	14285	63	12
Željana Zovko	HDZ - Hrvatska demokratska zajednica	1203134436474667	Facebook	d138	2019-05-18	HR	Croatia	9	1	25998	5000	148	0
HKS - Hrvatska konzervativna stranka	HKS - Hrvatska konzervativna stranka	789855157727222	Facebook	d138	2019-05-18	HR	Croatia	1	1	19999	10000	19	0
Ruža Tomašić	Tomasic Ruza	1434305366791182	Facebook	d138	2019-05-18	HR	Croatia	2	1	13332	3666	52	0
Nova ljevica	Možemo - politička platforma	706769699498076	Facebook	d138	2019-05-18	HR	Croatia	1	1	12499	2500	24	0
Dubravka Suica	HDZ - Hrvatska demokratska zajednica	195096520662445	Facebook	d138	2019-05-18	HR	Croatia	1	1	12499	6250	12	0
Ivana Nikolić Popović	Hrvatska narodna stranka - liberalni demokrati (HNS)	160505204050427	Facebook	d138	2019-05-18	HR	Croatia	2	1	12499	2500	24	0
Domagoj Maroević	HDZ - Hrvatska demokratska zajednica	377283356332665	Facebook	d138	2019-05-18	HR	Croatia	1	1	8333	1666	16	0
Tomislav Stojak	Hrvatska narodna stranka - liberalni demokrati (HNS)	442201595870855	Facebook	d138	2019-05-18	HR	Croatia	2	1	7855	1571	28	0
Hrvatskadanas	Hrvatskadanas	140693889702485	Facebook	d138	2019-05-18	HR	Croatia	3	1	7498	1500	148	0
Danijel Marušić	HDZ - Hrvatska demokratska zajednica	215152641879933	Facebook	d138	2019-05-18	HR	Croatia	1	1	7142	1428	14	0
Greens/EFA in the European Parliament	Greens/EFA in the European Parliament	150527751674751	Facebook	d138	2019-05-18	HR	Croatia	4	1	6479	2553	11	2
Stjepan Ribić	HDZ - Hrvatska demokratska zajednica	451335681696047	Facebook	d138	2019-05-18	HR	Croatia	1	1	3326	1663	32	0
SNAGA - Stranka narodnog i građanskog aktivizma	SNAGA - stranka narodnog i građanskog aktivizma	309273389409125	Facebook	d138	2019-05-18	HR	Croatia	1	1	1249	249	24	0
