country_code_filter	country_name_filter	day_code	day_label	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
HR	Croatia	d135	2019-05-15	277	87	1267524	408263	4510	171
HR	Croatia	d134	2019-05-14	334	93	2020210	708323	7219	610
HR	Croatia	d133	2019-05-13	336	93	2218452	747672	6776	644
HR	Croatia	d132	2019-05-12	340	98	2344838	788089	6495	471
HR	Croatia	d131	2019-05-11	354	105	1995268	679305	5504	407
HR	Croatia	d130	2019-05-10	374	103	2168836	765698	6185	490
HR	Croatia	d129	2019-05-09	348	100	1844749	625475	4538	293
HR	Croatia	d128	2019-05-08	297	92	1191675	384438	3265	232
HR	Croatia	d127	2019-05-07	298	91	2518370	907920	5099	652
HR	Croatia	d126	2019-05-06	277	87	1515998	547436	3360	433
HR	Croatia	d125	2019-05-05	279	89	1284766	460114	3298	420
HR	Croatia	d124	2019-05-04	242	85	1417412	562971	3457	556
HR	Croatia	d123	2019-05-03	265	94	1154052	454032	3757	324
HR	Croatia	d122	2019-05-02	258	95	1120318	448197	3469	315
HR	Croatia	d121	2019-05-01	252	92	869366	320184	3140	252
HR	Croatia	d120	2019-04-30	282	94	1923976	757913	5990	1041
HR	Croatia	d119	2019-04-29	279	92	2002222	830367	7557	1238
HR	Croatia	d118	2019-04-28	257	90	1682718	706027	6366	1062
HR	Croatia	d117	2019-04-27	257	95	1633644	695531	6237	1033
HR	Croatia	d116	2019-04-26	271	97	1279357	536368	5149	880
HR	Croatia	d115	2019-04-25	222	89	212736	56409	839	21
HR	Croatia	d114	2019-04-24	208	85	182500	47866	654	11
HR	Croatia	d113	2019-04-23	220	81	242096	77729	883	97
HR	Croatia	d112	2019-04-22	184	82	92333	26381	306	7
HR	Croatia	d111	2019-04-21	204	84	77770	29063	407	22
HR	Croatia	d110	2019-04-20	204	92	72701	23951	590	7
HR	Croatia	d109	2019-04-19	224	101	162803	53940	703	67
HR	Croatia	d108	2019-04-18	221	103	133684	38289	641	8
HR	Croatia	d107	2019-04-17	224	109	152414	41644	652	8
HR	Croatia	d106	2019-04-16	246	113	216271	68415	941	68
