advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	impression_code_filter	impression_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Greenpeace Luxembourg		67370457805	Facebook	0_1k	0 - 1k	LU	Luxembourg	39	1	38931	0	3858	0
European Parliament		178362315106	Facebook	0_1k	0 - 1k	LU	Luxembourg	26	1	24978	0	2475	0
LSAP	Lëtzebuerger Sozialistesch Aarbechterpartei	47216059667	Facebook	0_1k	0 - 1k	LU	Luxembourg	17	1	16983	0	1683	0
déi jonk gréng	Déi jonk gréng	197451906960613	Facebook	0_1k	0 - 1k	LU	Luxembourg	11	1	10989	0	1089	0
CSV	CSV	56016549775	Facebook	0_1k	0 - 1k	LU	Luxembourg	9	1	8991	0	891	0
déi Lénk	déi Lénk	120444648033670	Facebook	0_1k	0 - 1k	LU	Luxembourg	6	1	5994	0	594	0
Piraten Lëtzebuerg		183148710560	Facebook	0_1k	0 - 1k	LU	Luxembourg	5	1	4994	0	494	0
déi gréng	déi gréng	21710789873	Facebook	0_1k	0 - 1k	LU	Luxembourg	4	1	3995	0	396	0
Charles Goerens		441313569220539	Facebook	0_1k	0 - 1k	LU	Luxembourg	3	1	2997	0	297	0
Volt Luxembourg	Volt Luxembourg	766459183561998	Facebook	0_1k	0 - 1k	LU	Luxembourg	3	1	2996	0	286	0
Julia Elisabetta Pitterman		2235333396715580	Facebook	0_1k	0 - 1k	LU	Luxembourg	3	1	2996	0	296	0
Piraten Bezierk Süden		659368007411223	Facebook	0_1k	0 - 1k	LU	Luxembourg	2	1	1998	0	197	0
Chris Bernard		764820513891336	Facebook	0_1k	0 - 1k	LU	Luxembourg	2	1	1998	0	197	0
Gerat Chance YGold		2323494454572420	Facebook	0_1k	0 - 1k	LU	Luxembourg	2	1	1998	0	176	0
Pirate Gemeng Munneref		1635877273225433	Facebook	0_1k	0 - 1k	LU	Luxembourg	2	1	1997	0	197	0
Susanna van Tonder / MS awareness & advocacy		205282040247484	Facebook	0_1k	0 - 1k	LU	Luxembourg	2	1	1997	0	197	0
Home Health Products - hhp		483793838400495	Facebook	0_1k	0 - 1k	LU	Luxembourg	2	1	1960	0	194	0
Piraten Gemeng Suessem		2094234617571605	Facebook	0_1k	0 - 1k	LU	Luxembourg	1	1	999	0	99	0
Marie-Paule Dondelinger		2252124668379482	Facebook	0_1k	0 - 1k	LU	Luxembourg	1	1	999	0	99	0
Feminn		1831978070233335	Facebook	0_1k	0 - 1k	LU	Luxembourg	1	1	999	0	99	0
Jonk Piraten		194441573983035	Facebook	0_1k	0 - 1k	LU	Luxembourg	1	1	999	0	99	0
coliquio.de		238154262548	Facebook	0_1k	0 - 1k	LU	Luxembourg	1	1	999	0	99	0
Medicapets		726683364400004	Facebook	0_1k	0 - 1k	LU	Luxembourg	1	1	999	0	99	0
Piraten Gemeng Käl - Téiteng		320965061781027	Facebook	0_1k	0 - 1k	LU	Luxembourg	1	1	999	0	99	0
ADR  - Alternativ Demokratesch Reformpartei		115916035102253	Facebook	0_1k	0 - 1k	LU	Luxembourg	1	1	999	0	99	0
