advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	m25_34	male (25-34)	RO	Romania	235	1	8343321	3716048	17939	4103
Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	m25_34	male (25-34)	RO	Romania	82	1	5129818	2347624	11415	3324
România în primul rând	Future Innovation	770704223323599	Facebook	m25_34	male (25-34)	RO	Romania	70	1	3592280	1555731	3642	926
Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	m25_34	male (25-34)	RO	Romania	136	1	2918431	1277890	4161	1049
Uniunea Salvați România - USR	Uniunea Salvați România - USR	1058116737612843	Facebook	m25_34	male (25-34)	RO	Romania	85	1	1794604	765647	5799	1328
European Commission		107898832590939	Facebook	m25_34	male (25-34)	RO	Romania	13	1	1743236	868462	4666	1220
Romania #nuepsd	Future Innovation	293215748279337	Facebook	m25_34	male (25-34)	RO	Romania	34	1	1726282	795615	1130	473
European Parliament		178362315106	Facebook	m25_34	male (25-34)	RO	Romania	78	1	1096834	504496	5301	1013
Fără Penali în Funcții Publice	Uniunea Salvați România - USR	275621429636078	Facebook	m25_34	male (25-34)	RO	Romania	39	1	990823	439956	2456	608
ALDE - Partidul Alianta Liberalilor si Democratilor	EvolveDreamSoft	1445317929104549	Facebook	m25_34	male (25-34)	RO	Romania	38	1	865347	388208	1196	291
Kialo		729627343834501	Facebook	m25_34	male (25-34)	RO	Romania	268	1	849581	340503	4704	1112
Declic	Declic	686190454826244	Facebook	m25_34	male (25-34)	RO	Romania	27	1	755365	311217	1517	331
RMDSZ	RMDSZ	102601499822802	Facebook	m25_34	male (25-34)	RO	Romania	251	1	733764	218428	1047	196
Viorel Catarama	Dreapta Liberală - DL	795022763862618	Facebook	m25_34	male (25-34)	RO	Romania	22	1	512502	233794	539	138
Politice.net	politice.net	2546711162025064	Facebook	m25_34	male (25-34)	RO	Romania	6	1	460892	225136	436	93
Departamentul pentru Agricultură și Dezvoltare Rurală al PSD	Partidul Social Democrat	339365506708219	Facebook	m25_34	male (25-34)	RO	Romania	14	1	408494	171887	435	86
PSD Galati	Partidul Social Democrat Galati	1585170161775563	Facebook	m25_34	male (25-34)	RO	Romania	25	1	397181	181249	1489	440
Litere.net	litere.net	1504323906337545	Facebook	m25_34	male (25-34)	RO	Romania	8	1	365604	174516	380	94
Silvia Dinică		1128229287275038	Facebook	m25_34	male (25-34)	RO	Romania	21	1	350780	137664	622	143
Vasile Cristian Lungu - Senator PMP	Partidul Mișcarea Populară	167669676772029	Facebook	m25_34	male (25-34)	RO	Romania	19	1	345013	163698	1727	376
Custom Resita Festival		2218037274884370	Facebook	m25_34	male (25-34)	RO	Romania	1	1	330888	165444	347	69
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	m25_34	male (25-34)	RO	Romania	45	1	303923	121938	448	93
Departamentul Fonduri Europene al PSD	Partidul Social Democrat	1030472763816931	Facebook	m25_34	male (25-34)	RO	Romania	8	1	300510	130225	97	18
USR Dolj	Uniunea Salvați România	109556372802910	Facebook	m25_34	male (25-34)	RO	Romania	31	1	276919	91806	542	159
European Greens		141366725876424	Facebook	m25_34	male (25-34)	RO	Romania	24	1	273705	122399	454	139
