audience_code	audience_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
m25_34	male (25-34)	RO	Romania	6203	1298	45846473	19378661	94194	21358
m35_44	male (35-44)	RO	Romania	6194	1281	42931900	17838395	91387	20197
m45_54	male (45-54)	RO	Romania	6063	1235	39477938	16235820	90052	20017
m18_24	male (18-24)	RO	Romania	5685	1203	34822906	14810861	65665	14589
f45_54	female (45-54)	RO	Romania	6219	1256	31333069	12908277	69463	15441
f55_64	female (55-64)	RO	Romania	5591	1178	29969334	12007596	67028	14445
f18_24	female (18-24)	RO	Romania	5781	1215	28022655	11990157	47118	10329
f35_44	female (35-44)	RO	Romania	6341	1295	26695286	11158193	55823	12216
f25_34	female (25-34)	RO	Romania	6326	1310	26604862	11260054	53499	11970
m55_64	male (55-64)	RO	Romania	5461	1163	22920477	9221851	52084	11193
f65_	female (65+)	RO	Romania	4656	1041	14506118	5739225	33637	7184
m65_	male (65+)	RO	Romania	4595	1027	10776555	4300086	25002	5314
f13_17	female (13-17)	RO	Romania	883	257	2113611	831126	3374	508
m13_17	male (13-17)	RO	Romania	864	251	2079916	812921	3847	623
u35_44	unknown (35-44)	RO	Romania	4708	1061	190361	77444	510	110
u25_34	unknown (25-34)	RO	Romania	4172	1005	119041	49279	315	69
u45_54	unknown (45-54)	RO	Romania	4263	972	77552	31104	224	48
u18_24	unknown (18-24)	RO	Romania	2845	762	36521	15233	91	18
u55_64	unknown (55-64)	RO	Romania	3280	829	35229	13933	91	18
u65_	unknown (65+)	RO	Romania	2594	723	26466	10398	68	13
u13_17	unknown (13-17)	RO	Romania	367	164	3629	1400	5	0
