advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
SPÖ	SPÖ	77393060080	Facebook	rw3	Last 3 weeks	AT	Austria	755	1	17855048	5995741	146265	23148
Angelika Winzig	Wirtschaftsbund Österreich	141015722773374	Facebook	rw3	Last 3 weeks	AT	Austria	1668	1	8205602	1830444	172670	5941
Claudia Gamon	NEOS	447992848717452	Facebook	rw3	Last 3 weeks	AT	Austria	226	1	7405272	2489499	47524	7399
European Parliament		178362315106	Facebook	rw3	Last 3 weeks	AT	Austria	15	1	7001710	3150684	66490	22301
Andreas Schieder	SPÖ	290881691011354	Facebook	rw3	Last 3 weeks	AT	Austria	118	1	6809881	2157449	63869	12359
Harald Vilimsky		547597092025909	Facebook	rw3	Last 3 weeks	AT	Austria	65	1	6516177	2887323	54562	13787
kontrast.at	kontrast.at	1079650008770485	Facebook	rw3	Last 3 weeks	AT	Austria	67	1	6480866	2690971	34489	11917
Die Grünen	Die Grünen	21759893033	Facebook	rw3	Last 3 weeks	AT	Austria	94	1	6041319	2146089	50753	11168
HC Strache	FPÖ	74865038590	Facebook	rw3	Last 3 weeks	AT	Austria	52	1	4343944	1802997	24648	6449
Stadt Wien	Stadt Wien	110971788921077	Facebook	rw3	Last 3 weeks	AT	Austria	50	1	3973950	1578999	19549	3699
Greenpeace Österreich	Greenpeace Österreich	32984679070	Facebook	rw3	Last 3 weeks	AT	Austria	607	1	3462405	895464	47152	817
Europäisches Parlament Österreich		124468054313069	Facebook	rw3	Last 3 weeks	AT	Austria	35	1	3309814	1368567	13395	4344
Karoline Edtstadler	Salzburger Volkspartei	1580540041983231	Facebook	rw3	Last 3 weeks	AT	Austria	261	1	2722252	664345	28905	2872
OÖVP - die Oberösterreichische Volkspartei	Oberösterreichische Volkspartei	289163077789256	Facebook	rw3	Last 3 weeks	AT	Austria	38	1	1736212	449249	4924	299
Othmar Karas	Volkspartei	395638503864459	Facebook	rw3	Last 3 weeks	AT	Austria	430	1	1608305	322624	46912	1599
European Greens		141366725876424	Facebook	rw3	Last 3 weeks	AT	Austria	15	1	1121066	539267	7640	2280
Günther Sidl	BSA Niederösterreich	806694216374998	Facebook	rw3	Last 3 weeks	AT	Austria	19	1	1119981	442000	4580	1500
Julia Herr	Sozialistische Jugend Österreich	345172509462824	Facebook	rw3	Last 3 weeks	AT	Austria	23	1	1024977	354250	12489	3162
Dominik Nepp		135953609780627	Facebook	rw3	Last 3 weeks	AT	Austria	26	1	991711	426724	8583	2065
1Europa	Peter Glawischnig	320389701908367	Facebook	rw3	Last 3 weeks	AT	Austria	27	1	985973	278000	7073	1100
FPÖ	FPÖ	169051073236170	Facebook	rw3	Last 3 weeks	AT	Austria	9	1	910990	386999	7541	1449
Werner Kogler	Die Grünen	133612666671985	Facebook	rw3	Last 3 weeks	AT	Austria	9	1	909991	315000	9091	2100
Pamela Rendi-Wagner	SPÖ-Parlamentsklub	1673371229636129	Facebook	rw3	Last 3 weeks	AT	Austria	59	1	808515	215551	4592	0
SPÖ Kärnten	SPÖ Kärnten	10150145829810364	Facebook	rw3	Last 3 weeks	AT	Austria	30	1	790572	223201	6910	1324
Alex Bernhuber	Niederösterreichischer Bauernbund	382872055842390	Facebook	rw3	Last 3 weeks	AT	Austria	202	1	749299	146750	21849	500
