advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	spend_code_filter	spend_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	100_1k	100 - 1k	RO	Romania	151	1	19071348	8727583	51939	12156
România în primul rând	Future Innovation	770704223323599	Facebook	100_1k	100 - 1k	RO	Romania	84	1	17979343	8059129	16917	4583
Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	100_1k	100 - 1k	RO	Romania	122	1	17842477	7757613	25882	7764
Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	100_1k	100 - 1k	RO	Romania	78	1	14702610	6370188	30582	6748
Romania #nuepsd	Future Innovation	293215748279337	Facebook	100_1k	100 - 1k	RO	Romania	33	1	12194024	5590062	7470	3386
Uniunea Salvați România - USR	Uniunea Salvați România - USR	1058116737612843	Facebook	100_1k	100 - 1k	RO	Romania	78	1	7393132	3206166	25457	6732
Fără Penali în Funcții Publice	Uniunea Salvați România - USR	275621429636078	Facebook	100_1k	100 - 1k	RO	Romania	36	1	4567086	2166055	12521	3703
ALDE - Partidul Alianta Liberalilor si Democratilor	EvolveDreamSoft	1445317929104549	Facebook	100_1k	100 - 1k	RO	Romania	33	1	4445359	2028808	6111	1979
European Commission		107898832590939	Facebook	100_1k	100 - 1k	RO	Romania	6	1	3529372	1764687	3641	1764
RMDSZ	RMDSZ	102601499822802	Facebook	100_1k	100 - 1k	RO	Romania	59	1	2858662	1072046	4358	1251
Litere.net	litere.net	1504323906337545	Facebook	100_1k	100 - 1k	RO	Romania	8	1	2794347	1340197	2253	576
European Parliament		178362315106	Facebook	100_1k	100 - 1k	RO	Romania	23	1	2703141	1196978	5622	1628
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	100_1k	100 - 1k	RO	Romania	26	1	2170808	1004340	3574	1180
Politice.net	politice.net	2546711162025064	Facebook	100_1k	100 - 1k	RO	Romania	5	1	2129693	1007870	1945	452
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	100_1k	100 - 1k	RO	Romania	18	1	1982984	844716	2614	684
George Simion		2212856535602171	Facebook	100_1k	100 - 1k	RO	Romania	17	1	1612541	677107	3336	1046
Winkler Gyula		1560147330888040	Facebook	100_1k	100 - 1k	RO	Romania	18	1	1554163	707304	1874	564
Eco friendly home		547824632336134	Facebook	100_1k	100 - 1k	RO	Romania	2	1	1499983	699993	1497	599
Video News		329122497569429	Facebook	100_1k	100 - 1k	RO	Romania	4	1	1467734	607095	1192	427
PSD Galati	Partidul Social Democrat Galati	1585170161775563	Facebook	100_1k	100 - 1k	RO	Romania	20	1	1446313	609519	6051	1589
Silvia Dinică		1128229287275038	Facebook	100_1k	100 - 1k	RO	Romania	10	1	1419505	608500	2512	691
Declic	Declic	686190454826244	Facebook	100_1k	100 - 1k	RO	Romania	11	1	1342699	643440	2721	796
Kialo		729627343834501	Facebook	100_1k	100 - 1k	RO	Romania	191	1	1330617	564647	6986	1715
Departamentul pentru Agricultură și Dezvoltare Rurală al PSD	Partidul Social Democrat	339365506708219	Facebook	100_1k	100 - 1k	RO	Romania	12	1	1303072	553796	1612	322
Viorel Catarama	Dreapta Liberală - DL	795022763862618	Facebook	100_1k	100 - 1k	RO	Romania	11	1	1093728	532910	1050	210
