audience_code	audience_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
f18_24	female (18-24)	IE	Ireland	3312	906	7645816	3089391	43526	6884
m18_24	male (18-24)	IE	Ireland	3124	886	6748498	2718945	39953	6278
m25_34	male (25-34)	IE	Ireland	3489	959	5562648	2121060	38872	6044
f25_34	female (25-34)	IE	Ireland	3801	991	5425134	2081601	37998	5852
f35_44	female (35-44)	IE	Ireland	3742	975	4335882	1665548	32580	4950
m35_44	male (35-44)	IE	Ireland	3447	950	4009732	1518584	28976	4403
f45_54	female (45-54)	IE	Ireland	3544	941	2681101	994356	20768	2962
m45_54	male (45-54)	IE	Ireland	3262	914	2465007	897642	18184	2537
f55_64	female (55-64)	IE	Ireland	2912	868	1392259	487788	11031	1390
m55_64	male (55-64)	IE	Ireland	2698	845	1132468	387399	8543	1006
f65_	female (65+)	IE	Ireland	2507	778	1008423	344008	7776	969
m65_	male (65+)	IE	Ireland	2342	756	800931	269067	5853	694
f13_17	female (13-17)	IE	Ireland	483	172	576344	210926	2835	147
m13_17	male (13-17)	IE	Ireland	448	165	362278	136978	2062	111
u35_44	unknown (35-44)	IE	Ireland	2952	830	127149	48481	928	140
u45_54	unknown (45-54)	IE	Ireland	2664	767	71911	26230	551	74
u25_34	unknown (25-34)	IE	Ireland	2852	801	63264	23811	462	68
u18_24	unknown (18-24)	IE	Ireland	2245	665	42598	16484	282	40
u55_64	unknown (55-64)	IE	Ireland	1886	675	25383	8813	196	24
u65_	unknown (65+)	IE	Ireland	1730	617	24836	8416	187	22
u13_17	unknown (13-17)	IE	Ireland	323	133	3868	1327	27	1
