week_code	week_label	first_day	last_day	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
w021	Week 21	2019-05-20	2019-05-26	MT	Malta	618	65	15357838	5163321	98480	12542
w020	Week 20	2019-05-13	2019-05-19	MT	Malta	168	39	2461082	842738	19712	2690
