advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	week_code_filter	week_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Partit Nazzjonalista	Partit Nazzjonalista	159249234115841	Facebook	w021	Week 21	MT	Malta	12	1	2099987	889999	16487	4199
Alfred Sant	Alfred Sant	537789116260209	Facebook	w021	Week 21	MT	Malta	28	1	1765808	689166	6551	1299
David Casa	David Casa	193035580892638	Facebook	w021	Week 21	MT	Malta	20	1	1031480	377250	4992	762
Joseph Muscat	Partit Laburista	63887949740	Facebook	w021	Week 21	MT	Malta	10	1	943704	403857	12175	2657
Cyrus Engerer	Cyrus Engerer	212468218793878	Facebook	w021	Week 21	MT	Malta	32	1	923870	206379	2827	0
Adrian Delia	Partit Nazzjonalista	1442808799090985	Facebook	w021	Week 21	MT	Malta	12	1	900987	359999	3587	599
Francis Zammit Dimech	Francis Zammit Dimech	117406495021568	Facebook	w021	Week 21	MT	Malta	58	1	710999	176499	5949	99
European Parliament	European Parliament	178362315106	Facebook	w021	Week 21	MT	Malta	13	1	636239	267100	3040	470
Michael Briguglio	Michael Briguglio	1040577706078198	Facebook	w021	Week 21	MT	Malta	75	1	613652	145983	6373	0
Alex Agius Saliba	Alex Agius Saliba	656955664383156	Facebook	w021	Week 21	MT	Malta	20	1	520647	169333	2713	199
Robert Micallef for MEP	Robert James Bugeja	2123200014472283	Facebook	w021	Week 21	MT	Malta	36	1	455964	112000	3514	0
David Stellini	David Stellini	1911257335785088	Facebook	w021	Week 21	MT	Malta	7	1	409992	145000	2693	499
Roselyn Borg Knight	Roselyn Borg	446487702156732	Facebook	w021	Week 21	MT	Malta	23	1	406729	162249	3237	299
Roberta Metsola	Roberta Metsola	406824526101449	Facebook	w021	Week 21	MT	Malta	21	1	378480	97999	1930	0
Ralph Puli: Kap tal-Kunsilliera PN f'Hal Qormi	Ralph Puli	312887412236411	Facebook	w021	Week 21	MT	Malta	29	1	327881	67116	3100	200
Josef Caruana	Josef Caruana	166617437361908	Facebook	w021	Week 21	MT	Malta	7	1	293207	90357	996	85
Lovin Malta	Lovin Malta	1700937210129433	Facebook	w021	Week 21	MT	Malta	5	1	279995	80000	2395	480
Live Communications for MEP Elections May 2019	Stephen Florian	962042630582450	Facebook	w021	Week 21	MT	Malta	14	1	227121	60266	1155	0
Ian Borg	Ian Borg	151496594943131	Facebook	w021	Week 21	MT	Malta	8	1	226661	60333	488	0
European Commission	European Commission	107898832590939	Facebook	w021	Week 21	MT	Malta	21	1	189222	91466	685	146
Peter Agius	Peter Agius	263881160919130	Facebook	w021	Week 21	MT	Malta	6	1	179994	45000	594	0
Friends of the Earth Malta	Friends of the Earth Malta	137236009675929	Facebook	w021	Week 21	MT	Malta	6	1	170994	40000	994	99
Miriam Dalli	Miriam Dalli	277980849002904	Facebook	w021	Week 21	MT	Malta	12	1	164180	48666	1008	0
Frank Psaila	Frank Psaila	458318884361628	Facebook	w021	Week 21	MT	Malta	11	1	160741	34749	881	0
European Parliament Office in Malta	European Parliament Office in Malta	116353271736965	Facebook	w021	Week 21	MT	Malta	5	1	155995	32499	445	0
Alternattiva Demokratika - The Green Party	Alternattiva Demokratika - The Green Party	309359272432391	Facebook	w021	Week 21	MT	Malta	5	1	119994	26999	494	0
Dr. Anthony Buttigieg	Buttigieg Anthony Emanuel	410157219370162	Facebook	w021	Week 21	MT	Malta	9	1	111325	37666	805	0
Romilda Baldacchino Zarb	Romilda Baldacchino Zarb	295310111175191	Facebook	w021	Week 21	MT	Malta	5	1	110245	25049	413	0
European Greens	European Greens	141366725876424	Facebook	w021	Week 21	MT	Malta	4	1	104748	37183	770	154
Dr. Rebecca Dalli Gonzi		265708320989344	Facebook	w021	Week 21	MT	Malta	3	1	102997	20600	257	0
Malta Independent	Malta Independent	480288348662981	Facebook	w021	Week 21	MT	Malta	25	1	101231	26250	1806	0
FŻL - Forum Żgħażagħ Laburisti	FŻL - Forum Żgħażagħ Laburisti	40870184668	Facebook	w021	Week 21	MT	Malta	2	1	99998	20000	198	0
Martin Cauchi Inglott II	Martin Cauchi Inglott 	381424722583691	Facebook	w021	Week 21	MT	Malta	2	1	66665	13333	665	133
Joe Sammut	Joe Sammut	433245190070343	Facebook	w021	Week 21	MT	Malta	2	1	66665	13333	665	133
Noel Cassar	Noel Caesar	290329184871610	Facebook	w021	Week 21	MT	Malta	1	1	49999	10000	99	0
Mercieca Michael		2178422028892229	Facebook	w021	Week 21	MT	Malta	1	1	49998	9999	99	0
Kevin Cauchi - Ghajnsielem	Kevin Cauchi	325758517614182	Facebook	w021	Week 21	MT	Malta	7	1	40743	16749	668	0
Marion Parnis	Marion Parnis	123892568288417	Facebook	w021	Week 21	MT	Malta	4	1	16996	6000	396	0
Felix Busuttil		1698335456918274	Facebook	w021	Week 21	MT	Malta	4	1	16996	5999	396	0
Sephora Cutajar	Sephora Cutajar	370176067131807	Facebook	w021	Week 21	MT	Malta	5	1	16995	3000	495	0
Anna Azzopardi	Ann Marie Azzopardi	380497969456408	Facebook	w021	Week 21	MT	Malta	3	1	16664	5333	264	0
Tabib Malcolm Paul Galea	Malcolm Paul Galea	558899981162708	Facebook	w021	Week 21	MT	Malta	3	1	14997	4500	247	0
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	w021	Week 21	MT	Malta	1	1	11056	5528	27	5
Exodus prog		1708791049357843	Facebook	w021	Week 21	MT	Malta	2	1	10598	5000	158	0
Luke Caruana	Alternattiva Demokratika - The Green Party	289569618166195	Facebook	w021	Week 21	MT	Malta	1	1	9998	4999	98	0
ALDE Party – Liberals and Democrats for Europe	ALDE Party – Liberals and Democrats for Europe	262681199589	Facebook	w021	Week 21	MT	Malta	3	1	9419	3937	18	8
Common Sense	Peter Mercieca	144274229676499	Facebook	w021	Week 21	MT	Malta	2	1	8331	1666	165	0
Vote16+		149809275605377	Facebook	w021	Week 21	MT	Malta	2	1	5997	999	198	0
Elenia Desira		636015460129738	Facebook	w021	Week 21	MT	Malta	1	1	4998	1000	99	0
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	w021	Week 21	MT	Malta	9	1	3999	1714	9	1
Europe Thinx		335839580440114	Facebook	w021	Week 21	MT	Malta	1	1	2676	535	4	0
Socialists and Democrats Group in the European Parliament	Socialists and Democrats Group in the European Parliament	127925800618165	Facebook	w021	Week 21	MT	Malta	4	1	2659	921	10	1
Mary Gauci		1733645339991743	Facebook	w021	Week 21	MT	Malta	1	1	2499	499	49	0
CRIF		395919323779707	Facebook	w021	Week 21	MT	Malta	1	1	1442	721	7	1
Vote for a Woman / Stem op een Vrouw		1329572193784367	Facebook	w021	Week 21	MT	Malta	2	1	707	141	1	0
Big News Buzz		125179374733697	Facebook	w021	Week 21	MT	Malta	1	1	593	297	2	1
Justice for Daphne Caruana Galizia		245601565462724	Facebook	w021	Week 21	MT	Malta	2	1	555	0	55	0
Free Quran Education		388655174641163	Facebook	w021	Week 21	MT	Malta	1	1	229	45	3	0
ETUC		129041250601685	Facebook	w021	Week 21	MT	Malta	1	1	119	23	1	0
Saaczech		1891172680926309	Facebook	w021	Week 21	MT	Malta	1	1	86	0	0	0
ITUC		20556338116	Facebook	w021	Week 21	MT	Malta	2	1	32	0	3	0
نداء الحرب 3: امبراطورية الفولاذ		1896641773933197	Facebook	w021	Week 21	MT	Malta	1	1	22	9	0	0
Eurozine		115579498521257	Facebook	w021	Week 21	MT	Malta	1	1	3	0	0	0
Tokyo Weekender		134654693230171	Facebook	w021	Week 21	MT	Malta	1	1	2	0	0	0
Tom MacDonald		212732770186	Facebook	w021	Week 21	MT	Malta	1	1	1	0	0	0
