advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Демократична България	Демократична България	995342840629890	Facebook	rw4	Last 4 weeks	BG	Bulgaria	33	1	4378736	1980404	24940	5035
European Parliament	European Parliament	178362315106	Facebook	rw4	Last 4 weeks	BG	Bulgaria	15	1	3627785	1570641	13275	2842
Приоритети	БЗНС	1163987410423594	Facebook	rw4	Last 4 weeks	BG	Bulgaria	36	1	2619335	1102876	12657	2188
Движение ВОЛЯ	Движение Воля	289082018098560	Facebook	rw4	Last 4 weeks	BG	Bulgaria	5	1	2166019	866409	2161	433
Стефан Тафров	Стефан Тафров	233810563693016	Facebook	rw4	Last 4 weeks	BG	Bulgaria	17	1	2074606	848936	5345	1444
Крум Дончев/Krum Donchev	Крум Дончев/Krum Donchev	155516354469476	Facebook	rw4	Last 4 weeks	BG	Bulgaria	15	1	2052300	768483	6036	1906
Радан Кънев	Радан Кънев	1461853244069926	Facebook	rw4	Last 4 weeks	BG	Bulgaria	27	1	1379480	558481	3854	353
Росен Богомилов	Ivanov Hristo	1183492355137046	Facebook	rw4	Last 4 weeks	BG	Bulgaria	11	1	1138626	554321	4646	913
Път на младите	Път на младите	2051476654950711	Facebook	rw4	Last 4 weeks	BG	Bulgaria	15	1	1110125	488979	3719	636
informo.bg	informo.bg	262524054082832	Facebook	rw4	Last 4 weeks	BG	Bulgaria	5	1	1097852	505839	802	86
European Commission	European Commission	107898832590939	Facebook	rw4	Last 4 weeks	BG	Bulgaria	22	1	1011889	487011	1396	438
Веселин Марешки		427091487494895	Facebook	rw4	Last 4 weeks	BG	Bulgaria	3	1	650270	268704	847	154
European Greens	European Greens	141366725876424	Facebook	rw4	Last 4 weeks	BG	Bulgaria	5	1	635560	313835	3259	649
Ваня Григорова - независим кандидат за евродепутат	Vanya Grigorova 	344617396401957	Facebook	rw4	Last 4 weeks	BG	Bulgaria	16	1	525977	106870	1344	0
ПП Глас народен	ПП Глас народен	127457487402289	Facebook	rw4	Last 4 weeks	BG	Bulgaria	10	1	515328	157345	1564	180
За Земята	Keremidchieva Violeta	404421529636122	Facebook	rw4	Last 4 weeks	BG	Bulgaria	11	1	496481	127116	970	0
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	rw4	Last 4 weeks	BG	Bulgaria	2	1	471324	192431	182	19
Постоянна ромска конференция	Roma Standing Conference	2169116143357997	Facebook	rw4	Last 4 weeks	BG	Bulgaria	5	1	401138	160626	1140	175
