advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Médecins du Monde France		265420476920	Facebook	65_	65+	FR	France	1902	1	2672947	819425	48967	3931
Greenpeace France		39435457457	Facebook	65_	65+	FR	France	125	1	2340554	1068244	12406	2865
Le HCR, l'Agence des Nations Unies pour les Réfugiés		112542522148670	Facebook	65_	65+	FR	France	85	1	1438946	589333	8788	2152
Make.org	Make.org	122037308191612	Facebook	65_	65+	FR	France	46	1	897884	415203	5995	1887
European Parliament		178362315106	Facebook	65_	65+	FR	France	57	1	725304	334367	4468	921
Subventions énergétiques 2019	Primes Energetiques	1815507421886752	Facebook	65_	65+	FR	France	123	1	608134	144057	7158	459
Mon Homéo Mon Choix		1643185362449069	Facebook	65_	65+	FR	France	7	1	544897	218189	5518	1223
Ministère de l'Intérieur		103146727990	Facebook	65_	65+	FR	France	15	1	445326	181920	2441	666
Primes écologique		152399322377561	Facebook	65_	65+	FR	France	19	1	438788	183067	5415	1168
2 Min Ecologie		433170297221149	Facebook	65_	65+	FR	France	68	1	426207	146885	4808	893
Épargne Malin		1864684416941008	Facebook	65_	65+	FR	France	19	1	405356	174989	13873	3859
Les Energies du Soleil		1684031805239401	Facebook	65_	65+	FR	France	14	1	400912	180936	4958	1545
La Prime Énergie		336155273400553	Facebook	65_	65+	FR	France	27	1	362208	143884	3133	709
Saine Abondance		2106701562887023	Facebook	65_	65+	FR	France	22	1	243243	105025	2388	686
Fiat Professional France		346353942508593	Facebook	65_	65+	FR	France	2	1	231323	92564	2312	461
Aides énergétiques pour tous		789578834730248	Facebook	65_	65+	FR	France	16	1	228023	92587	2701	590
Agence Isolation Pour Tous		568528630290119	Facebook	65_	65+	FR	France	24	1	221020	89708	2664	609
Les Antagonistes		398415124026017	Facebook	65_	65+	FR	France	2	1	219339	109190	2208	1088
foodwatch France		194934737335658	Facebook	65_	65+	FR	France	14	1	202714	68072	2273	427
Le Monde		14892757589	Facebook	65_	65+	FR	France	36	1	200378	76754	348	43
Agence Française pour la Transition Energétique		1981871332106127	Facebook	65_	65+	FR	France	18	1	193770	77664	857	106
FHE Group		1241383025915322	Facebook	65_	65+	FR	France	1	1	192820	96410	963	192
Collectif : Féministes contre le cyberharcèlement		1026099724099181	Facebook	65_	65+	FR	France	80	1	164931	48221	1026	0
CIWF France	CIWF France	335868279790722	Facebook	65_	65+	FR	France	5	1	160998	67455	1456	337
Commission européenne en France		173257392750594	Facebook	65_	65+	FR	France	3	1	158913	62781	323	153
