advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	d123	2019-05-03	LT	Lithuania	6	1	433331	178332	2448	549
Gitanas Nausėda	Gitanas Nausėda	684534791927883	Facebook	d123	2019-05-03	LT	Lithuania	9	1	265276	84392	468	0
Vytenis Andriukaitis	Vytenis Andriukaitis	1651554231738028	Facebook	d123	2019-05-03	LT	Lithuania	36	1	228366	103179	369	73
Mindaugas Puidokas	Puidokas Mindaugas	1739968129576961	Facebook	d123	2019-05-03	LT	Lithuania	6	1	214993	45999	593	0
Antanas Guoga	Lietuvos Centro Partijos rinkimų sąskaita	18276748821	Facebook	d123	2019-05-03	LT	Lithuania	7	1	128581	56666	589	103
Lietuvos socialdemokratų partija - LSDP	Lietuvos socialdemokratų partija - LSDP	202360056491831	Facebook	d123	2019-05-03	LT	Lithuania	8	1	84838	37899	135	20
Lietuvos valstiečių ir žaliųjų sąjunga	Lietuvos valstiečių ir žaliųjų sąjunga	190209177745566	Facebook	d123	2019-05-03	LT	Lithuania	3	1	36761	18380	66	0
Liberalai	Liberalai	81004804444	Facebook	d123	2019-05-03	LT	Lithuania	4	1	25166	4999	66	0
Karolina Štelmokaitė	LVŽS	763068560724258	Facebook	d123	2019-05-03	LT	Lithuania	4	1	18082	4616	102	0
Martynas Nagevičius / LRLS Sostinės liberalai		1146633232128220	Facebook	d123	2019-05-03	LT	Lithuania	2	1	9090	1818	18	0
Robertas Šarknickas		880209082011396	Facebook	d123	2019-05-03	LT	Lithuania	1	1	8333	1666	16	0
Laima Mogenienė	LVŽS partija (EP rinkimų sąskaita)	334338600540343	Facebook	d123	2019-05-03	LT	Lithuania	8	1	5089	2160	68	0
Saulius Skvernelis	Saulius Skvernelis	814777171988967	Facebook	d123	2019-05-03	LT	Lithuania	1	1	2499	1250	24	0
MasterClass		687589164666184	Facebook	d123	2019-05-03	LT	Lithuania	1	1	2082	1041	9	1
Linksmas lagaminas Vaikų Šventės		293938050813587	Facebook	d123	2019-05-03	LT	Lithuania	1	1	1923	384	3	0
VoteWatch Europe		355087424564148	Facebook	d123	2019-05-03	LT	Lithuania	7	1	1354	588	2	0
Oliveras Alyvuogės		155071645154536	Facebook	d123	2019-05-03	LT	Lithuania	1	1	1249	250	24	0
Evarvest		727603137362203	Facebook	d123	2019-05-03	LT	Lithuania	1	1	1092	218	21	0
Kialo		729627343834501	Facebook	d123	2019-05-03	LT	Lithuania	5	1	524	162	3	0
Planet Pure LT		314491845927781	Facebook	d123	2019-05-03	LT	Lithuania	1	1	499	0	44	0
