country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
HR	Croatia	European Parliament		178362315106	Facebook	38	1	7276922	3358453	23521	5245
HR	Croatia	SDP Hrvatske	SDP Hrvatske	129634970518	Facebook	61	1	4558925	1979994	7396	478
HR	Croatia	Valter Flego	Valter Flego	441675022557503	Facebook	63	1	2920590	856868	8842	1067
HR	Croatia	Možemo - politička platforma	Možemo - politička platforma	1064762700374086	Facebook	32	1	2150968	776000	5401	890
HR	Croatia	European Greens		141366725876424	Facebook	37	1	2069870	861079	6198	1755
HR	Croatia	Građani za Mislava Kolakušića	Kolakusic Mislav	374159272978399	Facebook	25	1	1905510	652800	3077	177
HR	Croatia	MOST nezavisnih lista	MOST nezavisnih lista	388550077899912	Facebook	43	1	1728956	609000	5925	534
HR	Croatia	Kialo		729627343834501	Facebook	319	1	1619207	680017	7630	1932
HR	Croatia	pametno.org	pametno.org	144815235686385	Facebook	28	1	1574438	597831	2876	88
HR	Croatia	Karlo Ressler	HDZ - Hrvatska demokratska zajednica	272201060331942	Facebook	75	1	1448924	375999	7302	89
HR	Croatia	Ruža Tomašić		1434305366791182	Facebook	40	1	1423485	371704	3813	0
HR	Croatia	Hrvatska narodna stranka - liberalni demokrati (HNS)	Hrvatska narodna stranka - liberalni demokrati (HNS)	139606619434725	Facebook	19	1	1209049	364622	2460	177
HR	Croatia	Eclectica		1379977375431894	Facebook	1	1	999999	500000	4449	890
HR	Croatia	Saša Poljanec-Borić	Hrvatska socijalno liberalna stranka	1914254365351413	Facebook	22	1	986978	266000	3006	267
HR	Croatia	GLAS Građansko-liberalni savez	GLAS Građansko-liberalni savez	231052047413325	Facebook	12	1	915987	285999	1769	178
HR	Croatia	EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	28	1	646679	204827	1458	126
HR	Croatia	Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	50	1	622343	290788	1516	411
HR	Croatia	Zoran Bahtijarević		2195720960680577	Facebook	4	1	549841	259922	1595	299
HR	Croatia	Dr. sc. Tomislav Sokol	HDZ - Hrvatska demokratska zajednica	136900153422435	Facebook	8	1	504992	161000	1115	89
HR	Croatia	Bandić Milan 365 - Stranka rada i solidarnosti		350640391803012	Facebook	1	1	499996	199999	444	89
HR	Croatia	Stjepan Ribić	HDZ - Hrvatska demokratska zajednica	451335681696047	Facebook	14	1	470009	198511	1976	177
HR	Croatia	Greenpeace Hrvatska	Greenpeace Hrvatska	359170097532754	Facebook	10	1	465989	152999	1237	89
HR	Croatia	Ivana Nikolić Popović	Nikolić Popović Ivana	160505204050427	Facebook	16	1	454984	100000	1431	0
HR	Croatia	Jozo Radoš	Jozo Radoš	446717938731095	Facebook	17	1	452978	101999	3141	389
HR	Croatia	Electrolux Hrvatska		1229501663771543	Facebook	3	1	399997	200000	297	0
