advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	week_code_filter	week_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	w020	Week 20	UK	United Kingdom	759	1	3652458	1143822	52101	6848
Change UK - The Independent Group	Change UK - The Independent Group	395151614382309	Facebook	w020	Week 20	UK	United Kingdom	139	1	2413624	990484	23003	4945
Green Party of England and Wales	The Green Party of England and Wales	20995300784	Facebook	w020	Week 20	UK	United Kingdom	7	1	2312494	949999	4404	1489
Facebook	Facebook	316001081653	Facebook	w020	Week 20	UK	United Kingdom	4	1	1999995	799999	18510	4050
Greenpeace UK	Greenpeace UK 	9250349228	Facebook	w020	Week 20	UK	United Kingdom	60	1	997406	361271	6500	1428
The Labour Party	The Labour Party	25749647410	Facebook	w020	Week 20	UK	United Kingdom	2	1	749998	374999	4338	867
WWF UK		311627208673	Facebook	w020	Week 20	UK	United Kingdom	11	1	513533	233846	2638	1059
Labour South East	The Labour Party.	123817579216	Facebook	w020	Week 20	UK	United Kingdom	2	1	359998	149999	6941	1388
Friends of the Earth	Friends of the Earth	110861655604080	Facebook	w020	Week 20	UK	United Kingdom	109	1	332155	73000	8801	216
The Brexit Party	The Brexit Party	230416667843105	Facebook	w020	Week 20	UK	United Kingdom	22	1	296347	109500	9942	1909
Paul Bristow	Conservatives	293864561226540	Facebook	w020	Week 20	UK	United Kingdom	345	1	288712	400	32925	0
Scottish Conservatives	the Scottish Conservative and Unionist Party	136308776480	Facebook	w020	Week 20	UK	United Kingdom	2	1	249998	110000	6362	1272
38 Degrees	38 Degrees	200006375787	Facebook	w020	Week 20	UK	United Kingdom	9	1	194638	39678	766	74
Labour East	The Labour Party	407402162736656	Facebook	w020	Week 20	UK	United Kingdom	7	1	178227	63428	1459	363
USR Diaspora	USR Diaspora	1793510380925494	Facebook	w020	Week 20	UK	United Kingdom	8	1	167493	33499	744	0
Yorkshire and the Humber Labour Party	the Labour Party	1608245282744484	Facebook	w020	Week 20	UK	United Kingdom	2	1	165713	82857	4793	958
Global Justice Now	Global Justice Now	6707857033	Facebook	w020	Week 20	UK	United Kingdom	144	1	163066	33100	3860	0
