recent_code	recent_label	first_day	last_day	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
rd1	Yesterday	2019-05-12	2019-05-12	HR	Croatia	299	88	1832097	583385	6994	332
rd2	Last 2 days	2019-05-11	2019-05-12	HR	Croatia	345	96	3708856	1180565	13776	681
rd3	Last 3 days	2019-05-10	2019-05-12	HR	Croatia	414	99	5791904	1835635	20472	1076
rd4	Last 4 days	2019-05-09	2019-05-12	HR	Croatia	448	105	7563066	2386436	25405	1352
rd5	Last 5 days	2019-05-08	2019-05-12	HR	Croatia	464	109	8790427	2769113	28754	1559
rd6	Last 6 days	2019-05-07	2019-05-12	HR	Croatia	502	115	11024919	3570359	33884	2198
rw1	Last week	2019-05-06	2019-05-12	HR	Croatia	513	118	12565652	4119687	37351	2635
rw2	Last 2 weeks	2019-04-29	2019-05-12	HR	Croatia	766	164	22429054	7985660	67821	6452
rw3	Last 3 weeks	2019-04-22	2019-05-12	HR	Croatia	938	195	27769186	10138726	88256	9573
rw4	Last 4 weeks	2019-04-15	2019-05-12	HR	Croatia	1151	260	28953485	10526499	93023	9835
rm1	Last month	2019-04-13	2019-05-12	HR	Croatia	1201	278	29676004	10806060	95001	10008
rm2	Last 2 months	2019-03-14	2019-05-12	HR	Croatia	2045	559	36213537	13270056	118601	12591
rm3	Last 3 months	2019-02-12	2019-05-12	HR	Croatia	2341	625	38338127	14049605	128870	13460
rm6	Last 6 months	2019-01-01	2019-05-12	HR	Croatia	2477	655	38746905	14198450	131370	13648
