audience_code	audience_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
f18_24	female (18-24)	PT	Portugal	3513	1025	9364130	3900720	27657	4610
m18_24	male (18-24)	PT	Portugal	3290	981	9147802	3859902	28792	5308
m25_34	male (25-34)	PT	Portugal	3677	1092	6380532	2661607	22731	4126
f25_34	female (25-34)	PT	Portugal	4027	1145	4844760	1965049	16580	2421
m35_44	male (35-44)	PT	Portugal	3581	1071	4238469	1691790	15093	2544
f35_44	female (35-44)	PT	Portugal	3935	1122	3748872	1454527	12684	1786
f45_54	female (45-54)	PT	Portugal	3899	1077	3074248	1164249	10879	1470
m45_54	male (45-54)	PT	Portugal	3505	1025	2754654	1068757	10710	1627
f55_64	female (55-64)	PT	Portugal	3144	959	2476425	929733	9478	1120
f65_	female (65+)	PT	Portugal	2658	841	1891136	710673	7615	929
m55_64	male (55-64)	PT	Portugal	2840	918	1804021	684438	7144	821
m65_	male (65+)	PT	Portugal	2482	810	1575556	601832	6321	734
f13_17	female (13-17)	PT	Portugal	512	207	840500	319927	1782	165
m13_17	male (13-17)	PT	Portugal	471	191	556192	211839	1264	130
u35_44	unknown (35-44)	PT	Portugal	2985	905	67393	26435	282	47
u25_34	unknown (25-34)	PT	Portugal	2945	886	55108	22207	238	41
u45_54	unknown (45-54)	PT	Portugal	2732	820	33600	12953	143	24
u18_24	unknown (18-24)	PT	Portugal	2234	696	28202	11346	111	18
u65_	unknown (65+)	PT	Portugal	1717	605	11966	4477	49	6
u55_64	unknown (55-64)	PT	Portugal	1933	686	11585	4329	47	6
u13_17	unknown (13-17)	PT	Portugal	303	148	2545	961	5	0
