recent_code	recent_label	first_day	last_day	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
rd1	Yesterday	2019-05-17	2019-05-17	SE	Sweden	2279	382	8520310	2763718	73640	18451
rd2	Last 2 days	2019-05-16	2019-05-17	SE	Sweden	2471	398	18461155	6030218	166230	41539
rd3	Last 3 days	2019-05-15	2019-05-17	SE	Sweden	2649	420	27417657	8992968	246814	61901
rd4	Last 4 days	2019-05-14	2019-05-17	SE	Sweden	2784	429	35330265	11635611	323430	80755
rd5	Last 5 days	2019-05-13	2019-05-17	SE	Sweden	2949	446	41849033	13800072	387794	96117
rd6	Last 6 days	2019-05-12	2019-05-17	SE	Sweden	3084	462	47031642	15548669	439250	108875
rw1	Last week	2019-05-11	2019-05-17	SE	Sweden	3199	475	51732866	17094432	482492	119790
rw2	Last 2 weeks	2019-05-04	2019-05-17	SE	Sweden	4034	554	81214877	26984309	747823	185866
rw3	Last 3 weeks	2019-04-27	2019-05-17	SE	Sweden	4841	661	94188924	31280203	847854	211652
rw4	Last 4 weeks	2019-04-20	2019-05-17	SE	Sweden	5317	783	100247839	33384381	895420	224071
rm1	Last month	2019-04-18	2019-05-17	SE	Sweden	5432	825	101906103	33968967	906843	227060
rm2	Last 2 months	2019-03-19	2019-05-17	SE	Sweden	8329	1574	146963049	50110068	1304946	325616
rm3	Last 3 months	2019-02-17	2019-05-17	SE	Sweden	9784	1831	176554556	60755433	1514323	377469
rm6	Last 6 months	2019-01-01	2019-05-17	SE	Sweden	10398	1894	190194200	65485822	1624018	404549
