advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	d070	2019-03-11	CZ	Czechia	3	1	140331	59999	152	19
Kialo		729627343834501	Facebook	d070	2019-03-11	CZ	Czechia	5	1	25792	10683	196	39
Organizace pro pomoc uprchlíkům, z.s.		188235971211201	Facebook	d070	2019-03-11	CZ	Czechia	1	1	24999	4999	19	9
Ondřej Krutílek - kandidát do Evropského parlamentu		1220066088147062	Facebook	d070	2019-03-11	CZ	Czechia	2	1	10961	2192	42	8
Jaromír Štětina, člen EPP frakce Evropského parlamentu		334720110067940	Facebook	d070	2019-03-11	CZ	Czechia	2	1	9552	1910	28	2
Mikuláš Peksa		356448681873897	Facebook	d070	2019-03-11	CZ	Czechia	2	1	5997	999	23	3
Tomáš Zdechovský		275042429350706	Facebook	d070	2019-03-11	CZ	Czechia	1	1	5154	2061	20	4
Nadace Vodafone Česká republika		49020448604	Facebook	d070	2019-03-11	CZ	Czechia	1	1	4545	909	3	1
Eva Decroix		567229570370422	Facebook	d070	2019-03-11	CZ	Czechia	3	1	2221	777	6	1
Forexmag		188990765060204	Facebook	d070	2019-03-11	CZ	Czechia	1	1	1923	384	7	1
TechSoup Česká republika		138773566188326	Facebook	d070	2019-03-11	CZ	Czechia	2	1	1571	714	3	0
YOU.and.EU		250361215678222	Facebook	d070	2019-03-11	CZ	Czechia	2	1	1159	489	14	0
Mirek Topolánek		270921370098092	Facebook	d070	2019-03-11	CZ	Czechia	4	1	1041	333	3	0
On Your Sleeve	ON YOUR SLEEVE	247943179229148	Facebook	d070	2019-03-11	CZ	Czechia	1	1	738	147	1	0
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	d070	2019-03-11	CZ	Czechia	4	1	618	267	5	1
Mikuláš Halás		196903380333133	Facebook	d070	2019-03-11	CZ	Czechia	1	1	499	100	0	0
PhDr. Jan Hrnčíř		632369483479043	Facebook	d070	2019-03-11	CZ	Czechia	1	1	454	90	8	0
Asklepion - Klinika a institut estetické medicíny		181309083350	Facebook	d070	2019-03-11	CZ	Czechia	6	1	383	32	1	0
Evropa společně		535611970260854	Facebook	d070	2019-03-11	CZ	Czechia	3	1	365	73	7	0
Strana nezávislosti České republiky	Strana nezávislosti České republiky	1199083776860090	Facebook	d070	2019-03-11	CZ	Czechia	1	1	199	0	0	0
Ecosia		177765836610	Facebook	d070	2019-03-11	CZ	Czechia	1	1	175	35	0	0
KDU-ČSL		251656685576	Facebook	d070	2019-03-11	CZ	Czechia	7	1	175	23	1	0
NATO Strategic Communications Centre of Excellence		1456516717932002	Facebook	d070	2019-03-11	CZ	Czechia	1	1	150	75	0	0
EURACTIV		15299247059	Facebook	d070	2019-03-11	CZ	Czechia	4	1	133	26	0	0
European Action Week Against Racism		1224138274394269	Facebook	d070	2019-03-11	CZ	Czechia	1	1	114	22	0	0
Global School for Social Leaders		141351915917174	Facebook	d070	2019-03-11	CZ	Czechia	1	1	97	48	0	0
Starostové a nezávislí	Starostové a nezávislí	370583064327	Facebook	d070	2019-03-11	CZ	Czechia	1	1	94	18	0	0
ITUC		20556338116	Facebook	d070	2019-03-11	CZ	Czechia	1	1	88	44	0	0
Avon Worldwide		216741958412414	Facebook	d070	2019-03-11	CZ	Czechia	1	1	88	44	0	0
Greens/EFA in the European Parliament		150527751674751	Facebook	d070	2019-03-11	CZ	Czechia	1	1	75	15	0	0
Νότης Μαριάς, Ανεξάρτητος Ευρωβουλευτής		337788662974718	Facebook	d070	2019-03-11	CZ	Czechia	1	1	39	7	0	0
Matt Wilson		247888188644456	Facebook	d070	2019-03-11	CZ	Czechia	7	1	33	8	0	0
INSEAD		164840743574941	Facebook	d070	2019-03-11	CZ	Czechia	1	1	29	14	0	0
Le Monde		14892757589	Facebook	d070	2019-03-11	CZ	Czechia	6	1	25	10	0	0
NewChic		1691776254387133	Facebook	d070	2019-03-11	CZ	Czechia	1	1	19	0	1	0
A Solution to Plastic Pollution - First International Online Summit		1098001547034272	Facebook	d070	2019-03-11	CZ	Czechia	2	1	14	2	0	0
Открытые медиа. Инфометр		1246107138782307	Facebook	d070	2019-03-11	CZ	Czechia	3	1	10	3	0	0
Stanford Graduate School of Business		208357009185713	Facebook	d070	2019-03-11	CZ	Czechia	3	1	8	1	0	0
Save the Blue Heart of Europe		248254568685368	Facebook	d070	2019-03-11	CZ	Czechia	1	1	4	2	0	0
International Politics and Society		1591078677572315	Facebook	d070	2019-03-11	CZ	Czechia	1	1	4	0	0	0
Il Primato Nazionale	Il Primato Nazionale	587689174620699	Facebook	d070	2019-03-11	CZ	Czechia	1	1	3	1	0	0
Soviet Visuals		1160495674016675	Facebook	d070	2019-03-11	CZ	Czechia	2	1	2	0	0	0
The Horan Group		251468828333874	Facebook	d070	2019-03-11	CZ	Czechia	1	1	2	0	0	0
Ecocity World Summit 2019		1998748213742008	Facebook	d070	2019-03-11	CZ	Czechia	1	1	2	1	0	0
YOGA BURN		146316959083110	Facebook	d070	2019-03-11	CZ	Czechia	4	1	2	0	0	0
Andreas Schieder	SPÖ	290881691011354	Facebook	d070	2019-03-11	CZ	Czechia	2	1	1	0	0	0
Voices for Refugees - أصوات لأجل اللاجئين		1601274913421469	Facebook	d070	2019-03-11	CZ	Czechia	2	1	1	0	0	0
Melba Culp		902971599738051	Facebook	d070	2019-03-11	CZ	Czechia	1	1	1	0	0	0
هوای پاک برای ایران  Clean Air For Iran		1577670342523543	Facebook	d070	2019-03-11	CZ	Czechia	1	1	1	0	0	0
CreativeLive		114420101917147	Facebook	d070	2019-03-11	CZ	Czechia	1	1	1	0	0	0
Open Society Foundations		18983389920	Facebook	d070	2019-03-11	CZ	Czechia	2	1	0	0	0	0
Sacramento Kings		96222644025	Facebook	d070	2019-03-11	CZ	Czechia	1	1	0	0	0	0
Deutschland.de		31292782350	Facebook	d070	2019-03-11	CZ	Czechia	2	1	0	0	0	0
Banque mondiale		155174084508744	Facebook	d070	2019-03-11	CZ	Czechia	2	1	0	0	0	0
Impact Hub Amsterdam		138540482884259	Facebook	d070	2019-03-11	CZ	Czechia	1	1	0	0	0	0
Exponea		437489159794764	Facebook	d070	2019-03-11	CZ	Czechia	2	1	0	0	0	0
Journal des Français à l'étranger		1193690844094654	Facebook	d070	2019-03-11	CZ	Czechia	1	1	0	0	0	0
CleanChoice Energy		1270054533067724	Facebook	d070	2019-03-11	CZ	Czechia	1	1	0	0	0	0
Plamienok n.o.		174988447418	Facebook	d070	2019-03-11	CZ	Czechia	2	1	0	0	0	0
directadentalgroup.com		147875928638915	Facebook	d070	2019-03-11	CZ	Czechia	1	1	0	0	0	0
Deco your life		347820246060480	Facebook	d070	2019-03-11	CZ	Czechia	1	1	0	0	0	0
Fundacja Wolność od Religii		132308886883048	Facebook	d070	2019-03-11	CZ	Czechia	1	1	0	0	0	0
Roposo - TV By The People		574950735891850	Facebook	d070	2019-03-11	CZ	Czechia	1	1	0	0	0	0
