advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	region_code_filter	region_name_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Sosialidemokraatit SDP		108945982480217	Facebook	southwest_finland	Southwest Finland	FI	Finland	299	1	307004	108828	2291	485
Kokoomus	Kokoomus	201285237101	Facebook	southwest_finland	Southwest Finland	FI	Finland	100	1	218244	66987	8038	218
Ida Schauman	Schauman Ida Emilia Axelsdotter	1449434138617787	Facebook	southwest_finland	Southwest Finland	FI	Finland	148	1	197489	28184	8398	0
European Parliament		178362315106	Facebook	southwest_finland	Southwest Finland	FI	Finland	73	1	110772	50996	903	327
WWF Suomi		119054448115588	Facebook	southwest_finland	Southwest Finland	FI	Finland	25	1	91590	43233	352	83
Sandra Bergqvist		1684264761693515	Facebook	southwest_finland	Southwest Finland	FI	Finland	4	1	69673	16935	792	99
Antton Rönnholm	Antton Rönnholm	575908612596562	Facebook	southwest_finland	Southwest Finland	FI	Finland	38	1	69056	14256	801	100
Annina Ruottu Poliitikko	Ruottu Annina Marita	397942560273366	Facebook	southwest_finland	Southwest Finland	FI	Finland	2	1	59998	15000	998	200
Saara Ilvessalo		113016908725865	Facebook	southwest_finland	Southwest Finland	FI	Finland	2	1	59998	15000	598	100
Turun kaupunki - Åbo stad - City of Turku	Turun kaupunki - Åbo stad - City of Turku	111390105539312	Facebook	southwest_finland	Southwest Finland	FI	Finland	2	1	54998	11000	198	0
Ville Savonlahti		391629677572384	Facebook	southwest_finland	Southwest Finland	FI	Finland	1	1	49999	10000	499	100
Alina Heywood		1717265701876643	Facebook	southwest_finland	Southwest Finland	FI	Finland	2	1	42689	8338	515	83
Janika Takatalo	Takatalo Janika Emmi Kristiina	1380023342235751	Facebook	southwest_finland	Southwest Finland	FI	Finland	19	1	40466	12769	1117	2
Vihreät - De Gröna	Vihreät - De Gröna	33722070600	Facebook	southwest_finland	Southwest Finland	FI	Finland	87	1	36590	13588	285	32
Lasse Miettinen		541595889233206	Facebook	southwest_finland	Southwest Finland	FI	Finland	3	1	32245	6268	208	0
Keskusta	Suomen Keskusta	55312855747	Facebook	southwest_finland	Southwest Finland	FI	Finland	10	1	32058	9327	136	0
Hans Adolf Ehrnrooth	Turvallinen ja vakaa Eurooppa ry	747915358921075	Facebook	southwest_finland	Southwest Finland	FI	Finland	20	1	27869	5408	598	0
Miapetra Kumpula-Natri	Euroopassa Suomen tähden  / Miapetra Kumpula-Natri	922311201130062	Facebook	southwest_finland	Southwest Finland	FI	Finland	31	1	24068	8706	298	28
SFP i Egentliga Finland / RKP Varsinais-Suomi	SFP i Egentliga Finland	169404349771683	Facebook	southwest_finland	Southwest Finland	FI	Finland	6	1	17694	2996	565	0
Keräyslava Oy		764030493682447	Facebook	southwest_finland	Southwest Finland	FI	Finland	9	1	16625	1926	883	0
Mikkel Näkkäläjärvi		617733068345315	Facebook	southwest_finland	Southwest Finland	FI	Finland	58	1	15735	3383	272	1
Tanja Vahvelainen kansanedustajaehdokas		653005468206971	Facebook	southwest_finland	Southwest Finland	FI	Finland	31	1	15218	2501	516	0
Petri Sarvamaa	Petri Sarvamaa	164624737027350	Facebook	southwest_finland	Southwest Finland	FI	Finland	11	1	15159	6057	537	106
Martin Norrgård	Martin Norrgårds stödförening	104405313050307	Facebook	southwest_finland	Southwest Finland	FI	Finland	5	1	15117	3020	300	0
Raija Virta eduskuntaan		320359505283626	Facebook	southwest_finland	Southwest Finland	FI	Finland	3	1	14997	3000	297	0
Mikael Holmberg		2115418481885183	Facebook	southwest_finland	Southwest Finland	FI	Finland	2	1	14943	5975	197	0
Jan Vuorenlaakso, Vihreät		1804151529911364	Facebook	southwest_finland	Southwest Finland	FI	Finland	7	1	14896	2543	467	0
Svenska folkpartiet i Finland - RKP	Svenska folkpartiet i Finland - RKP	191883307265	Facebook	southwest_finland	Southwest Finland	FI	Finland	44	1	14693	4077	85	3
Tuomas Tikkanen	Tikkanen Juho Tuomas	2139907472900957	Facebook	southwest_finland	Southwest Finland	FI	Finland	10	1	13786	6704	532	102
Helena Särkijärvi		578535298893731	Facebook	southwest_finland	Southwest Finland	FI	Finland	13	1	12630	0	1251	0
Amro El-khatib		137664109711481	Facebook	southwest_finland	Southwest Finland	FI	Finland	4	1	11996	2000	396	0
Henna Partanen		272647342835936	Facebook	southwest_finland	Southwest Finland	FI	Finland	9	1	11015	3667	78	12
Anna Korkman		156454965275876	Facebook	southwest_finland	Southwest Finland	FI	Finland	3	1	10997	2000	264	0
Viite - Tieteen ja teknologian vihreät		73631194779	Facebook	southwest_finland	Southwest Finland	FI	Finland	6	1	10982	3321	111	1
K-Supermarket		380462231997295	Facebook	southwest_finland	Southwest Finland	FI	Finland	6	1	10961	4656	205	46
Pia Lohikoski		209080945038	Facebook	southwest_finland	Southwest Finland	FI	Finland	2	1	10344	5172	102	0
Jack Daous		506155329792025	Facebook	southwest_finland	Southwest Finland	FI	Finland	1	1	9999	5000	99	0
Vantaan Energia		689946054431027	Facebook	southwest_finland	Southwest Finland	FI	Finland	1	1	9999	5000	499	100
Finlands svenska socialdemokrater - FSD		174819292560785	Facebook	southwest_finland	Southwest Finland	FI	Finland	32	1	9880	2328	67	6
Työehtoshoppailu		1602354766564898	Facebook	southwest_finland	Southwest Finland	FI	Finland	1	1	9752	4876	243	48
Henna Virkkunen	Henna Virkkunen	120537424633927	Facebook	southwest_finland	Southwest Finland	FI	Finland	38	1	9730	3924	91	0
Sirpa Pietikäinen	Sirpa Pietikäinen	140188405326	Facebook	southwest_finland	Southwest Finland	FI	Finland	17	1	9688	2455	156	34
Janne Uotila - PIR		376576889210655	Facebook	southwest_finland	Southwest Finland	FI	Finland	1	1	9307	4654	464	93
Mikko Kiesiläinen		993610757425045	Facebook	southwest_finland	Southwest Finland	FI	Finland	3	1	9297	4194	224	54
European Greens		141366725876424	Facebook	southwest_finland	Southwest Finland	FI	Finland	29	1	9046	3264	90	20
Svensk Ungdom - RKP-nuoret		172659206933	Facebook	southwest_finland	Southwest Finland	FI	Finland	18	1	8837	2597	65	0
Filip Björklöf	Filip Björklöfs understödsförening	432450826819256	Facebook	southwest_finland	Southwest Finland	FI	Finland	16	1	8165	1407	319	0
Mia Haglund	Mia Haglund MEPiksi -kampanja	252498358197157	Facebook	southwest_finland	Southwest Finland	FI	Finland	8	1	8008	1383	143	3
Oatly		585888148224935	Facebook	southwest_finland	Southwest Finland	FI	Finland	3	1	7425	3010	55	10
Perussuomalaiset	Perussuomalaiset	181106108341	Facebook	southwest_finland	Southwest Finland	FI	Finland	13	1	7422	2673	63	15
Keskusautohalli		176541298749	Facebook	southwest_finland	Southwest Finland	FI	Finland	1	1	6846	3423	67	0
Björn Bonsdorff	Stödgruppen för Björn Bonsdorff	2225398984364608	Facebook	southwest_finland	Southwest Finland	FI	Finland	4	1	6727	1319	206	0
Vihreät nuoret		362064961211	Facebook	southwest_finland	Southwest Finland	FI	Finland	12	1	6240	1027	211	0
Nouskaa taistoon paremman tulevaisuuden puolesta		429762287781730	Facebook	southwest_finland	Southwest Finland	FI	Finland	8	1	6013	0	595	0
Petra Schulze Steinen		266912807301110	Facebook	southwest_finland	Southwest Finland	FI	Finland	3	1	5944	1181	104	0
Vasemmistoliitto		60390955171	Facebook	southwest_finland	Southwest Finland	FI	Finland	56	1	5937	1421	185	7
Kaisa Penny	Kaisa Penny	259256970891807	Facebook	southwest_finland	Southwest Finland	FI	Finland	30	1	5623	2251	27	2
Aura Salla		357502994332188	Facebook	southwest_finland	Southwest Finland	FI	Finland	21	1	5136	801	243	4
Neste		1083597725003936	Facebook	southwest_finland	Southwest Finland	FI	Finland	1	1	5102	2041	51	10
Tommi Leppänen eduskuntaan.		301625613590193	Facebook	southwest_finland	Southwest Finland	FI	Finland	1	1	4999	1000	99	0
Lotta Laaksonen		231999320540153	Facebook	southwest_finland	Southwest Finland	FI	Finland	1	1	4999	1000	99	0
Elina Rantanen		166145106733802	Facebook	southwest_finland	Southwest Finland	FI	Finland	1	1	4999	1000	99	0
Markus Blomquist		1843887682545574	Facebook	southwest_finland	Southwest Finland	FI	Finland	1	1	4999	1000	99	0
Varsinais-Suomen Liberaalit		149802149025140	Facebook	southwest_finland	Southwest Finland	FI	Finland	1	1	4999	1000	99	0
Miche Oksanen		230470223784285	Facebook	southwest_finland	Southwest Finland	FI	Finland	1	1	4999	1000	99	0
Piia Kurki	Piia Kurki	270567833058986	Facebook	southwest_finland	Southwest Finland	FI	Finland	25	1	4672	1187	45	5
Suomen Lähetysseura	Suomen Lähetysseura	8265674748	Facebook	southwest_finland	Southwest Finland	FI	Finland	5	1	4532	968	78	0
Greenpeace Suomi	Greenpeace Suomi	9227859351	Facebook	southwest_finland	Southwest Finland	FI	Finland	32	1	4284	971	49	5
Amnesty International - Suomen osasto		134934386349	Facebook	southwest_finland	Southwest Finland	FI	Finland	16	1	4271	1021	21	1
Liike Nyt		194677504471503	Facebook	southwest_finland	Southwest Finland	FI	Finland	11	1	4247	961	30	4
XAMK - Kaakkois-Suomen ammattikorkeakoulu		1713318895550712	Facebook	southwest_finland	Southwest Finland	FI	Finland	28	1	4154	1574	22	1
Matilda af Hällström	af Hällström Matilda Linnea Alice	430195364409025	Facebook	southwest_finland	Southwest Finland	FI	Finland	6	1	4052	805	16	0
Stina Wahlsten		247410845719596	Facebook	southwest_finland	Southwest Finland	FI	Finland	15	1	3928	822	56	6
Finlands Svenska Gröna - Grifi		170823070239121	Facebook	southwest_finland	Southwest Finland	FI	Finland	4	1	3564	560	131	0
