advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	gender_code_filter	gender_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Alianța 2020 USR PLUS	Alianța 2020 USR PLUS	621574984950400	Facebook	f	female	RO	Romania	5	1	741501	311551	1719	377
European Parliament	European Parliament	178362315106	Facebook	f	female	RO	Romania	1	1	289377	115751	578	289
Romania #nuepsd	Future Innovation	293215748279337	Facebook	f	female	RO	Romania	1	1	261823	104729	109	55
USR Maramureș	USR Maramureș	1750327845246533	Facebook	f	female	RO	Romania	1	1	228969	91587	480	96
USR Bihor	Uniunea Salvați România Filiala Bihor	1592660281028385	Facebook	f	female	RO	Romania	4	1	138598	61062	179	33
RMDSZ	RMDSZ	102601499822802	Facebook	f	female	RO	Romania	10	1	118100	30125	124	0
PNL Oradea	PNL Oradea	304085190083197	Facebook	f	female	RO	Romania	7	1	111629	29842	235	35
Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	f	female	RO	Romania	4	1	111441	44813	159	52
ALDE - Partidul Alianta Liberalilor si Democratilor	EvolveDreamSoft	1445317929104549	Facebook	f	female	RO	Romania	2	1	80775	40388	121	60
Parlamentul European, Biroul de Informare în Romania	Parlamentul European, Biroul de Informare în Romania	138896782840976	Facebook	f	female	RO	Romania	2	1	77621	28806	116	23
PSD Galati	Partidul Social Democrat Galati	1585170161775563	Facebook	f	female	RO	Romania	3	1	61721	13916	179	64
Nicu Ștefănuță	Uniunea Salvați România - USR	279454772645662	Facebook	f	female	RO	Romania	2	1	57321	28661	63	11
Cristian Ghinea	Uniunea Salvați România	269505079808785	Facebook	f	female	RO	Romania	2	1	43154	20947	17	0
USR Hunedoara	Uniunea Salvați România - USR	250986431933338	Facebook	f	female	RO	Romania	2	1	42689	8538	89	17
Greenpeace Romania	Greenpeace Romania	291132089193	Facebook	f	female	RO	Romania	10	1	41137	7909	142	11
European Commission	European Commission	107898832590939	Facebook	f	female	RO	Romania	2	1	41002	20501	102	20
USR Cluj	Partidul Uniunea Salvati România	287761518247055	Facebook	f	female	RO	Romania	3	1	39587	9501	25	0
USR Sibiu	Uniunea Salvați România	1028428697211383	Facebook	f	female	RO	Romania	5	1	35701	7140	96	10
Virgil Popescu	POPESCU VIRGIL-DANIEL	1641765056062575	Facebook	f	female	RO	Romania	1	1	32771	6554	68	13
Gabriel Daraban	Dumio	170290960472201	Facebook	f	female	RO	Romania	17	1	31202	6714	205	0
Greens/EFA in the European Parliament	Greens/EFA in the European Parliament	150527751674751	Facebook	f	female	RO	Romania	2	1	27455	8718	43	0
USR Sector 2	Uniunea Salvați România	706663502771254	Facebook	f	female	RO	Romania	1	1	26899	5379	56	11
USR Caraș-Severin	Uniunea Salvați România	1556903897946498	Facebook	f	female	RO	Romania	2	1	26621	5324	19	0
USR Bistrița-Năsăud	Stan Calin	1097122383697273	Facebook	f	female	RO	Romania	4	1	25271	4757	80	9
USR Sector 5	Uniunea Salvați România	1460571894265803	Facebook	f	female	RO	Romania	1	1	24632	4926	10	0
