advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	impression_code_filter	impression_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Venstre, Danmarks Liberale Parti	Venstre, Danmarks Liberale Parti	21465928829	Facebook	5k_10k	5k - 10k	DK	Denmark	66	1	659933	329999	5092	1459
Liberal Alliance	Liberal Alliance	106952222676974	Facebook	5k_10k	5k - 10k	DK	Denmark	35	1	349935	174985	3878	1338
Morten Dahlin	Morten Dahlin	577345799101307	Facebook	5k_10k	5k - 10k	DK	Denmark	28	1	279972	140000	1603	307
Nick Zimmermann - Dansk Folkeparti	Zimmermann Nick	331034483992282	Facebook	5k_10k	5k - 10k	DK	Denmark	22	1	219672	109847	2137	829
Alex Vanopslagh	Alex Vanopslagh	671022293105597	Facebook	5k_10k	5k - 10k	DK	Denmark	21	1	209977	104999	1871	656
Det Konservative Folkeparti	Det Konservative Folkeparti	39233495912	Facebook	5k_10k	5k - 10k	DK	Denmark	19	1	189974	94996	6223	1325
Socialdemokratiet	Socialdemokratiet	41459763029	Facebook	5k_10k	5k - 10k	DK	Denmark	18	1	179942	89980	1149	374
Christel Schaldemose	Christel Schaldemose	424159230945271	Facebook	5k_10k	5k - 10k	DK	Denmark	17	1	169983	85000	921	174
SF	SF	74796954245	Facebook	5k_10k	5k - 10k	DK	Denmark	16	1	159984	80000	1202	321
Laura Lindahl	Laura Lindahl	504310436316194	Facebook	5k_10k	5k - 10k	DK	Denmark	15	1	149985	75000	1939	589
Niels Fuglsang		264009771074617	Facebook	5k_10k	5k - 10k	DK	Denmark	15	1	149985	75000	1403	522
Jacob Mark	SF	69985338410	Facebook	5k_10k	5k - 10k	DK	Denmark	15	1	149985	75000	1270	415
Lizette Risgaard		547601668763372	Facebook	5k_10k	5k - 10k	DK	Denmark	15	1	149984	74999	1470	575
Fagbevægelsens Hovedorganisation	Fagbevægelsens Hovedorganisation	261599053881378	Facebook	5k_10k	5k - 10k	DK	Denmark	13	1	129986	64999	2676	535
Mellemfolkeligt Samvirke	Mellemfolkeligt Samvirke	5624899398	Facebook	5k_10k	5k - 10k	DK	Denmark	11	1	109989	55000	1203	522
Jeppe Kofod	Socialdemokratiet	137685999659722	Facebook	5k_10k	5k - 10k	DK	Denmark	11	1	109988	54999	935	307
Asger Christensen i EU	Christensen Asger Bank Møller	1450750935146684	Facebook	5k_10k	5k - 10k	DK	Denmark	10	1	99989	50000	1136	508
Danske Medier	Danske Medier	300107073389986	Facebook	5k_10k	5k - 10k	DK	Denmark	10	1	99964	49987	667	133
Pia Olsen Dyhr	SF	49348971479	Facebook	5k_10k	5k - 10k	DK	Denmark	9	1	89991	45000	1003	441
Morten Østergaard	Radikale Venstre	252520351444054	Facebook	5k_10k	5k - 10k	DK	Denmark	9	1	89990	44999	1270	294
Red Barnet		67571270393	Facebook	5k_10k	5k - 10k	DK	Denmark	9	1	89986	44997	1069	495
Linea Søgaard-Lidell	Søgaard-Lidell Linea	1002755833225691	Facebook	5k_10k	5k - 10k	DK	Denmark	9	1	89980	44994	1203	241
Europa-Parlamentet i Danmark	Europa-Parlamentet i Danmark	128700897207990	Facebook	5k_10k	5k - 10k	DK	Denmark	8	1	79992	40000	730	107
Steen Holm Iversen	Steen Holm Iversen	301279783370957	Facebook	5k_10k	5k - 10k	DK	Denmark	8	1	79992	40000	1003	482
Troels Lund Poulsen	Poulsen Troels Lund	139443622778678	Facebook	5k_10k	5k - 10k	DK	Denmark	8	1	79992	40000	869	374
