advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Ciudadanos	Ciudadanos	74078667754	Facebook	35_44	35-44	ES	Spain	132	1	3060889	1230124	33871	8203
Ciudadanos Andalucía	Ciudadanos	522336804500176	Facebook	35_44	35-44	ES	Spain	306	1	2729469	965553	27453	4737
Avaaz	Avaaz	8340223883	Facebook	35_44	35-44	ES	Spain	53	1	1702182	691354	9280	2194
Esquerra Republicana de Catalunya	Esquerra Republicana de Catalunya	150234575797	Facebook	35_44	35-44	ES	Spain	142	1	1572190	606780	11590	2000
PACMA - Partido Animalista	PACMA - Partido Animalista	72181181684	Facebook	35_44	35-44	ES	Spain	11	1	1507879	707260	2942	1228
Podemos	UNIDAS PODEMOS CAMBIAR EUROPA	269212336568846	Facebook	35_44	35-44	ES	Spain	14	1	1286511	619959	21806	4992
Podemos Comunidad de Madrid	Unidas Podemos Izquierda Unida Madrid en Pie	261762710669900	Facebook	35_44	35-44	ES	Spain	26	1	999188	452999	13208	4123
European Parliament	European Parliament	178362315106	Facebook	35_44	35-44	ES	Spain	15	1	943450	419578	6576	1362
Esquerra Barcelona	Esquerra Barcelona	374070875952519	Facebook	35_44	35-44	ES	Spain	38	1	804795	336909	6468	1470
Greenpeace España	Greenpeace España	133044800622	Facebook	35_44	35-44	ES	Spain	78	1	787026	274823	3248	307
Reacciona y Actúa	Actúa 	1916676245053161	Facebook	35_44	35-44	ES	Spain	29	1	693941	296666	1683	214
PSOE Canarias	PSOE Canarias	271931812851156	Facebook	35_44	35-44	ES	Spain	8	1	648452	300041	980	340
Compromís	Compromís	194053080624605	Facebook	35_44	35-44	ES	Spain	86	1	636428	177904	2835	203
Psc Barcelona	PSC Partit dels  Socialistes de Catalunya	439957149400799	Facebook	35_44	35-44	ES	Spain	23	1	592357	248107	9416	2313
Partido Socialista de la Región de Murcia (PSRM-PSOE)	Partido Socialista de la Región de Murcia 	154616807805	Facebook	35_44	35-44	ES	Spain	86	1	513992	110602	2345	160
PSOE Aragón	PSOE Aragón	170970449608409	Facebook	35_44	35-44	ES	Spain	813	1	512059	27376	41140	0
Ahora Repúblicas		578942235869606	Facebook	35_44	35-44	ES	Spain	2	1	460248	230124	2300	460
MÉS per Mallorca	MÉS per Mallorca	183718528322316	Facebook	35_44	35-44	ES	Spain	29	1	449023	148340	2245	460
European Free Alliance	European Free Alliance	46708306425	Facebook	35_44	35-44	ES	Spain	23	1	408298	156301	3106	777
Junts per Catalunya	Junts per Catalunya	386166375144833	Facebook	35_44	35-44	ES	Spain	21	1	364656	146073	2262	713
Partido Socialista Europeo	Partido Socialista Europeo	442423976113917	Facebook	35_44	35-44	ES	Spain	17	1	298007	113384	1106	160
Pepu_Alcalde	PSOE	390273414865554	Facebook	35_44	35-44	ES	Spain	7	1	279760	135232	1418	519
Izquierda Unida de Castilla y León	Izquierda Unida de Castilla y León	315922371074	Facebook	35_44	35-44	ES	Spain	18	1	272193	85558	1679	388
Zaragoza en Común	Zaragoza en Común	1404651893174804	Facebook	35_44	35-44	ES	Spain	36	1	267669	75447	2466	407
Pablo Iglesias	Unidas Podemos	414809308591481	Facebook	35_44	35-44	ES	Spain	1	1	266036	133018	1329	266
