region_code	region_name	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
carlow	Carlow	IE	Ireland	22	14	11168	5250	123	0
cavan	Cavan	IE	Ireland	26	15	602	197	5	0
county_clare	County Clare	IE	Ireland	35	16	3775	920	120	0
county_cork	County Cork	IE	Ireland	49	21	82081	20327	1098	106
county_laois	County Laois	IE	Ireland	23	15	6555	1144	201	0
county_leitrim	County Leitrim	IE	Ireland	28	14	277	118	2	0
county_longford	County Longford	IE	Ireland	28	15	227	47	7	0
county_louth	County Louth	IE	Ireland	29	15	1833	603	14	0
county_mayo	County Mayo	IE	Ireland	42	19	5292	2356	32	4
county_meath	County Meath	IE	Ireland	36	21	3311	401	208	0
county_monaghan	County Monaghan	IE	Ireland	25	14	439	168	3	0
county_offaly	County Offaly	IE	Ireland	27	17	1684	146	113	0
county_tipperary	County Tipperary	IE	Ireland	39	18	7025	1411	140	3
county_westmeath	County Westmeath	IE	Ireland	36	20	969	278	14	0
donegal	Donegal	IE	Ireland	34	19	62290	13563	342	3
dublin	Dublin	IE	Ireland	62	28	681811	222054	5421	821
galway	Galway	IE	Ireland	61	25	48923	15392	936	20
kerry	Kerry	IE	Ireland	28	16	8091	1464	250	0
kildare	Kildare	IE	Ireland	39	21	18028	6594	308	0
kilkenny	Kilkenny	IE	Ireland	24	14	4008	241	303	1
limerick	Limerick	IE	Ireland	49	18	10700	2939	135	4
roscommon	Roscommon	IE	Ireland	33	17	557	200	11	0
sligo	Sligo	IE	Ireland	32	16	16111	6490	206	0
waterford	Waterford	IE	Ireland	39	16	5773	1061	145	3
wexford	Wexford	IE	Ireland	22	14	4905	1128	26	3
wicklow	Wicklow	IE	Ireland	27	16	1404	368	9	1
