advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	region_code_filter	region_name_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Maria Walsh	Fine Gael	883806764992893	Facebook	county_westmeath	County Westmeath	IE	Ireland	9	1	57792	15205	528	117
Referendum Commission	Referendum Commission	580832208630212	Facebook	county_westmeath	County Westmeath	IE	Ireland	2	1	50300	10152	500	100
Protect Life		541250599362726	Facebook	county_westmeath	County Westmeath	IE	Ireland	1	1	9999	5000	99	0
Fianna Fáil	Fianna Fáil	222629035132	Facebook	county_westmeath	County Westmeath	IE	Ireland	14	1	8089	3652	24	3
Matt Carthy	Carthy Matt	580216935345125	Facebook	county_westmeath	County Westmeath	IE	Ireland	2	1	6823	3412	30	6
Fine Gael	Fine Gael	264172043210	Facebook	county_westmeath	County Westmeath	IE	Ireland	2	1	6267	3133	31	15
Luke 'Ming' Flanagan MEP	Luke 'Ming' Flanagan MEP	182354901841834	Facebook	county_westmeath	County Westmeath	IE	Ireland	4	1	5533	2383	66	14
Malachy Hand - FF Local Election Candidate for South Roscommon	Hand Malachy	949185501928800	Facebook	county_westmeath	County Westmeath	IE	Ireland	6	1	3819	1063	31	0
Leo Varadkar T.D.	Fine Gael	178974912140818	Facebook	county_westmeath	County Westmeath	IE	Ireland	4	1	3090	1534	15	7
Fiona Lynam Social Democrat for Athlone	Fiona Lynam Social Democrats	151823109090883	Facebook	county_westmeath	County Westmeath	IE	Ireland	2	1	1998	0	198	0
Social Democrats	Social Democrats	1012851375393300	Facebook	county_westmeath	County Westmeath	IE	Ireland	6	1	1826	363	4	0
Saoirse McHugh for MEP	Green Party Ireland	2242183922693730	Facebook	county_westmeath	County Westmeath	IE	Ireland	3	1	1728	730	14	5
Brendan Smith TD	Brendan Smith 	287458667963046	Facebook	county_westmeath	County Westmeath	IE	Ireland	2	1	1534	767	5	1
Michael  O'Dowd for Europe	O'Dowd Michael Joseph	878147035569806	Facebook	county_westmeath	County Westmeath	IE	Ireland	7	1	1468	476	10	1
Dominic Hannigan	Dominic Hannigan	210059959032336	Facebook	county_westmeath	County Westmeath	IE	Ireland	1	1	1436	718	7	3
Dr. Fidelma Healy Eames Independent Candidate, EU elections	Healy Eames Fidelma	395965057626422	Facebook	county_westmeath	County Westmeath	IE	Ireland	21	1	1262	287	7	0
European Parliament	European Parliament	178362315106	Facebook	county_westmeath	County Westmeath	IE	Ireland	15	1	1054	455	3	1
European Greens	European Greens	141366725876424	Facebook	county_westmeath	County Westmeath	IE	Ireland	7	1	614	288	6	1
Josiah Burke	Burke Josiah Emmanuelle	162814401227663	Facebook	county_westmeath	County Westmeath	IE	Ireland	3	1	550	110	5	1
Cyril Brennan - People Before Profit	People Before Profit - Midlands North West	164750800796944	Facebook	county_westmeath	County Westmeath	IE	Ireland	2	1	409	101	1	0
Peter Casey	Casey Peter Joseph	1473814189502078	Facebook	county_westmeath	County Westmeath	IE	Ireland	26	1	358	73	7	0
Green Party Ireland	Green Party Ireland	108339693065	Facebook	county_westmeath	County Westmeath	IE	Ireland	5	1	272	57	0	0
Anne Rabbitte TD	Rabbitte Anne Marie	1426461550915658	Facebook	county_westmeath	County Westmeath	IE	Ireland	3	1	259	51	0	0
Department of Politics and Public Administration UL		190855980950496	Facebook	county_westmeath	County Westmeath	IE	Ireland	1	1	244	48	0	0
Sinn Féin Ireland	Sinn Féin	148726998530273	Facebook	county_westmeath	County Westmeath	IE	Ireland	4	1	224	103	1	0
Aontú	Toibin Peadar Pol	1052704411520149	Facebook	county_westmeath	County Westmeath	IE	Ireland	2	1	202	81	1	0
Pro Life Campaign Ireland	Pro Life Campaign Ireland	224615650378	Facebook	county_westmeath	County Westmeath	IE	Ireland	4	1	141	45	1	0
Clare Claffey Social Democrats	Social Democrats Laois Offaly	289004898593218	Facebook	county_westmeath	County Westmeath	IE	Ireland	2	1	137	68	1	0
TENI - Transgender Equality Network Ireland	TENI - Transgender Equality Network Ireland	182348645122723	Facebook	county_westmeath	County Westmeath	IE	Ireland	62	1	107	21	3	0
Kate O'Connell TD	O'Connell Kate	203442726495682	Facebook	county_westmeath	County Westmeath	IE	Ireland	1	1	105	21	2	0
Amnesty International-Ireland	Amnesty International-Ireland	158961023733	Facebook	county_westmeath	County Westmeath	IE	Ireland	4	1	92	45	0	0
Labour Party	Labour Party	164027949687	Facebook	county_westmeath	County Westmeath	IE	Ireland	4	1	85	42	0	0
Transmitter		264627431202	Facebook	county_westmeath	County Westmeath	IE	Ireland	1	1	77	15	0	0
Deirdre Clune MEP	Deirdre Clune MEP	516116248507364	Facebook	county_westmeath	County Westmeath	IE	Ireland	10	1	42	8	0	0
Patrick Barry PJ		2443361185698404	Facebook	county_westmeath	County Westmeath	IE	Ireland	3	1	28	5	0	0
Alex White	Mc Kinney Eunan Anthony	58389344622	Facebook	county_westmeath	County Westmeath	IE	Ireland	1	1	28	5	0	0
Life Institute		158325247540273	Facebook	county_westmeath	County Westmeath	IE	Ireland	1	1	22	4	0	0
Paul Nolan - Social Democrats Meath East	King John	1838758749501583	Facebook	county_westmeath	County Westmeath	IE	Ireland	1	1	20	4	0	0
Kevin Donoghue	Donoghue Kevin David	1923733181256832	Facebook	county_westmeath	County Westmeath	IE	Ireland	2	1	15	5	0	0
SpunOut.ie	SpunOut.ie	344422890306	Facebook	county_westmeath	County Westmeath	IE	Ireland	7	1	14	4	0	0
Theresa Lowe The Other Side	Frank Mcnamara	2191621574230825	Facebook	county_westmeath	County Westmeath	IE	Ireland	3	1	14	2	0	0
Brendan Wyse	Brendan Wyse	264271610907208	Facebook	county_westmeath	County Westmeath	IE	Ireland	1	1	11	5	0	0
SMA Ireland	Anton Mannering	2221165624784064	Facebook	county_westmeath	County Westmeath	IE	Ireland	1	1	7	3	0	0
Donna Sheridan - Local Election Candidate, Castlebar Area	Donna Sheridan	172032100346513	Facebook	county_westmeath	County Westmeath	IE	Ireland	1	1	7	3	0	0
Uplift - People Powered Change	Uplift - People Powered Change	214697488711000	Facebook	county_westmeath	County Westmeath	IE	Ireland	2	1	4	0	0	0
Taxback.com		135579275180	Facebook	county_westmeath	County Westmeath	IE	Ireland	2	1	3	1	0	0
European Commission	European Commission	107898832590939	Facebook	county_westmeath	County Westmeath	IE	Ireland	15	1	2	1	0	0
Mairéad Farrell - Sinn Féin	Farrell Mairead	213927028776676	Facebook	county_westmeath	County Westmeath	IE	Ireland	1	1	2	0	0	0
Fine Gael Limerick City	Breen Colm Timothy	137766716313436	Facebook	county_westmeath	County Westmeath	IE	Ireland	1	1	2	0	0	0
Ronan Moore for Meath West	Social Democrats	1181205802001387	Facebook	county_westmeath	County Westmeath	IE	Ireland	1	1	2	0	0	0
50 Shades Greener	Noboa Raquel	359637214423112	Facebook	county_westmeath	County Westmeath	IE	Ireland	1	1	2	1	0	0
Denise McMorrow for Dublin 2019	Mc Morrow Denise	438930423601172	Facebook	county_westmeath	County Westmeath	IE	Ireland	1	1	1	0	0	0
EPP Group in the European Parliament	EPP Group in the European Parliament	291699857688	Facebook	county_westmeath	County Westmeath	IE	Ireland	1	1	1	0	0	0
Irish Traveller Movement		160681543259	Facebook	county_westmeath	County Westmeath	IE	Ireland	1	1	1	0	0	0
Socialists and Democrats Group in the European Parliament	Socialists and Democrats Group in the European Parliament	127925800618165	Facebook	county_westmeath	County Westmeath	IE	Ireland	4	1	0	0	0	0
Greens/EFA in the European Parliament	Greens/EFA in the European Parliament	150527751674751	Facebook	county_westmeath	County Westmeath	IE	Ireland	11	1	0	0	0	0
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	county_westmeath	County Westmeath	IE	Ireland	1	1	0	0	0	0
European Committee of the Regions	European Committee of the Regions	527351247377965	Facebook	county_westmeath	County Westmeath	IE	Ireland	1	1	0	0	0	0
Máirín McGrath for Tipperary County Council - Cahir LEA	MC GRATH MÁIRÍN	2129030367395061	Facebook	county_westmeath	County Westmeath	IE	Ireland	3	1	0	0	0	0
Europe Thinx		335839580440114	Facebook	county_westmeath	County Westmeath	IE	Ireland	1	1	0	0	0	0
ALDE Party – Liberals and Democrats for Europe	ALDE Party – Liberals and Democrats for Europe	262681199589	Facebook	county_westmeath	County Westmeath	IE	Ireland	2	1	0	0	0	0
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	county_westmeath	County Westmeath	IE	Ireland	4	1	0	0	0	0
ETUC		129041250601685	Facebook	county_westmeath	County Westmeath	IE	Ireland	1	1	0	0	0	0
The Scum Gentry Alternative Arts and Media	Breslin James Zach	326834407424932	Facebook	county_westmeath	County Westmeath	IE	Ireland	1	1	0	0	0	0
Louis O'Hara - Sinn Féin	O'HARA LOUIS JOSEPH	290382001169403	Facebook	county_westmeath	County Westmeath	IE	Ireland	1	1	0	0	0	0
Tom MacDonald		212732770186	Facebook	county_westmeath	County Westmeath	IE	Ireland	1	1	0	0	0	0
sortedfestivalessentials		343551302970040	Facebook	county_westmeath	County Westmeath	IE	Ireland	1	1	0	0	0	0
Yellowed		422966644928472	Facebook	county_westmeath	County Westmeath	IE	Ireland	2	1	0	0	0	0
Discover Philadelphia		60364167807	Facebook	county_westmeath	County Westmeath	IE	Ireland	1	1	0	0	0	0
