advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	region_code_filter	region_name_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Luke Crowley-Holland	CROWLEY-HOLLAND LUKE	404745130303486	Facebook	kerry	Kerry	IE	Ireland	7	1	182816	43513	1469	231
Sean Kelly MEP	Sean Kelly MEP	340786422717552	Facebook	kerry	Kerry	IE	Ireland	27	1	106152	25723	864	38
Holly McKeever Cairns - Social Democrat		263238917631520	Facebook	kerry	Kerry	IE	Ireland	8	1	3476	697	68	0
Deirdre Clune MEP	Deirdre Clune MEP	516116248507364	Facebook	kerry	Kerry	IE	Ireland	14	1	3385	787	29	4
Malcolm Byrne	Malcolm Byrne Page	34812247970	Facebook	kerry	Kerry	IE	Ireland	3	1	2875	896	37	7
Andrew Doyle	Andrew Doyle	200875073325354	Facebook	kerry	Kerry	IE	Ireland	7	1	2453	490	24	4
Sheila Nunan for Europe	The Labour Party	786865738356162	Facebook	kerry	Kerry	IE	Ireland	1	1	2250	900	22	4
European Parliament	European Parliament	178362315106	Facebook	kerry	Kerry	IE	Ireland	15	1	1606	691	5	1
European Greens	European Greens	141366725876424	Facebook	kerry	Kerry	IE	Ireland	7	1	1089	511	11	2
Mick Wallace	Oonan Christopher Patrick	346069865514537	Facebook	kerry	Kerry	IE	Ireland	1	1	1054	527	5	2
Michael Clark	Clark Michael Douglas	376225562978212	Facebook	kerry	Kerry	IE	Ireland	1	1	999	0	99	0
Cllr Jim Finucane Fine Gael		889419298078209	Facebook	kerry	Kerry	IE	Ireland	1	1	999	0	99	0
Fine Gael	Fine Gael	264172043210	Facebook	kerry	Kerry	IE	Ireland	2	1	585	284	3	1
Referendum Commission	Referendum Commission	580832208630212	Facebook	kerry	Kerry	IE	Ireland	1	1	546	273	2	0
Adrienne Wallace - People Before Profit	Wallace Adrienne Catherine	1555518121383424	Facebook	kerry	Kerry	IE	Ireland	8	1	513	110	11	0
Independent Ireland	Ryan Purcell Walter	758725787550554	Facebook	kerry	Kerry	IE	Ireland	5	1	450	88	6	0
Leo Varadkar T.D.	Fine Gael	178974912140818	Facebook	kerry	Kerry	IE	Ireland	2	1	354	153	2	0
TENI - Transgender Equality Network Ireland	TENI - Transgender Equality Network Ireland	182348645122723	Facebook	kerry	Kerry	IE	Ireland	60	1	327	65	7	0
Liam Minehan	Minehan Liam	657837987964520	Facebook	kerry	Kerry	IE	Ireland	1	1	319	63	0	0
Labour Party	Labour Party	164027949687	Facebook	kerry	Kerry	IE	Ireland	5	1	298	149	1	0
Department of Politics and Public Administration UL		190855980950496	Facebook	kerry	Kerry	IE	Ireland	1	1	283	56	0	0
Sinn Féin Ireland	Sinn Féin	148726998530273	Facebook	kerry	Kerry	IE	Ireland	4	1	277	123	1	0
Pro Life Campaign Ireland	Pro Life Campaign Ireland	224615650378	Facebook	kerry	Kerry	IE	Ireland	4	1	214	75	2	0
Billy Kelleher TD		1065942253417902	Facebook	kerry	Kerry	IE	Ireland	4	1	119	0	11	0
Amnesty International-Ireland	Amnesty International-Ireland	158961023733	Facebook	kerry	Kerry	IE	Ireland	4	1	117	55	0	0
