region_code	region_name	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
bjelovar_bilogora_county	Bjelovar-Bilogora County	HR	Croatia	79	27	966	304	5	0
brod_posavina_county	Brod-Posavina County	HR	Croatia	81	28	2933	901	21	0
dubrovnik_neretva_county	Dubrovnik-Neretva County	HR	Croatia	80	27	1332	399	9	0
istria_county	Istria County	HR	Croatia	82	29	53680	10929	133	0
karlovac_county	Karlovac County	HR	Croatia	82	29	1159	353	7	0
koprivnica_krizevci_county	Koprivnica-Križevci County	HR	Croatia	82	28	646	202	4	0
krapina_zagorje_county	Krapina-Zagorje County	HR	Croatia	81	29	525	169	3	0
lika_senj_county	Lika-Senj County	HR	Croatia	74	26	213	68	1	0
medimurje_county	Međimurje County	HR	Croatia	81	28	1429	554	10	0
osijek_baranja_county	Osijek-Baranja County	HR	Croatia	85	31	14782	5538	112	1
pozega_slavonia_county	Požega-Slavonia County	HR	Croatia	82	29	663	180	14	0
primorje_gorski_kotar_county	Primorje-Gorski Kotar County	HR	Croatia	83	28	104867	21332	637	100
sisak_moslavina_county	Sisak-Moslavina County	HR	Croatia	83	30	2212	650	14	0
split_dalmatia_county	Split-Dalmatia County	HR	Croatia	85	29	70435	17444	240	2
varazdin_county	Varaždin County	HR	Croatia	80	28	1787	555	9	0
virovitica_podravina_county	Virovitica-Podravina County	HR	Croatia	79	28	702	227	4	0
vukovar_srijem_county	Vukovar-Srijem County	HR	Croatia	82	29	3110	908	18	0
zadar_county	Zadar County	HR	Croatia	81	27	6719	1779	23	0
zagreb	Zagreb	HR	Croatia	85	30	221581	86597	905	13
zagreb_county	Zagreb County	HR	Croatia	81	28	1264	424	8	0
sibenik_knin_county	Šibenik-Knin County	HR	Croatia	83	28	3116	755	12	0
