advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	m35_44	male (35-44)	1206	1	18059570	8125485	110252	27801
Kialo		729627343834501	Facebook	m35_44	male (35-44)	737	1	13311165	5336175	90513	22512
Podemos	Unidas Podemos	269212336568846	Facebook	m35_44	male (35-44)	285	1	12404180	5584798	74742	19926
Ciudadanos	Ciudadanos	74078667754	Facebook	m35_44	male (35-44)	4499	1	12090148	3609702	131892	8103
People's Vote UK	People's Vote	748608695327755	Facebook	m35_44	male (35-44)	3368	1	10035585	3480444	130363	23524
Britain's Future	Britain's Future	1625300137516491	Facebook	m35_44	male (35-44)	3880	1	8757635	2766731	97412	14367
Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	m35_44	male (35-44)	178	1	5390380	2442820	15411	3422
Partido Popular	Partido Popular	72249031214	Facebook	m35_44	male (35-44)	895	1	5170245	2183680	28308	5269
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	m35_44	male (35-44)	2089	1	4946161	1700525	73214	8747
Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	m35_44	male (35-44)	80	1	4732074	2121658	9846	2871
Conservatives	The Conservative Party	8807334278	Facebook	m35_44	male (35-44)	1691	1	4700241	1846235	48942	6996
sp.a	sp.a	57253967150	Facebook	m35_44	male (35-44)	299	1	3770174	1534406	15645	3674
SPD	SPD	47930567748	Facebook	m35_44	male (35-44)	3835	1	3432188	1134890	54461	4918
The Labour Party	The Labour Party	25749647410	Facebook	m35_44	male (35-44)	596	1	3428345	1366376	27986	5848
CDU	CDU	78502295414	Facebook	m35_44	male (35-44)	3170	1	3318586	796786	31468	706
Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	m35_44	male (35-44)	136	1	3089985	1328855	5176	1298
N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	m35_44	male (35-44)	108	1	2821872	1168572	6646	1633
FDP	FDP	21289227249	Facebook	m35_44	male (35-44)	1558	1	2773852	833578	25228	1266
Vlaams Belang	Vlaams Belang	56605856504	Facebook	m35_44	male (35-44)	66	1	2694019	1250871	18018	4026
Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	m35_44	male (35-44)	51	1	2657272	1253283	5215	2313
Partito Democratico		77034286895	Facebook	m35_44	male (35-44)	137	1	2544050	1141417	9072	2183
Kyriakos Mitsotakis		34848567724	Facebook	m35_44	male (35-44)	78	1	2389202	1023091	5608	1184
We are the 52%	We are the 52%	466744973727718	Facebook	m35_44	male (35-44)	278	1	2321654	889028	5754	835
România în primul rând	Future Innovation	770704223323599	Facebook	m35_44	male (35-44)	85	1	2319859	1044678	1996	506
Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	m35_44	male (35-44)	103	1	2311679	991844	20157	4661
