advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	u25_34	unknown (25-34)	1186	1	309597	136718	1825	451
Kialo		729627343834501	Facebook	u25_34	unknown (25-34)	723	1	285028	112476	2115	525
People's Vote UK	People's Vote	748608695327755	Facebook	u25_34	unknown (25-34)	2631	1	217944	77412	2970	522
Friends of the Earth	Friends of the Earth	110861655604080	Facebook	u25_34	unknown (25-34)	1698	1	178982	63772	1955	205
Podemos	Unidas Podemos	269212336568846	Facebook	u25_34	unknown (25-34)	280	1	105581	47847	619	160
Greenpeace France		39435457457	Facebook	u25_34	unknown (25-34)	118	1	89090	39828	423	98
European Greens	European Greens	141366725876424	Facebook	u25_34	unknown (25-34)	88	1	71787	31722	539	131
Best For Britain	Best for Britain	1863944713844924	Facebook	u25_34	unknown (25-34)	493	1	69887	29443	834	202
Ciudadanos	Ciudadanos	74078667754	Facebook	u25_34	unknown (25-34)	2446	1	69670	21263	714	50
Sosialidemokraatit SDP		108945982480217	Facebook	u25_34	unknown (25-34)	272	1	59764	22868	391	85
Conservatives	The Conservative Party	8807334278	Facebook	u25_34	unknown (25-34)	709	1	54780	21128	544	85
The Labour Party	The Labour Party	25749647410	Facebook	u25_34	unknown (25-34)	457	1	52370	20414	391	81
Partido Popular	Partido Popular	72249031214	Facebook	u25_34	unknown (25-34)	742	1	50907	19327	285	44
Plan International Sverige		382243262003	Facebook	u25_34	unknown (25-34)	289	1	47533	15717	365	89
European Commission		107898832590939	Facebook	u25_34	unknown (25-34)	68	1	41888	19105	235	66
sp.a	sp.a	57253967150	Facebook	u25_34	unknown (25-34)	255	1	40619	16781	172	38
38 Degrees	38 Degrees	200006375787	Facebook	u25_34	unknown (25-34)	594	1	34132	12641	234	35
SPD	SPD	47930567748	Facebook	u25_34	unknown (25-34)	1091	1	33720	10903	618	46
Greenpeace Deutschland		22541752487	Facebook	u25_34	unknown (25-34)	318	1	33550	12358	215	29
Médecins du Monde France		265420476920	Facebook	u25_34	unknown (25-34)	463	1	32136	9920	594	33
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	u25_34	unknown (25-34)	170	1	30854	12577	98	18
Greenpeace España	Greenpeace España	133044800622	Facebook	u25_34	unknown (25-34)	161	1	29773	10737	92	12
Fotografiska Stockholm		142320852554	Facebook	u25_34	unknown (25-34)	10	1	26435	11622	18	4
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	u25_34	unknown (25-34)	370	1	26169	9065	318	46
BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	u25_34	unknown (25-34)	264	1	25615	8765	201	30
