advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	u18_24	unknown (18-24)	989	1	130508	57103	698	173
Kialo		729627343834501	Facebook	u18_24	unknown (18-24)	616	1	95744	36821	713	164
People's Vote UK	People's Vote	748608695327755	Facebook	u18_24	unknown (18-24)	2140	1	81540	28183	1108	195
Best For Britain	Best for Britain	1863944713844924	Facebook	u18_24	unknown (18-24)	458	1	61214	25431	726	172
Friends of the Earth	Friends of the Earth	110861655604080	Facebook	u18_24	unknown (18-24)	1325	1	54513	17484	753	46
European Greens	European Greens	141366725876424	Facebook	u18_24	unknown (18-24)	89	1	31999	14530	244	61
Greenpeace France		39435457457	Facebook	u18_24	unknown (18-24)	111	1	30764	13872	157	34
The Labour Party	The Labour Party	25749647410	Facebook	u18_24	unknown (18-24)	435	1	25914	9651	205	36
Conservatives	The Conservative Party	8807334278	Facebook	u18_24	unknown (18-24)	625	1	23926	8812	276	37
38 Degrees	38 Degrees	200006375787	Facebook	u18_24	unknown (18-24)	538	1	21402	8005	146	23
Podemos	Unidas Podemos	269212336568846	Facebook	u18_24	unknown (18-24)	227	1	20956	9482	114	29
Greenpeace UK	Greenpeace UK 	9250349228	Facebook	u18_24	unknown (18-24)	103	1	16282	6145	114	26
SPD	SPD	47930567748	Facebook	u18_24	unknown (18-24)	919	1	14990	4396	285	18
Sosialidemokraatit SDP		108945982480217	Facebook	u18_24	unknown (18-24)	215	1	14547	5338	96	18
Electoral Commission UK	The Electoral Commission	841894835830532	Facebook	u18_24	unknown (18-24)	43	1	13670	5914	118	23
Amnesty International UK		7624294394	Facebook	u18_24	unknown (18-24)	72	1	13586	5811	103	32
European Commission		107898832590939	Facebook	u18_24	unknown (18-24)	68	1	13473	6065	74	21
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	u18_24	unknown (18-24)	277	1	13016	4441	122	19
Greenpeace Deutschland		22541752487	Facebook	u18_24	unknown (18-24)	244	1	12782	4717	71	11
NT Live	NT Live	107334993856	Facebook	u18_24	unknown (18-24)	99	1	12376	4778	92	11
Dungeon Defenders		107960282569653	Facebook	u18_24	unknown (18-24)	177	1	12308	4299	92	9
Change UK - The Independent Group	Change UK - The Independent Group	395151614382309	Facebook	u18_24	unknown (18-24)	268	1	10611	3830	181	31
Britain's Future	Britain's Future	1625300137516491	Facebook	u18_24	unknown (18-24)	413	1	10460	3935	195	15
Collectif : Féministes contre le cyberharcèlement		1026099724099181	Facebook	u18_24	unknown (18-24)	77	1	10456	2794	59	0
Partido Popular	Partido Popular	72249031214	Facebook	u18_24	unknown (18-24)	522	1	10144	3799	55	8
