advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
People's Vote UK	People's Vote	748608695327755	Facebook	u35_44	unknown (35-44)	2846	1	401771	144330	5739	1078
European Parliament		178362315106	Facebook	u35_44	unknown (35-44)	1106	1	347767	155743	2167	548
Kialo		729627343834501	Facebook	u35_44	unknown (35-44)	719	1	288090	115254	2094	528
Friends of the Earth	Friends of the Earth	110861655604080	Facebook	u35_44	unknown (35-44)	1887	1	262358	90338	3123	323
Podemos	Unidas Podemos	269212336568846	Facebook	u35_44	unknown (35-44)	280	1	213569	95963	1327	351
Britain's Future	Britain's Future	1625300137516491	Facebook	u35_44	unknown (35-44)	3483	1	179519	55890	2119	304
Ciudadanos	Ciudadanos	74078667754	Facebook	u35_44	unknown (35-44)	2887	1	164116	49792	1731	118
Best For Britain	Best for Britain	1863944713844924	Facebook	u35_44	unknown (35-44)	556	1	111157	47426	1407	349
The Labour Party	The Labour Party	25749647410	Facebook	u35_44	unknown (35-44)	505	1	97402	38353	797	164
Conservatives	The Conservative Party	8807334278	Facebook	u35_44	unknown (35-44)	889	1	96434	36984	1085	157
Greenpeace France		39435457457	Facebook	u35_44	unknown (35-44)	114	1	88375	39240	420	97
Sosialidemokraatit SDP		108945982480217	Facebook	u35_44	unknown (35-44)	280	1	85949	33443	532	120
Partido Popular	Partido Popular	72249031214	Facebook	u35_44	unknown (35-44)	725	1	75038	31935	424	78
European Greens	European Greens	141366725876424	Facebook	u35_44	unknown (35-44)	86	1	72311	32159	563	138
38 Degrees	38 Degrees	200006375787	Facebook	u35_44	unknown (35-44)	611	1	70108	25710	494	73
Plan International Sverige		382243262003	Facebook	u35_44	unknown (35-44)	296	1	69288	22258	585	140
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	u35_44	unknown (35-44)	429	1	62117	22504	734	137
sp.a	sp.a	57253967150	Facebook	u35_44	unknown (35-44)	280	1	48021	19667	196	47
Giorgos Patoulis	Georgios Patoulis	668804566601196	Facebook	u35_44	unknown (35-44)	126	1	46492	19809	129	26
Change UK - The Independent Group	Change UK - The Independent Group	395151614382309	Facebook	u35_44	unknown (35-44)	403	1	45405	17045	839	157
Greenpeace España	Greenpeace España	133044800622	Facebook	u35_44	unknown (35-44)	162	1	45071	16303	144	19
Médecins du Monde France		265420476920	Facebook	u35_44	unknown (35-44)	492	1	42520	13736	641	51
Kyriakos Mitsotakis		34848567724	Facebook	u35_44	unknown (35-44)	74	1	40662	17443	96	20
UNICEF France		173159234432	Facebook	u35_44	unknown (35-44)	38	1	36879	14549	199	44
We are the 52%	We are the 52%	466744973727718	Facebook	u35_44	unknown (35-44)	272	1	34368	13229	87	12
