advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	rm1	Last month	EL	Greece	20	1	8956247	4227052	34438	8586
Πέτρος Κόκκαλης - Petros Kokkalis	Πέτρος Κόκκαλης - Petros Kokkalis	234040963454964	Facebook	rm1	Last month	EL	Greece	168	1	7954310	2907585	33375	4397
Thodoris Kalabokis	Thodoris Kalabokis	311791572779718	Facebook	rm1	Last month	EL	Greece	92	1	5663045	2171960	27492	4597
Giorgos Patoulis	Georgios Patoulis	668804566601196	Facebook	rm1	Last month	EL	Greece	98	1	5514609	1991929	20200	2399
Ανεξάρτητοι 'Ελληνες	Start Business Hellas	343233902394715	Facebook	rm1	Last month	EL	Greece	22	1	4176519	1860444	7471	1598
Δημήτρης Καιρίδης-Dimitris Kairidis	Dimitrios Kairidis	165710610795923	Facebook	rm1	Last month	EL	Greece	279	1	3405467	994164	28377	199
Kyriakos Mitsotakis		34848567724	Facebook	rm1	Last month	EL	Greece	16	1	3248294	1349290	6380	1199
Kostas Dervos	Kostas Dervos	1970779819866623	Facebook	rm1	Last month	EL	Greece	90	1	3125635	960569	9306	99
ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ		82362291274	Facebook	rm1	Last month	EL	Greece	7	1	2898919	1299482	12488	2499
Kialo		729627343834501	Facebook	rm1	Last month	EL	Greece	237	1	2744019	1058120	11548	2428
Γιώργος Χατζημάρκος	Γιώργος Χατζημάρκος	2128150737398149	Facebook	rm1	Last month	EL	Greece	61	1	2317907	645993	6838	200
Ioannis Vardakastanis		195643347979465	Facebook	rm1	Last month	EL	Greece	84	1	2295452	882688	10259	599
Nikos Papandreou		2245032148843299	Facebook	rm1	Last month	EL	Greece	57	1	1981046	538750	6840	299
Greenpeace Greece	Greenpeace Greece	31324524225	Facebook	rm1	Last month	EL	Greece	24	1	1580476	618797	5574	799
Ιωάννης Πάιδας-Υποψήφιος Ευρωβουλευτής Νέας Δημοκρατίας		312321199470594	Facebook	rm1	Last month	EL	Greece	23	1	1380019	457756	2189	0
Στέλιος Κυμπουρόπουλος	Στέλιος Κυμπουρόπουλος	323456224972682	Facebook	rm1	Last month	EL	Greece	43	1	1302682	425027	4621	99
Άννα Μισέλ Ασημακοπούλου		1394997234118853	Facebook	rm1	Last month	EL	Greece	5	1	1299095	519635	1693	299
Σπύρος Ριζόπουλος	Spyridon Rizopoulos	2127727860849871	Facebook	rm1	Last month	EL	Greece	46	1	1258647	294908	4553	0
Νότης Μαριάς, Ανεξάρτητος Ευρωβουλευτής		337788662974718	Facebook	rm1	Last month	EL	Greece	11	1	1176209	497268	1480	118
Eva Kaili	Eva Kaili	13721812367	Facebook	rm1	Last month	EL	Greece	9	1	1131730	468904	6527	1187
Κατερινα Μαρκου		832766380123763	Facebook	rm1	Last month	EL	Greece	11	1	1099713	421213	1463	140
George Kyrtsos - Γιώργος Κύρτσος	DigitalWise Agency 	1413834448867079	Facebook	rm1	Last month	EL	Greece	28	1	1030972	313706	3169	99
Vouliwatch		627330267312880	Facebook	rm1	Last month	EL	Greece	8	1	1020323	410686	2514	960
Δημήτρης Παπαδημούλης	Dimitrios Papadimoulis	528797520505550	Facebook	rm1	Last month	EL	Greece	9	1	999624	359853	2590	699
Παπαστράτος		1925659984382187	Facebook	rm1	Last month	EL	Greece	1	1	999511	499756	998	499
Βασιλική Λαζαράκου	Βασιλική Λαζαράκου 	443842809693601	Facebook	rm1	Last month	EL	Greece	10	1	902779	315535	2131	299
Βαρουξής Λευτέρης - Varouxis Lefteris	Digital Solutions	280496205994839	Facebook	rm1	Last month	EL	Greece	8	1	900535	339836	1591	199
Νίκος Ανδρουλάκης		216089191899991	Facebook	rm1	Last month	EL	Greece	13	1	899439	377381	2731	383
Μιχαλίτσης Κωνσταντίνος		760837734005868	Facebook	rm1	Last month	EL	Greece	13	1	860200	360888	1228	0
Βασίλης Σωτηρόπουλος	Vasileios Sotiropoulos	428087111291406	Facebook	rm1	Last month	EL	Greece	33	1	795524	188898	3265	0
Παύλος Ελευθεριάδης		768996799785550	Facebook	rm1	Last month	EL	Greece	18	1	791542	254304	1585	0
Παναγιώτης Ε. Νίκας	Παναγιώτης Ε. Νίκας	627249040690694	Facebook	rm1	Last month	EL	Greece	39	1	780961	197000	4261	99
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	rm1	Last month	EL	Greece	30	1	702890	332540	1898	488
Μάκης Παπαδόπουλος - Ο Τόπος Της Ζωής Μας	Μάκης Παπαδόπουλος	1433780063507247	Facebook	rm1	Last month	EL	Greece	29	1	671971	184999	2870	0
Γιώργος Λογιάδης - George Logiadis		630354077426821	Facebook	rm1	Last month	EL	Greece	5	1	630973	267275	448	0
Βίκυ Φλέσσα -Vicky Flessa	Pulse and Opinion S.A.	344396292816360	Facebook	rm1	Last month	EL	Greece	5	1	614614	225847	1394	499
Κατερίνα Κούτρη - Katerina Koutri	Aikaterini Koutri	314010635931171	Facebook	rm1	Last month	EL	Greece	7	1	609796	271911	692	0
Greens/EFA in the European Parliament		150527751674751	Facebook	rm1	Last month	EL	Greece	18	1	596159	260231	526	121
