audience_code_filter	audience_label_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
m25_34	male (25-34)	European Parliament		178362315106	Facebook	1290	1	31230867	13956187	183053	46621
m25_34	male (25-34)	Kialo		729627343834501	Facebook	804	1	26739370	10587412	172532	42095
m25_34	male (25-34)	Podemos	Unidas Podemos	269212336568846	Facebook	288	1	12961144	5862649	73686	19173
m25_34	male (25-34)	People's Vote UK	People's Vote	748608695327755	Facebook	3361	1	12926604	4549424	150198	27523
m25_34	male (25-34)	Ciudadanos	Ciudadanos	74078667754	Facebook	4476	1	9990355	3011352	103386	6884
m25_34	male (25-34)	European Greens		141366725876424	Facebook	266	1	8135500	3574722	44258	11205
m25_34	male (25-34)	European Commission		107898832590939	Facebook	69	1	8022039	3743708	32512	8278
m25_34	male (25-34)	Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	229	1	7452622	3313891	16976	3843
m25_34	male (25-34)	Partido Popular	Partido Popular	72249031214	Facebook	886	1	7209355	2732731	40781	6392
m25_34	male (25-34)	SPD	SPD	47930567748	Facebook	4928	1	6895072	2178594	128217	9742
m25_34	male (25-34)	Liberal Democrats	the Liberal Democrats	5883973269	Facebook	2038	1	6638591	2362734	76834	10434
m25_34	male (25-34)	Conservatives	The Conservative Party	8807334278	Facebook	1663	1	6391525	2518276	65238	9756
m25_34	male (25-34)	CDU	CDU	78502295414	Facebook	3170	1	6318748	1507947	54916	1333
m25_34	male (25-34)	sp.a	sp.a	57253967150	Facebook	296	1	6083141	2513018	26889	6197
m25_34	male (25-34)	FDP	FDP	21289227249	Facebook	1717	1	5521279	1715208	46154	2563
m25_34	male (25-34)	Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	77	1	4517773	2080096	10285	2715
m25_34	male (25-34)	N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	123	1	4270982	1793244	12317	3530
m25_34	male (25-34)	Vlaams Belang	Vlaams Belang	56605856504	Facebook	74	1	4108611	1897801	27330	6599
m25_34	male (25-34)	The Labour Party	The Labour Party	25749647410	Facebook	581	1	3793197	1536579	30245	6196
m25_34	male (25-34)	Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	64	1	3597237	1699213	6983	3108
m25_34	male (25-34)	Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	119	1	3576343	1554426	30027	7100
m25_34	male (25-34)	România în primul rând	Future Innovation	770704223323599	Facebook	69	1	3545602	1539786	3291	882
m25_34	male (25-34)	Friends of the Earth	Friends of the Earth	110861655604080	Facebook	2232	1	3380548	1287601	28450	3650
m25_34	male (25-34)	Kyriakos Mitsotakis		34848567724	Facebook	106	1	3232589	1353538	7109	1387
m25_34	male (25-34)	Harald Vilimsky		547597092025909	Facebook	176	1	2875965	1226609	26058	6042
m25_34	male (25-34)	Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	131	1	2868292	1261564	3947	1019
m25_34	male (25-34)	SPÖ	SPÖ	77393060080	Facebook	535	1	2861366	960325	19427	3000
m25_34	male (25-34)	Partito Democratico		77034286895	Facebook	165	1	2850070	1236621	8567	1624
m25_34	male (25-34)	Patryk Jaki		199877710116314	Facebook	240	1	2827003	1118110	12087	2687
m25_34	male (25-34)	Best For Britain	Best for Britain	1863944713844924	Facebook	760	1	2760086	1156925	31914	7701
m25_34	male (25-34)	EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	188	1	2759718	1106437	8412	1776
m25_34	male (25-34)	Greenpeace France		39435457457	Facebook	125	1	2700197	1230335	12215	2853
m25_34	male (25-34)	PSOE	PSOE	189318235003	Facebook	260	1	2623129	1064510	8470	1493
m25_34	male (25-34)	Matteo Salvini	Lega - Salvini Premier	252306033154	Facebook	31	1	2554970	1190134	6005	1663
m25_34	male (25-34)	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	82362291274	Facebook	71	1	2532305	1071563	5511	963
m25_34	male (25-34)	Britain's Future	Britain's Future	1625300137516491	Facebook	844	1	2380487	939317	37662	2457
m25_34	male (25-34)	Parlement européen en France	Parlement européen en France	279757933824	Facebook	36	1	2299508	983353	12423	2690
m25_34	male (25-34)	Sosialidemokraatit SDP		108945982480217	Facebook	300	1	2164673	826679	16407	3919
m25_34	male (25-34)	Claudia Gamon	NEOS	447992848717452	Facebook	297	1	2139948	743982	13427	2461
m25_34	male (25-34)	Dungeon Defenders		107960282569653	Facebook	310	1	2062773	725955	13533	1701
m25_34	male (25-34)	BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	450	1	2062290	704508	17344	2806
m25_34	male (25-34)	Venstre, Danmarks Liberale Parti	Venstre, Danmarks Liberale Parti	21465928829	Facebook	379	1	2048771	662197	15631	4057
m25_34	male (25-34)	Greenpeace Deutschland		22541752487	Facebook	420	1	1951331	726025	10308	1503
m25_34	male (25-34)	Klang der Solidarität		385076005313967	Facebook	87	1	1942397	807826	4203	571
m25_34	male (25-34)	Un país moderno	Unidas Podemos	577723459314066	Facebook	47	1	1893761	878236	7299	1676
m25_34	male (25-34)	Greenpeace España	Greenpeace España	133044800622	Facebook	175	1	1811559	650902	5341	566
m25_34	male (25-34)	Uniunea Salvați România - USR	Uniunea Salvați România - USR	1058116737612843	Facebook	85	1	1794920	765783	5800	1328
m25_34	male (25-34)	Greenpeace Italia	Greenpeace Italia	35346524498	Facebook	85	1	1789729	737792	4215	730
m25_34	male (25-34)	Giorgos Patoulis	Georgios Patoulis	668804566601196	Facebook	131	1	1777185	733177	5739	1166
m25_34	male (25-34)	Romania #nuepsd	Future Innovation	293215748279337	Facebook	34	1	1726302	795623	1130	473
m25_34	male (25-34)	Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	82	1	1709128	777873	4266	923
m25_34	male (25-34)	ČSSD	ČSSD	111041662264882	Facebook	1115	1	1708142	483484	7819	1976
m25_34	male (25-34)	Banque mondiale		155174084508744	Facebook	107	1	1671222	658814	2539	58
m25_34	male (25-34)	Partei der Humanisten	Partei der Humanisten	499613946840551	Facebook	342	1	1664642	494649	14336	1121
m25_34	male (25-34)	CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	69	1	1656703	805498	6662	1419
m25_34	male (25-34)	DIE LINKE	DIE LINKE	47694585682	Facebook	273	1	1652434	591185	7532	688
m25_34	male (25-34)	Ανεξάρτητοι 'Ελληνες	Start Business Hellas	343233902394715	Facebook	58	1	1645109	712964	3654	746
m25_34	male (25-34)	Open Vld	Open Vld	53668151866	Facebook	339	1	1631477	619476	9986	2012
m25_34	male (25-34)	RSM MBA		110428762358678	Facebook	3	1	1599997	750000	5997	1200
m25_34	male (25-34)	Dipartimento per le politiche giovanili e il servizio civile universale – Presidenza del Consiglio dei Ministri	Dipartimento per le politiche giovanili e il servizio civile universale – Presidenza del Consiglio dei Ministri	353868374653514	Facebook	61	1	1580261	698034	4303	1136
m25_34	male (25-34)	We are the 52%	We are the 52%	466744973727718	Facebook	278	1	1570763	613055	3776	569
m25_34	male (25-34)	SPOLU - občianska demokracia	SPOLU - občianska demokracia	1057020590987528	Facebook	214	1	1562974	555724	9815	1330
m25_34	male (25-34)	Andreas Schieder	SPÖ	290881691011354	Facebook	152	1	1512618	499215	12837	2503
m25_34	male (25-34)	UK government	UK government	408582579294175	Facebook	16	1	1509892	657927	17424	5594
m25_34	male (25-34)	Konfederacja KORWiN Braun Liroy Narodowcy	KWW Konfederacja KORWiN Braun Liroy Narodowcy	1971966879776579	Facebook	64	1	1506150	670104	4872	1540
m25_34	male (25-34)	LMP - Lehet Más a Politika	LMP - Lehet Más a Politika	47198507012	Facebook	82	1	1449615	611260	1197	331
m25_34	male (25-34)	Fidesz	Fidesz	9844779306	Facebook	89	1	1396768	643489	4233	2048
m25_34	male (25-34)	European Commission - Development & Cooperation - EuropeAid		287842647957979	Facebook	9	1	1391983	608452	490	30
m25_34	male (25-34)	kontrast.at	kontrast.at	1079650008770485	Facebook	112	1	1379723	564447	6613	2121
m25_34	male (25-34)	TRT World		1559901027613381	Facebook	8	1	1379191	658217	369	136
m25_34	male (25-34)	Dan Lok		998837360158985	Facebook	59	1	1379179	588047	47210	11779
m25_34	male (25-34)	ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	86	1	1341587	558929	5750	1056
m25_34	male (25-34)	Párbeszéd Magyarországért	Párbeszéd Magyarországért	113684438795574	Facebook	56	1	1329164	592290	944	373
m25_34	male (25-34)	Momentum Mozgalom	Momentum Mozgalom	592204747588011	Facebook	159	1	1318479	516322	2347	812
m25_34	male (25-34)	PSC Partit dels  Socialistes de Catalunya	PSC Partit dels  Socialistes de Catalunya	87930687376	Facebook	87	1	1300756	551709	8328	2141
m25_34	male (25-34)	Facebook Brussels	Facebook	287739491272583	Facebook	18	1	1274707	561096	10863	2798
m25_34	male (25-34)	Delphinus		20411877802	Facebook	11	1	1263627	617796	475	75
m25_34	male (25-34)	Ufficio d'informazione in Italia del Parlamento europeo		143544514130	Facebook	40	1	1238429	537228	1566	181
m25_34	male (25-34)	38 Degrees	38 Degrees	200006375787	Facebook	636	1	1225722	449622	8770	1379
m25_34	male (25-34)	Change UK - The Independent Group	Change UK - The Independent Group	395151614382309	Facebook	590	1	1216647	486381	15077	3489
m25_34	male (25-34)	PACMA - Partido Animalista	PACMA - Partido Animalista	72181181684	Facebook	84	1	1186243	528645	3362	699
m25_34	male (25-34)	Michal Šimečka • Progresívne Slovensko		194278021265803	Facebook	265	1	1170167	338297	8049	424
m25_34	male (25-34)	Vote For Your Future	Vote For Your Future	2026046207505845	Facebook	19	1	1157881	489479	9514	1789
m25_34	male (25-34)	Verband der Chemischen Industrie e.V.	Chemie Wirtschaftsförderungs GmbH	921326477983554	Facebook	782	1	1144473	412221	25839	3352
m25_34	male (25-34)	Česká pirátská strana	Česká pirátská strana	109323929038	Facebook	116	1	1127649	442598	4494	1205
m25_34	male (25-34)	eToro		193863317737	Facebook	23	1	1123893	482756	2851	669
m25_34	male (25-34)	HC Strache	FPÖ	74865038590	Facebook	79	1	1117017	471818	6935	1965
m25_34	male (25-34)	Angelika Winzig	Wirtschaftsbund Österreich	141015722773374	Facebook	1393	1	1109190	245540	23849	781
m25_34	male (25-34)	Πέτρος Κόκκαλης - Petros Kokkalis	Πέτρος Κόκκαλης - Petros Kokkalis	234040963454964	Facebook	193	1	1099998	406737	4451	536
m25_34	male (25-34)	Gambrinus		146991996743	Facebook	3	1	1098408	495177	8191	1638
