audience_code_filter	audience_label_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
u45_54	unknown (45-54)	People's Vote UK	People's Vote	748608695327755	Facebook	2851	1	349938	122102	5683	1035
u45_54	unknown (45-54)	Britain's Future	Britain's Future	1625300137516491	Facebook	3622	1	285809	86125	3399	495
u45_54	unknown (45-54)	Friends of the Earth	Friends of the Earth	110861655604080	Facebook	1880	1	197716	66962	2507	258
u45_54	unknown (45-54)	Kialo		729627343834501	Facebook	761	1	181116	72552	1441	374
u45_54	unknown (45-54)	European Parliament		178362315106	Facebook	981	1	137012	60021	911	224
u45_54	unknown (45-54)	Best For Britain	Best for Britain	1863944713844924	Facebook	584	1	127653	54222	1780	423
u45_54	unknown (45-54)	The Labour Party	The Labour Party	25749647410	Facebook	542	1	102713	40356	935	196
u45_54	unknown (45-54)	38 Degrees	38 Degrees	200006375787	Facebook	619	1	100482	36190	691	103
u45_54	unknown (45-54)	Conservatives	The Conservative Party	8807334278	Facebook	807	1	90082	34369	1217	164
u45_54	unknown (45-54)	Podemos	Unidas Podemos	269212336568846	Facebook	265	1	78885	35532	499	133
u45_54	unknown (45-54)	We are the 52%	We are the 52%	466744973727718	Facebook	276	1	74361	27832	197	27
u45_54	unknown (45-54)	Ciudadanos	Ciudadanos	74078667754	Facebook	2301	1	66888	20602	621	54
u45_54	unknown (45-54)	Change UK - The Independent Group	Change UK - The Independent Group	395151614382309	Facebook	503	1	66118	24388	1247	240
u45_54	unknown (45-54)	Médecins du Monde France		265420476920	Facebook	1037	1	58653	18007	1108	80
u45_54	unknown (45-54)	Partido Popular	Partido Popular	72249031214	Facebook	1060	1	57967	19216	437	49
u45_54	unknown (45-54)	Liberal Democrats	the Liberal Democrats	5883973269	Facebook	398	1	57465	20953	723	142
u45_54	unknown (45-54)	Greenpeace France		39435457457	Facebook	108	1	54766	24656	270	63
u45_54	unknown (45-54)	Plan International Sverige		382243262003	Facebook	304	1	52610	16669	443	104
u45_54	unknown (45-54)	The Brexit Party	The Brexit Party	230416667843105	Facebook	91	1	50495	23629	702	200
u45_54	unknown (45-54)	Sosialidemokraatit SDP		108945982480217	Facebook	265	1	46942	18558	279	65
u45_54	unknown (45-54)	Right To Vote	Right to Vote	408236463256774	Facebook	343	1	39484	9933	332	49
u45_54	unknown (45-54)	European Greens		141366725876424	Facebook	144	1	39162	17264	323	79
u45_54	unknown (45-54)	Ben Houchen - Tees Valley Mayor	Ben Houchen	1934566156780439	Facebook	125	1	33338	11882	224	49
u45_54	unknown (45-54)	Scientists for EU	Scientists for EU	642444842524195	Facebook	61	1	30078	9874	211	36
u45_54	unknown (45-54)	Amnesty International UK		7624294394	Facebook	76	1	27636	12032	289	91
