audience_code_filter	audience_label_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
u25_34	unknown (25-34)	European Parliament		178362315106	Facebook	1188	1	312052	137605	1829	454
u25_34	unknown (25-34)	Kialo		729627343834501	Facebook	791	1	289960	113865	2146	530
u25_34	unknown (25-34)	People's Vote UK	People's Vote	748608695327755	Facebook	2637	1	218310	77512	2972	522
u25_34	unknown (25-34)	Friends of the Earth	Friends of the Earth	110861655604080	Facebook	1740	1	181797	65354	1983	208
u25_34	unknown (25-34)	European Greens		141366725876424	Facebook	263	1	162798	70698	1087	270
u25_34	unknown (25-34)	Podemos	Unidas Podemos	269212336568846	Facebook	281	1	105660	47863	619	160
u25_34	unknown (25-34)	Greenpeace France		39435457457	Facebook	118	1	90655	40997	440	100
u25_34	unknown (25-34)	Médecins du Monde France		265420476920	Facebook	1090	1	76887	24179	1360	103
u25_34	unknown (25-34)	Best For Britain	Best for Britain	1863944713844924	Facebook	493	1	69862	29433	834	202
u25_34	unknown (25-34)	Ciudadanos	Ciudadanos	74078667754	Facebook	2446	1	69670	21263	714	50
u25_34	unknown (25-34)	Sosialidemokraatit SDP		108945982480217	Facebook	272	1	60119	23006	396	88
u25_34	unknown (25-34)	Plan International Sverige		382243262003	Facebook	297	1	57186	19722	414	102
u25_34	unknown (25-34)	Conservatives	The Conservative Party	8807334278	Facebook	709	1	54780	21129	544	85
u25_34	unknown (25-34)	The Labour Party	The Labour Party	25749647410	Facebook	457	1	54314	21602	411	83
u25_34	unknown (25-34)	Partido Popular	Partido Popular	72249031214	Facebook	742	1	50907	19327	285	44
u25_34	unknown (25-34)	sp.a	sp.a	57253967150	Facebook	278	1	43799	18256	188	43
u25_34	unknown (25-34)	European Commission		107898832590939	Facebook	68	1	41888	19105	235	66
u25_34	unknown (25-34)	BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	358	1	35452	12256	320	48
u25_34	unknown (25-34)	Greenpeace Deutschland		22541752487	Facebook	324	1	35006	12967	226	32
u25_34	unknown (25-34)	SPD	SPD	47930567748	Facebook	1113	1	34584	11106	655	47
u25_34	unknown (25-34)	38 Degrees	38 Degrees	200006375787	Facebook	595	1	34454	12686	234	35
u25_34	unknown (25-34)	EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	181	1	34450	13539	98	18
u25_34	unknown (25-34)	Greenpeace España	Greenpeace España	133044800622	Facebook	173	1	33400	12031	112	14
u25_34	unknown (25-34)	WWF Suomi		119054448115588	Facebook	25	1	32718	15499	128	32
u25_34	unknown (25-34)	Kyriakos Mitsotakis		34848567724	Facebook	102	1	29923	12518	68	13
