advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	gender_code_filter	gender_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
SPÖ	SPÖ	77393060080	Facebook	m	male	AT	Austria	392	1	5990390	2014242	42204	5155
Harald Vilimsky	FPÖ	547597092025909	Facebook	m	male	AT	Austria	117	1	5974908	2496362	47566	11794
European Parliament		178362315106	Facebook	m	male	AT	Austria	94	1	4795590	2037925	48164	13080
Claudia Gamon	NEOS	447992848717452	Facebook	m	male	AT	Austria	173	1	4069979	1422784	26117	4763
kontrast.at	kontrast.at	1079650008770485	Facebook	m	male	AT	Austria	85	1	3663879	1511177	16604	4726
Andreas Schieder	SPÖ	290881691011354	Facebook	m	male	AT	Austria	133	1	3462478	1136230	27306	5488
HC Strache	FPÖ	74865038590	Facebook	m	male	AT	Austria	56	1	3183992	1371827	19911	5723
Angelika Winzig	Wirtschaftsbund Österreich	141015722773374	Facebook	m	male	AT	Austria	953	1	2343257	495105	61009	1454
Europäisches Parlament Österreich		124468054313069	Facebook	m	male	AT	Austria	35	1	1985931	817748	9919	3114
Die Grünen	Die Grünen	21759893033	Facebook	m	male	AT	Austria	65	1	1542527	438094	12039	2060
Karoline Edtstadler	Salzburger Volkspartei	1580540041983231	Facebook	m	male	AT	Austria	143	1	1320113	284269	16617	1436
Europäische Kommission - Vertretung in Österreich		187626534620326	Facebook	m	male	AT	Austria	13	1	1299627	537287	1931	291
Greenpeace Österreich	Greenpeace Österreich	32984679070	Facebook	m	male	AT	Austria	561	1	1062904	291620	16453	285
Johann Gudenus		104145976305577	Facebook	m	male	AT	Austria	48	1	998554	384162	6183	1006
FPÖ	FPÖ	169051073236170	Facebook	m	male	AT	Austria	14	1	970447	412988	7884	1989
OÖVP - die Oberösterreichische Volkspartei	Oberösterreichische Volkspartei	289163077789256	Facebook	m	male	AT	Austria	29	1	910258	253508	2706	244
Kialo		729627343834501	Facebook	m	male	AT	Austria	354	1	890855	308822	5826	1422
Dominik Nepp	FPÖ-Wien	135953609780627	Facebook	m	male	AT	Austria	19	1	878820	375623	5366	1642
Julia Herr	Sozialistische Jugend Österreich	345172509462824	Facebook	m	male	AT	Austria	17	1	689128	258265	4843	1090
Pamela Rendi-Wagner	SPÖ-Parlamentsklub	1673371229636129	Facebook	m	male	AT	Austria	60	1	628061	155263	4044	63
European Greens		141366725876424	Facebook	m	male	AT	Austria	10	1	563933	230124	3139	798
SPÖ Kärnten	SPÖ Kärnten	10150145829810364	Facebook	m	male	AT	Austria	30	1	525215	191800	4214	804
Klang der Solidarität		385076005313967	Facebook	m	male	AT	Austria	59	1	443899	184499	917	126
Wirtschaftskammer		125946327466544	Facebook	m	male	AT	Austria	156	1	423057	95781	7887	217
Othmar Karas	Othmar Karas	395638503864459	Facebook	m	male	AT	Austria	91	1	405610	89363	8582	547
