advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	week_code_filter	week_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Kyriakos Mitsotakis	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	34848567724	Facebook	w021	Week 21	EL	Greece	39	1	7148045	3119294	20126	4122
To Potami	To Potami	240638659452549	Facebook	w021	Week 21	EL	Greece	19	1	6767950	3107048	36043	8911
ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	82362291274	Facebook	w021	Week 21	EL	Greece	22	1	5989877	2807550	8957	2799
INBOX	New Digital Media	369693523475596	Facebook	w021	Week 21	EL	Greece	53	1	5976295	2659413	8910	999
Κίνημα Αλλαγής	Κίνημα Αλλαγής	504891253213373	Facebook	w021	Week 21	EL	Greece	34	1	5800661	2454945	11180	3092
ΣΥ.ΡΙΖ.Α.	ΣΥ.ΡΙΖ.Α.	31895177275	Facebook	w021	Week 21	EL	Greece	15	1	5147215	2408711	32467	7995
Ομάδα Μνήμης	In Progress	230319800467420	Facebook	w021	Week 21	EL	Greece	6	1	4197261	1998695	25977	5496
Ρένα Δούρου	Ρένα Δούρου	225197477683663	Facebook	w021	Week 21	EL	Greece	44	1	4047257	1650444	19893	4295
Παύλος Γερουλάνος	Παύλος Γερουλάνος	196882087005924	Facebook	w021	Week 21	EL	Greece	52	1	3696948	1581999	14948	3000
European Parliament	European Parliament	178362315106	Facebook	w021	Week 21	EL	Greece	17	1	3638755	1621012	15347	3122
Θοδωρής Ζαγοράκης / Thodoris Zagorakis	Θοδωρής Ζαγοράκης / Thodoris Zagorakis	235332330007800	Facebook	w021	Week 21	EL	Greece	5	1	2997507	1298936	3991	1698
Ζωή Κωνσταντοπούλου - Zoe Konstantopoulou	Πλεύση Ελευθερίας	1489639131352219	Facebook	w021	Week 21	EL	Greece	37	1	2726818	973750	5413	766
Thodoris Kalabokis	Thodoris Kalabokis	311791572779718	Facebook	w021	Week 21	EL	Greece	19	1	2666710	1182630	11459	3114
Στέλιος Κούλογλου - Stelios Kouloglou	Στέλιος Κούλογλου	230852653624004	Facebook	w021	Week 21	EL	Greece	21	1	2567722	1085351	8847	1710
